brain	heart	kidney	liver
MGP_PahariEiJ_G0030522	7.770248	8.943217	8.251175	7.644185
MGP_PahariEiJ_G0030523	5.221216	1.266169	0.2994428	0
MGP_PahariEiJ_G0030524	6.113948	6.486192	7.045697	7.533379
MGP_PahariEiJ_G0030525	3.975368	3.180531	3.732506	2.876721
MGP_PahariEiJ_G0030526	1.697934	0.6097559	2.144768	1.686532
MGP_PahariEiJ_G0030527	0.2508052	0	0.4064104	0.05881202
MGP_PahariEiJ_G0030528	3.653693	3.375506	5.653061	6.127756
MGP_PahariEiJ_G0030529	0.285433	0.630726	2.371659	9.289274
MGP_PahariEiJ_G0030530	4.669469	4.048022	4.277483	2.538298
MGP_PahariEiJ_G0030531	1.831338	0	0	0
MGP_PahariEiJ_G0030532	0	0	1.04445	0
MGP_PahariEiJ_G0030533	0	0	3.020993	0
MGP_PahariEiJ_G0030534	4.711187	3.663914	4.506761	3.507858
MGP_PahariEiJ_G0030535	3.477133	3.016345	4.588199	2.252073
MGP_PahariEiJ_G0030536	9.621727	10.07306	10.00502	9.644995
MGP_PahariEiJ_G0030537	4.300526	4.141073	4.172704	3.76992
MGP_PahariEiJ_G0030538	4.881102	0.5433444	1.510866	0.2005721
MGP_PahariEiJ_G0030539	4.982355	3.697818	4.412456	3.277494
MGP_PahariEiJ_G0030540	4.136864	2.987992	2.916706	2.005001
MGP_PahariEiJ_G0030541	8.873352	8.608916	7.62073	7.307679
MGP_PahariEiJ_G0030542	6.764513	0	0.5149403	0
MGP_PahariEiJ_G0030543	2.83181	1.969961	3.071354	3.140254
MGP_PahariEiJ_G0030544	1.016088	1.264718	0.5222687	1.945281
MGP_PahariEiJ_G0030545	4.697162	1.449112	1.80969	0.2453472
MGP_PahariEiJ_G0030546	0.5714157	0	0	0.3900095
MGP_PahariEiJ_G0030547	7.031517	7.977452	6.687803	6.55619
MGP_PahariEiJ_G0030548	0.970331	0.5033275	1.803047	2.485579
MGP_PahariEiJ_G0030549	0.3874265	0.1203857	0	0
MGP_PahariEiJ_G0030550	1.472535	0	0.2156935	0
MGP_PahariEiJ_G0030551	7.222795	4.700512	5.776775	3.708159
MGP_PahariEiJ_G0030552	5.164926	2.565926	4.123315	0.6920861
MGP_PahariEiJ_G0030553	4.195371	6.334179	5.90043	5.274474
MGP_PahariEiJ_G0030555	5.60389	6.23063	5.515511	0.259528
MGP_PahariEiJ_G0030556	4.776888	3.765324	5.042336	4.160558
MGP_PahariEiJ_G0030557	3.66779	3.280279	3.716552	3.673715
MGP_PahariEiJ_G0030558	5.364404	3.682169	4.169893	3.12389
MGP_PahariEiJ_G0030559	2.107527	0.6066696	1.031332	0.5418825
MGP_PahariEiJ_G0030560	5.457414	3.988003	4.526269	3.447762
MGP_PahariEiJ_G0030561	3.250175	3.731958	5.598146	3.649204
MGP_PahariEiJ_G0030562	6.138167	5.111394	5.264026	4.663749
MGP_PahariEiJ_G0030563	0.6509934	1.005482	1.833581	0.3836883
MGP_PahariEiJ_G0030564	4.540451	0.1385235	0.9276568	0.04793701
MGP_PahariEiJ_G0030566	0.3699165	0	1.708129	0
MGP_PahariEiJ_G0030567	5.165562	1.58153	2.351696	0.8773901
MGP_PahariEiJ_G0030568	1.783426	0.1938222	1.010615	0.1212233
MGP_PahariEiJ_G0030569	6.505816	5.836064	5.470585	4.164997
MGP_PahariEiJ_G0030570	5.484525	1.261904	0.2568653	0.2299356
MGP_PahariEiJ_G0030571	7.78766	1.678462	1.372404	0.2305312
MGP_PahariEiJ_G0030573	3.21868	0.06637415	0	0
MGP_PahariEiJ_G0030574	1.448853	2.936047	4.290768	0.4751893
MGP_PahariEiJ_G0030575	6.055287	5.046875	5.192676	3.081542
MGP_PahariEiJ_G0030576	1.311178	0.5535856	1.137346	0.511211
MGP_PahariEiJ_G0030577	4.455472	3.294203	4.233052	3.317433
MGP_PahariEiJ_G0030578	4.206143	3.427212	3.488142	2.606108
MGP_PahariEiJ_G0030579	2.283264	0.1832248	2.812402	0.320034
MGP_PahariEiJ_G0030580	5.304489	2.881929	4.160719	4.969832
MGP_PahariEiJ_G0030581	0.1599869	0.07877773	0.1054212	0.1040637
MGP_PahariEiJ_G0030582	3.388534	5.489222	5.276887	2.255726
MGP_PahariEiJ_G0030583	5.890606	4.18461	5.500992	4.393802
MGP_PahariEiJ_G0030584	5.999576	5.32191	6.010798	5.31717
MGP_PahariEiJ_G0030585	0	0	1.344863	0
MGP_PahariEiJ_G0030586	5.233803	7.628551	6.809231	3.210187
MGP_PahariEiJ_G0030587	4.932458	1.657982	2.624344	1.382643
MGP_PahariEiJ_G0030589	2.967772	3.642193	5.135748	3.751871
MGP_PahariEiJ_G0030590	6.457075	5.755594	6.432277	4.920959
MGP_PahariEiJ_G0030591	6.863449	5.20341	5.728054	3.963765
MGP_PahariEiJ_G0030592	0.3790853	0.07002407	1.504843	0
MGP_PahariEiJ_G0030593	5.550895	0.1258435	2.159021	0.3968478
MGP_PahariEiJ_G0030594	5.195655	3.453312	5.531188	4.225286
MGP_PahariEiJ_G0030595	0.6461304	0.1329265	0.2451074	0.06098673
MGP_PahariEiJ_G0030596	3.741974	1.864517	1.903216	0.8260493
MGP_PahariEiJ_G0030597	6.497028	4.579987	5.538971	4.240227
MGP_PahariEiJ_G0030598	7.590776	3.942045	5.870949	4.967727
MGP_PahariEiJ_G0030599	5.410311	3.574441	3.920808	1.324465
MGP_PahariEiJ_G0030602	6.381474	0.05779156	0	0
MGP_PahariEiJ_G0030603	1.472254	0.4517128	0.324867	0
MGP_PahariEiJ_G0030604	5.583257	0.050473	0.09063816	0.02326259
MGP_PahariEiJ_G0030605	5.121808	0.5522866	2.819548	1.117365
MGP_PahariEiJ_G0030606	3.429325	2.632094	3.686359	0.6985039
MGP_PahariEiJ_G0030607	0.5501235	1.789316	0.4160258	0.05431686
MGP_PahariEiJ_G0030608	3.143434	3.41162	4.124841	4.333996
MGP_PahariEiJ_G0030609	4.526257	3.576171	3.720618	3.166556
MGP_PahariEiJ_G0030610	2.310875	0	0	0
MGP_PahariEiJ_G0030611	2.373785	2.575985	5.673491	3.196697
MGP_PahariEiJ_G0030612	5.371423	0.1287391	7.86089	0.1365145
MGP_PahariEiJ_G0030613	5.087832	1.219004	2.199719	0.8128736
MGP_PahariEiJ_G0030614	5.557612	4.763465	7.275016	7.627257
MGP_PahariEiJ_G0030615	4.558358	2.897495	2.975183	1.369387
MGP_PahariEiJ_G0030616	5.474994	0.2274084	0.702685	0.1436181
MGP_PahariEiJ_G0030617	0	0	3.420453	0
MGP_PahariEiJ_G0030618	7.513249	6.96167	6.741737	4.220937
MGP_PahariEiJ_G0030619	6.575356	4.173594	4.450347	3.249415
MGP_PahariEiJ_G0030620	6.544286	6.545196	5.826579	5.005166
MGP_PahariEiJ_G0030621	5.885466	3.155205	5.823062	2.530178
MGP_PahariEiJ_G0030622	5.564982	5.290881	5.739019	3.856279
MGP_PahariEiJ_G0030623	0.9071668	0.4423183	1.430558	0.239998
MGP_PahariEiJ_G0030624	5.973926	4.741402	4.501834	2.463008
MGP_PahariEiJ_G0030625	5.252938	5.155438	4.886721	4.440261
MGP_PahariEiJ_G0030626	1.175608	0.7922232	1.767142	0.6947296
MGP_PahariEiJ_G0030627	2.339451	2.130572	2.961127	0.9107818
MGP_PahariEiJ_G0030628	0.2167069	0.1560108	0	0
MGP_PahariEiJ_G0030629	6.809634	6.220778	7.230916	6.408355
MGP_PahariEiJ_G0030630	4.16192	5.368447	5.227976	4.253066
MGP_PahariEiJ_G0030631	0.6638829	0	0.2463412	0
MGP_PahariEiJ_G0030632	2.83056	0.02666269	0.09606237	0
MGP_PahariEiJ_G0030633	4.020109	0.04445329	0	0.04047558
MGP_PahariEiJ_G0030634	5.741943	6.441044	7.187413	5.750475
MGP_PahariEiJ_G0030635	3.31353	2.51869	4.74895	5.010034
MGP_PahariEiJ_G0030636	5.210801	3.068792	5.551256	3.347445
MGP_PahariEiJ_G0030637	5.988667	0.05975328	0	0
MGP_PahariEiJ_G0030638	4.684898	2.266461	0.6712798	0.4299897
MGP_PahariEiJ_G0030639	6.115425	0.1316806	0	0
MGP_PahariEiJ_G0030640	6.273167	0	0	0
MGP_PahariEiJ_G0030641	1.495096	0.1878906	0.5270263	0.08851505
MGP_PahariEiJ_G0030642	5.218068	4.252567	4.791814	3.358354
MGP_PahariEiJ_G0030643	6.066808	3.553004	3.926929	0
MGP_PahariEiJ_G0030644	6.367222	6.565914	6.055541	5.840898
MGP_PahariEiJ_G0030646	1.223972	0.4218971	1.319485	0.1885339
MGP_PahariEiJ_G0030647	1.722453	1.763734	2.369221	0.9175838
MGP_PahariEiJ_G0030648	0.8694553	0.3621545	0	0.2315098
MGP_PahariEiJ_G0030649	2.561375	2.341063	3.454206	2.74175
MGP_PahariEiJ_G0030650	6.753725	5.235593	5.125242	3.676719
MGP_PahariEiJ_G0030651	3.587568	3.532234	5.32547	3.961962
MGP_PahariEiJ_G0030652	7.217851	2.498064	3.025222	0.6162259
MGP_PahariEiJ_G0030653	0.4977299	0.7571513	2.218896	0.3107031
MGP_PahariEiJ_G0030654	1.194957	0.6831332	4.49562	2.626063
MGP_PahariEiJ_G0030655	3.757029	0.07041104	0	0
MGP_PahariEiJ_G0030656	7.048377	6.103529	6.068341	6.144592
MGP_PahariEiJ_G0030657	7.153663	4.700623	4.572144	3.793948
MGP_PahariEiJ_G0030659	3.281082	6.166115	4.174967	1.803004
MGP_PahariEiJ_G0030660	3.465813	2.752578	1.793556	0.6316179
MGP_PahariEiJ_G0030661	3.675376	2.746648	3.353714	2.143472
MGP_PahariEiJ_G0030662	0.3455758	0.08867433	0.3010456	0.1578858
MGP_PahariEiJ_G0030663	6.895155	4.462361	3.956722	3.027711
MGP_PahariEiJ_G0030664	1.855515	2.288335	3.624411	1.136131
MGP_PahariEiJ_G0030665	5.706412	3.910587	4.658213	3.368241
MGP_PahariEiJ_G0030666	3.825348	3.35252	3.286152	2.879388
MGP_PahariEiJ_G0030667	0	0.2228046	0.9402352	1.159758
MGP_PahariEiJ_G0030668	2.446459	1.223318	7.885871	3.129105
MGP_PahariEiJ_G0030669	0.4505604	0.8184604	6.109789	5.455985
MGP_PahariEiJ_G0030670	1.35316	3.235287	4.233083	5.588586
MGP_PahariEiJ_G0030671	4.720063	4.94144	4.579949	4.221071
MGP_PahariEiJ_G0030672	5.418979	4.865751	5.442768	4.639238
MGP_PahariEiJ_G0030673	5.801129	3.658168	3.631186	1.931427
MGP_PahariEiJ_G0030674	1.015048	1.164419	1.354048	0
MGP_PahariEiJ_G0030676	2.863237	4.593204	5.595208	3.513642
MGP_PahariEiJ_G0030677	0.9128453	0.221048	0.9353428	0
MGP_PahariEiJ_G0030678	5.517833	3.40225	4.53352	3.600329
MGP_PahariEiJ_G0030679	6.062178	0.1938739	0.4085619	0.1284198
MGP_PahariEiJ_G0030681	1.461644	0	0	0
MGP_PahariEiJ_G0030682	4.486682	3.579832	4.206417	2.888903
MGP_PahariEiJ_G0030683	0.5352923	0.3919521	1.232196	0.05605643
MGP_PahariEiJ_G0030684	3.862789	2.959785	4.390626	3.021439
MGP_PahariEiJ_G0030685	3.105746	3.546542	3.879764	0.8615429
MGP_PahariEiJ_G0030686	3.507576	3.128534	5.21866	3.006643
MGP_PahariEiJ_G0030687	3.198863	0.9887516	2.615746	0.1361798
MGP_PahariEiJ_G0030688	6.266648	7.1593	8.883083	8.128073
MGP_PahariEiJ_G0030689	2.33606	0.7531774	4.206159	4.294955
MGP_PahariEiJ_G0030690	0.2795759	0	1.182858	0.06501222
MGP_PahariEiJ_G0030691	0.279337	0	1.344107	0.06475706
MGP_PahariEiJ_G0030692	2.609605	1.34276	2.475477	1.330225
MGP_PahariEiJ_G0030693	5.81123	5.946789	4.956289	3.798839
MGP_PahariEiJ_G0030694	3.644459	4.545817	1.671427	0.6612644
MGP_PahariEiJ_G0030695	5.696698	4.772037	5.714179	4.077512
MGP_PahariEiJ_G0030696	4.403418	4.887822	4.597871	3.327046
MGP_PahariEiJ_G0030697	7.473175	7.02549	7.271137	6.171801
MGP_PahariEiJ_G0030698	3.839418	0.2019437	0	0
MGP_PahariEiJ_G0030699	5.494007	4.212606	4.730492	3.411098
MGP_PahariEiJ_G0030700	6.059205	4.305587	6.036833	5.799898
MGP_PahariEiJ_G0030701	1.239339	0.6223946	2.385913	0.07535121
MGP_PahariEiJ_G0030702	5.514794	2.908254	1.21538	0.1361135
MGP_PahariEiJ_G0030703	1.399822	0.3074355	0.449968	0
MGP_PahariEiJ_G0030704	4.439655	4.770543	4.760956	3.819033
MGP_PahariEiJ_G0030705	1.75605	2.249506	2.367396	1.698974
MGP_PahariEiJ_G0030706	5.972169	7.072671	6.075306	5.662601
MGP_PahariEiJ_G0030708	3.60279	3.701475	3.847153	2.89006
MGP_PahariEiJ_G0030709	4.34658	5.581651	4.843758	4.093706
MGP_PahariEiJ_G0030710	0.5432464	0.4222911	4.216152	3.629531
MGP_PahariEiJ_G0030711	5.233113	4.220787	6.011663	5.313757
MGP_PahariEiJ_G0030712	1.162376	1.643755	1.274331	0.2460448
MGP_PahariEiJ_G0030713	3.837338	4.689601	4.375095	5.403813
MGP_PahariEiJ_G0030714	0.3791341	3.497221	0.1743553	0
MGP_PahariEiJ_G0030715	0.7800379	6.263046	0.2953398	0.4275944
MGP_PahariEiJ_G0030716	2.710078	0.2773326	0.7882021	0.1097705
MGP_PahariEiJ_G0030717	6.679958	3.494225	3.654863	2.71644
MGP_PahariEiJ_G0030718	6.033032	0.9901071	1.864869	0.7347139
MGP_PahariEiJ_G0030719	4.972748	4.024302	5.059031	4.112875
MGP_PahariEiJ_G0030720	0	0	4.288189	0
MGP_PahariEiJ_G0030721	1.234669	2.258715	3.908646	0.7782523
MGP_PahariEiJ_G0030722	0	0	1.321738	1.118001
MGP_PahariEiJ_G0030724	0.07053029	0	0	0
MGP_PahariEiJ_G0030727	1.351205	3.898908	2.695357	0.4548297
MGP_PahariEiJ_G0030728	0.7741473	0.6722217	0.3068105	0.02021699
MGP_PahariEiJ_G0030729	3.480707	2.987465	4.170165	2.834925
MGP_PahariEiJ_G0030730	5.488049	3.219969	4.772604	3.864522
MGP_PahariEiJ_G0030732	0.3162176	0.1554747	0	0
MGP_PahariEiJ_G0030733	6.94406	4.791576	6.038526	5.171886
MGP_PahariEiJ_G0030734	5.547789	0.8448653	1.487306	0.2010604
MGP_PahariEiJ_G0030735	4.971783	5.155741	3.686708	4.640302
MGP_PahariEiJ_G0030736	2.403407	12.01179	3.411792	1.343138
MGP_PahariEiJ_G0030737	2.613569	1.727752	2.613345	1.746133
MGP_PahariEiJ_G0030738	5.019084	4.168008	4.665745	3.828946
MGP_PahariEiJ_G0030739	6.444024	0.2866298	4.930501	0.4700474
MGP_PahariEiJ_G0030740	5.322386	5.11996	7.157327	7.56626
MGP_PahariEiJ_G0030741	3.304215	2.305973	3.058329	1.206237
MGP_PahariEiJ_G0030742	3.72088	2.182562	1.696537	1.889407
MGP_PahariEiJ_G0030743	6.728723	8.545903	3.531856	1.628428
MGP_PahariEiJ_G0030744	5.053498	3.881498	4.303562	3.865196
MGP_PahariEiJ_G0030745	9.900866	7.573958	7.300045	6.653188
MGP_PahariEiJ_G0030746	6.495645	3.967617	2.213308	2.450681
MGP_PahariEiJ_G0030747	8.732559	1.066868	5.898764	8.251543
MGP_PahariEiJ_G0030748	5.429672	5.718942	7.098188	5.143612
MGP_PahariEiJ_G0030749	6.658801	5.363898	6.161391	5.004641
MGP_PahariEiJ_G0030750	5.047096	6.904776	6.051336	4.360918
MGP_PahariEiJ_G0030751	7.097927	5.979913	6.363865	5.466849
MGP_PahariEiJ_G0030752	2.729266	0.7918782	2.094908	0.3386127
MGP_PahariEiJ_G0030753	0.5509292	2.155451	1.357017	0.03016867
MGP_PahariEiJ_G0030755	4.554029	0.3009361	2.175803	0.279
MGP_PahariEiJ_G0030756	3.778177	4.492039	4.414717	5.249836
MGP_PahariEiJ_G0030757	2.179489	0.68692	2.843495	2.099837
MGP_PahariEiJ_G0030758	5.218871	5.213196	5.676772	4.126366
MGP_PahariEiJ_G0030759	0.0967201	0.1351078	0.513519	5.11139
MGP_PahariEiJ_G0030760	0.4957371	0.2121086	0.1576866	3.763708
MGP_PahariEiJ_G0030761	4.858881	4.430313	4.906328	4.553197
MGP_PahariEiJ_G0030762	1.61281	0	1.395688	0.598309
MGP_PahariEiJ_G0030763	7.209303	5.382503	6.123493	5.288593
MGP_PahariEiJ_G0030764	5.200735	4.629477	5.711468	5.673851
MGP_PahariEiJ_G0030765	5.004367	4.404576	3.733832	1.704274
MGP_PahariEiJ_G0030766	6.679327	5.23551	6.112002	4.762538
MGP_PahariEiJ_G0030767	5.088324	4.571611	4.775388	4.233231
MGP_PahariEiJ_G0030768	7.942048	2.982146	4.401593	0.7120992
MGP_PahariEiJ_G0030769	1.866043	0.5075755	5.343923	0.4081999
MGP_PahariEiJ_G0030770	9.80295	9.219366	9.198633	8.249931
MGP_PahariEiJ_G0030771	2.070749	3.215843	1.3767	0.362796
MGP_PahariEiJ_G0030772	4.255	2.564824	3.534234	3.119994
MGP_PahariEiJ_G0030773	0	0.3756656	0	0
MGP_PahariEiJ_G0030774	3.150756	1.862309	5.448513	1.409825
MGP_PahariEiJ_G0030775	3.100852	3.570354	2.479251	0.8998895
MGP_PahariEiJ_G0030776	5.47515	1.821188	7.478794	8.590063
MGP_PahariEiJ_G0030777	4.855661	4.108272	5.726571	5.891718
MGP_PahariEiJ_G0030778	0.7206392	0.1258953	0	0
MGP_PahariEiJ_G0030779	0.3066506	1.329726	1.128762	0.210895
MGP_PahariEiJ_G0030780	0.5299399	0.302009	1.348584	0.2335163
MGP_PahariEiJ_G0030781	2.203098	3.370314	3.187168	1.674479
MGP_PahariEiJ_G0030782	0.6629109	0.2411971	1.187616	0.7952632
MGP_PahariEiJ_G0030783	3.882594	4.314653	5.255724	5.12184
MGP_PahariEiJ_G0030784	0.3426822	0	0.116677	0.0583503
MGP_PahariEiJ_G0030785	3.780436	4.224534	1.990643	1.714386
MGP_PahariEiJ_G0030786	1.950726	0.5464199	0.2395374	0.102473
MGP_PahariEiJ_G0030787	7.526577	7.08564	6.213506	7.822323
MGP_PahariEiJ_G0030788	6.866203	6.330062	6.681491	5.549312
MGP_PahariEiJ_G0030789	3.961253	3.429479	4.754984	4.599258
MGP_PahariEiJ_G0030790	3.104189	4.370076	5.25664	4.281843
MGP_PahariEiJ_G0030791	4.335919	1.948193	2.440875	1.477719
MGP_PahariEiJ_G0030792	1.15595	0.2297338	0.8285308	2.179715
MGP_PahariEiJ_G0030793	5.604992	2.261853	3.971423	5.20116
MGP_PahariEiJ_G0030794	0.2037562	0	0	0
MGP_PahariEiJ_G0030795	2.659032	2.025397	1.906794	1.048341
MGP_PahariEiJ_G0030796	0.3912585	0	0.2605954	0.04707291
MGP_PahariEiJ_G0030797	7.411049	6.864159	6.86382	1.960123
MGP_PahariEiJ_G0030798	0.5144869	0	0.6254108	0.2705737
MGP_PahariEiJ_G0030799	5.031047	5.252012	5.091246	4.362176
MGP_PahariEiJ_G0030800	0.8535366	0.1888187	0	0.06181573
MGP_PahariEiJ_G0030801	5.381218	5.260169	5.53227	4.711704
MGP_PahariEiJ_G0030802	4.626871	3.757866	5.317018	3.785215
MGP_PahariEiJ_G0030803	6.87717	4.476998	5.46628	3.676465
MGP_PahariEiJ_G0030804	4.971235	5.319329	5.575427	4.816687
MGP_PahariEiJ_G0030805	5.689573	5.004313	5.425547	4.719085
MGP_PahariEiJ_G0030806	1.568402	0.07039785	0.1859185	0
MGP_PahariEiJ_G0030807	5.456047	4.717062	5.638025	4.449535
MGP_PahariEiJ_G0030808	4.784719	2.185277	2.067028	0.7081071
MGP_PahariEiJ_G0030809	5.761606	3.551302	5.833534	5.176066
MGP_PahariEiJ_G0030810	1.432855	0.3371573	1.365732	0.2651327
MGP_PahariEiJ_G0030811	6.571203	3.758356	5.319648	2.645556
MGP_PahariEiJ_G0030812	5.578497	4.676743	5.598328	3.592378
MGP_PahariEiJ_G0030813	1.677444	1.240738	6.73887	6.79751
MGP_PahariEiJ_G0030814	1.377324	0	0	0
MGP_PahariEiJ_G0030815	0.544525	5.503167	0.1520653	0.6215826
MGP_PahariEiJ_G0030816	5.052185	4.623004	5.244914	5.597819
MGP_PahariEiJ_G0030817	4.72694	3.932233	4.836628	3.551748
MGP_PahariEiJ_G0030818	5.686044	4.768728	7.808329	4.932083
MGP_PahariEiJ_G0030819	2.974093	5.439788	1.231347	0.1119794
MGP_PahariEiJ_G0030820	3.594811	2.079491	0.3218	0
MGP_PahariEiJ_G0030821	5.777887	2.095037	0.09766014	0.06858497
MGP_PahariEiJ_G0030822	4.805112	3.940167	6.329384	5.764346
MGP_PahariEiJ_G0030823	6.037024	4.823375	5.920154	4.631273
MGP_PahariEiJ_G0030824	5.06159	4.232461	4.805659	5.179268
MGP_PahariEiJ_G0030825	4.018343	2.595785	1.551192	0.4011444
MGP_PahariEiJ_G0030826	5.47454	4.247867	4.283988	4.168827
MGP_PahariEiJ_G0030827	0.169739	0.06180702	0.1103979	0
MGP_PahariEiJ_G0030828	8.574384	1.098339	1.385781	0.6479242
MGP_PahariEiJ_G0030829	2.370503	0.3551042	0.6314537	0.3931614
MGP_PahariEiJ_G0030830	4.555543	3.543298	5.168819	3.110358
MGP_PahariEiJ_G0030831	3.177547	3.894073	5.363935	3.125668
MGP_PahariEiJ_G0030832	0.3259171	0.7271755	1.953157	1.482957
MGP_PahariEiJ_G0030833	2.185053	4.843189	5.835249	5.678418
MGP_PahariEiJ_G0030834	1.357665	2.11226	2.388413	0.8509178
MGP_PahariEiJ_G0030835	1.446181	2.179251	2.373164	2.015736
MGP_PahariEiJ_G0030836	8.372922	5.33761	7.635428	2.473312
MGP_PahariEiJ_G0030837	5.818885	4.558133	7.10683	3.825833
MGP_PahariEiJ_G0030838	1.524639	1.336379	5.551833	1.24656
MGP_PahariEiJ_G0030839	5.451851	2.247335	2.346508	0.186967
MGP_PahariEiJ_G0030840	7.997963	1.370507	5.4103	4.91398
MGP_PahariEiJ_G0030841	0.4562216	0.1146807	1.322528	0
MGP_PahariEiJ_G0030842	2.801419	3.831272	6.861469	2.021629
MGP_PahariEiJ_G0030843	6.813259	7.430639	6.766912	6.678255
MGP_PahariEiJ_G0030844	6.223774	6.053677	4.343077	3.29755
MGP_PahariEiJ_G0030845	7.157397	7.771516	7.969519	7.008305
MGP_PahariEiJ_G0030846	5.226049	4.494752	6.389271	5.171447
MGP_PahariEiJ_G0030847	10.10698	4.669438	5.713484	4.813007
MGP_PahariEiJ_G0030848	4.464184	0.1368517	0.6886002	0.203918
MGP_PahariEiJ_G0030849	0.3940795	0.1330371	0.8637728	0.2329996
MGP_PahariEiJ_G0030850	6.395873	1.529019	2.651249	0.3152826
MGP_PahariEiJ_G0030851	4.588267	1.406267	3.503232	0.5027899
MGP_PahariEiJ_G0030852	4.500509	3.061213	4.578335	3.216562
MGP_PahariEiJ_G0030853	5.142797	4.6071	5.036873	4.02564
MGP_PahariEiJ_G0030854	1.470724	1.764847	1.895729	1.10208
MGP_PahariEiJ_G0030855	6.414178	6.495294	7.14169	6.149275
MGP_PahariEiJ_G0030856	1.828152	1.312503	7.867213	8.584486
MGP_PahariEiJ_G0030857	4.698063	3.868482	5.222959	3.922355
MGP_PahariEiJ_G0030858	2.089203	0.1224832	2.343621	0.0522392
MGP_PahariEiJ_G0030859	1.991377	0.4636273	9.535182	0.1444448
MGP_PahariEiJ_G0030860	1.61059	2.533488	3.055903	1.560448
MGP_PahariEiJ_G0030861	1.162075	1.610161	6.782547	0.2835727
MGP_PahariEiJ_G0030862	5.090477	3.807283	4.569953	2.885924
MGP_PahariEiJ_G0030863	5.966161	6.451566	7.88372	9.488553
MGP_PahariEiJ_G0030865	4.667528	2.720224	6.98469	6.963848
MGP_PahariEiJ_G0030866	4.87498	4.704457	6.014001	4.256681
MGP_PahariEiJ_G0030868	2.953256	3.328213	5.356281	5.546703
MGP_PahariEiJ_G0030869	8.652379	8.353363	8.545799	8.433953
MGP_PahariEiJ_G0030870	1.092031	0.6817191	1.916782	0.4713352
MGP_PahariEiJ_G0030871	5.671774	4.395985	5.225152	4.410337
MGP_PahariEiJ_G0030872	2.741361	3.792064	2.79788	3.923909
MGP_PahariEiJ_G0030873	7.547296	9.835463	8.612769	9.663332
MGP_PahariEiJ_G0030874	1.229043	0	0.6311658	0.437443
MGP_PahariEiJ_G0030875	0	0.1160477	0	0.2173896
MGP_PahariEiJ_G0030876	0.1756242	0	0	0
MGP_PahariEiJ_G0030877	5.055115	3.596558	4.081803	1.583535
MGP_PahariEiJ_G0030878	7.540787	0.5319269	2.469941	0.6698296
MGP_PahariEiJ_G0030879	5.08367	2.944484	4.914267	2.217418
MGP_PahariEiJ_G0030880	3.472519	2.876395	4.44162	1.727298
MGP_PahariEiJ_G0030881	1.981915	1.251059	1.807928	0.6510503
MGP_PahariEiJ_G0030882	3.197273	2.765373	2.826288	1.517986
MGP_PahariEiJ_G0030883	4.469586	3.288035	3.973418	3.082353
MGP_PahariEiJ_G0030884	4.849089	2.770733	4.698113	7.665153
MGP_PahariEiJ_G0030885	0.1573943	0.1115009	0.3724685	0.1541243
MGP_PahariEiJ_G0030886	0.3014202	0.6637416	5.610093	7.370195
MGP_PahariEiJ_G0030887	2.539774	4.944669	3.736874	1.283955
MGP_PahariEiJ_G0030888	2.499922	4.892408	3.295529	1.085187
MGP_PahariEiJ_G0030889	7.779115	2.028697	3.779628	0.5196783
MGP_PahariEiJ_G0030890	1.28915	0.7940498	3.581544	0.3853592
MGP_PahariEiJ_G0030891	3.892104	2.190394	5.370174	3.804056
MGP_PahariEiJ_G0030892	2.804374	3.257861	6.666819	7.957086
MGP_PahariEiJ_G0030893	4.699357	5.06537	4.983441	2.822275
MGP_PahariEiJ_G0030894	6.586011	2.875374	3.835877	1.874224
MGP_PahariEiJ_G0030895	2.511825	1.449794	1.864731	1.291987
MGP_PahariEiJ_G0030896	2.335052	1.916263	2.896245	2.89039
MGP_PahariEiJ_G0030897	6.494156	7.416073	8.366034	7.759579
MGP_PahariEiJ_G0030898	7.730731	6.332687	6.736044	6.627452
MGP_PahariEiJ_G0030899	5.251223	5.047511	4.914051	4.703456
MGP_PahariEiJ_G0030900	0.9267676	0	0	0
MGP_PahariEiJ_G0030903	0.4651595	0	0	0
MGP_PahariEiJ_G0030905	0.5347788	0	0	0
MGP_PahariEiJ_G0030906	0.1707904	0	0	0
MGP_PahariEiJ_G0030907	0.2755733	0	0	0
MGP_PahariEiJ_G0030908	0.7260046	0	0	0
MGP_PahariEiJ_G0030909	2.5394	0.5514117	1.035454	0.9295774
MGP_PahariEiJ_G0030910	2.678696	0.3892331	1.748264	5.014699
MGP_PahariEiJ_G0030911	4.743568	0.9317774	2.674379	2.763002
MGP_PahariEiJ_G0030912	5.399868	3.916334	4.545898	3.240754
MGP_PahariEiJ_G0030913	5.984502	6.862475	5.714265	4.869229
MGP_PahariEiJ_G0030914	0.5586938	0.2700892	0.5488617	0.09743321
MGP_PahariEiJ_G0030915	0	0.1126981	0.1180915	0
MGP_PahariEiJ_G0030916	1.71707	1.51714	3.234077	2.741169
MGP_PahariEiJ_G0030917	6.075791	8.071741	7.386259	7.853066
MGP_PahariEiJ_G0030918	3.709897	3.076622	3.35404	2.629949
MGP_PahariEiJ_G0030919	6.065428	4.855686	5.421812	4.314153
MGP_PahariEiJ_G0030920	7.308924	7.183741	7.546847	7.204623
MGP_PahariEiJ_G0030921	7.490209	5.347187	5.546024	3.159245
MGP_PahariEiJ_G0030922	6.603368	6.686739	6.452936	4.790006
