brain	heart	kidney	liver
ENSRBIG00000042773	4.493209	2.845153	3.272471	2.606565
ENSRBIG00000042774	3.45989	3.219866	4.189634	3.555059
ENSRBIG00000042775	0.8210179	2.876881	2.928538	0.4738846
ENSRBIG00000042776	2.073104	2.729079	4.051468	2.984925
ENSRBIG00000042777	1.514627	1.539079	0.6631251	0.2283151
ENSRBIG00000042778	4.851004	4.518139	4.550716	3.71983
ENSRBIG00000042779	6.933186	3.611522	6.354662	5.358352
ENSRBIG00000042780	0.7928928	0.00910471	0.02452848	0.07244172
ENSRBIG00000042781	5.017134	4.035747	4.75634	4.216895
ENSRBIG00000042782	1.2906	1.086573	0.4520871	0.2469516
ENSRBIG00000042783	2.116638	2.22899	2.552409	1.208636
ENSRBIG00000042784	1.269014	1.670854	1.171125	1.661486
ENSRBIG00000042785	6.211095	3.069511	2.976194	2.893243
ENSRBIG00000042786	3.511278	3.937909	3.992052	1.447436
ENSRBIG00000042787	3.314009	0.3093369	2.04945	1.263004
ENSRBIG00000042788	3.682877	2.796226	3.484151	2.718066
ENSRBIG00000042789	2.437411	1.711949	3.459694	3.058673
ENSRBIG00000042790	3.061531	1.955529	2.760847	1.53059
ENSRBIG00000042791	2.62904	2.276979	2.623149	2.088786
ENSRBIG00000042792	2.012622	0.9715688	0.6927271	1.103276
ENSRBIG00000042793	1.394212	1.408619	1.131708	0.9708029
ENSRBIG00000042794	2.977555	2.945879	2.766934	1.57368
ENSRBIG00000042795	3.411091	0.1083226	1.161928	1.312046
ENSRBIG00000042796	4.108742	1.477128	2.825191	2.365905
ENSRBIG00000042797	3.722083	1.421576	2.662342	2.275967
ENSRBIG00000042798	0	0	0	0.9937062
ENSRBIG00000042799	10.04994	8.19296	7.342627	6.040013
ENSRBIG00000042800	1.652808	0.9391137	1.891003	1.082812
ENSRBIG00000042801	0.1318905	0	0.1203156	0.1087769
ENSRBIG00000042802	6.133677	2.893638	1.277056	0.1085277
ENSRBIG00000042803	2.141551	1.293192	2.564268	1.579098
ENSRBIG00000042804	1.356764	0.1301478	0	0
ENSRBIG00000042805	5.625427	5.603697	5.407504	3.944063
ENSRBIG00000042806	1.303687	2.194844	1.303489	2.935688
ENSRBIG00000042807	4.011505	0.6298741	3.374057	2.121355
ENSRBIG00000042808	1.087042	0.8738848	1.471781	1.773444
ENSRBIG00000042809	5.668308	4.319621	4.032538	3.255109
ENSRBIG00000042810	5.568718	6.133572	4.952851	7.150523
ENSRBIG00000042811	5.070651	4.963539	2.423027	3.0373
ENSRBIG00000042813	5.33337	5.579031	6.997716	6.180349
ENSRBIG00000042814	0.7591277	0.08964648	0.1475789	0
ENSRBIG00000042815	7.319663	3.505154	4.949596	5.723296
ENSRBIG00000042816	5.3072	5.280021	5.518455	5.775199
ENSRBIG00000042817	3.830823	3.684033	3.988076	3.329049
ENSRBIG00000042818	9.07908	8.161358	7.126145	6.359101
ENSRBIG00000042819	3.698163	3.71047	3.659285	2.979711
ENSRBIG00000042820	4.793516	4.476771	2.942732	1.635532
ENSRBIG00000042821	4.574156	5.387259	6.335755	6.641401
ENSRBIG00000042822	7.434149	4.9326	5.120266	0.8515576
ENSRBIG00000042823	0.9797561	0.2412422	1.234146	0.4947545
ENSRBIG00000042825	6.466909	6.779709	6.445093	4.914395
ENSRBIG00000042827	5.406848	3.489764	4.356842	2.876813
ENSRBIG00000042828	1.367933	3.261731	1.329625	0.3364125
ENSRBIG00000042829	0.3524953	0.5064496	0.793372	0.2913926
ENSRBIG00000042830	5.988004	4.756122	4.143027	1.588905
ENSRBIG00000042831	0.3175282	1.272523	0.454882	1.769726
ENSRBIG00000042833	6.401656	5.363746	5.373182	3.291125
ENSRBIG00000042834	5.424899	3.13552	5.375621	3.797094
ENSRBIG00000042835	1.836522	1.836658	2.90612	2.731976
ENSRBIG00000042836	4.284017	3.762724	3.810948	2.195867
ENSRBIG00000042837	5.628117	4.575179	5.036723	4.850104
ENSRBIG00000042838	5.654682	1.401991	4.665404	3.767644
ENSRBIG00000042839	5.557218	6.623217	4.853846	2.770525
ENSRBIG00000042840	5.203914	5.546287	3.935803	4.119529
ENSRBIG00000042841	5.297065	2.76011	4.360229	3.990098
ENSRBIG00000042842	6.144545	7.535532	7.671694	7.160406
ENSRBIG00000042843	2.09132	0.9396523	1.011765	0.841499
ENSRBIG00000042844	5.139117	1.664528	1.906086	1.992649
ENSRBIG00000042845	6.770349	6.442668	6.311907	6.422343
ENSRBIG00000042846	5.104257	3.831327	3.759057	3.230322
ENSRBIG00000042847	4.785237	5.908236	4.088201	4.803031
ENSRBIG00000042848	3.67966	1.991325	1.644429	1.066971
ENSRBIG00000042849	4.142797	4.53619	3.543533	2.673443
ENSRBIG00000042850	2.676274	2.899702	5.233732	3.713729
ENSRBIG00000042851	5.410509	4.372158	5.605456	3.282874
ENSRBIG00000042852	2.565624	2.994384	2.970084	3.840775
ENSRBIG00000042853	3.645851	1.919523	2.467809	0.9251259
ENSRBIG00000042854	4.46759	3.641402	3.209378	2.088344
ENSRBIG00000042855	5.079417	5.121417	5.274541	4.792345
ENSRBIG00000042856	6.213777	3.665665	4.50084	2.863913
ENSRBIG00000042857	4.046138	2.15029	3.604163	2.345692
ENSRBIG00000042858	2.568472	1.970963	3.295052	3.308343
ENSRBIG00000042859	2.965915	1.395142	2.345555	1.3877
ENSRBIG00000042860	2.085799	2.691418	0.7245787	0.3362502
ENSRBIG00000042861	4.983477	5.182958	5.458097	3.92116
ENSRBIG00000042862	2.201907	1.212146	0.768828	0.20447
ENSRBIG00000042863	7.178418	5.181811	5.063516	1.133033
ENSRBIG00000042864	1.367382	2.631404	1.550512	1.03878
ENSRBIG00000042865	1.548284	1.595771	1.592014	0.1966486
ENSRBIG00000042866	3.157363	5.546072	5.16057	5.879099
ENSRBIG00000042867	5.65277	0.2251774	0.3653208	0
ENSRBIG00000042868	0	0.6385781	0.7751492	0.5243696
ENSRBIG00000042869	4.775229	5.070364	3.405105	4.070106
ENSRBIG00000042870	2.354376	5.486044	2.157076	6.888392
ENSRBIG00000042871	0	2.9066	0	0
ENSRBIG00000042872	3.472631	3.186949	2.613452	2.00996
ENSRBIG00000042873	4.574077	3.602142	3.796022	2.454726
ENSRBIG00000042874	4.263154	2.871136	2.643124	1.924102
ENSRBIG00000042875	3.558647	1.327273	5.296905	3.992451
ENSRBIG00000042876	3.679165	1.811152	3.22195	2.135082
ENSRBIG00000042877	0	0	0.9517333	0.5083516
ENSRBIG00000042878	3.959028	5.134373	6.37034	6.348142
ENSRBIG00000042879	2.540216	2.581496	0	0
ENSRBIG00000042880	4.177384	2.54703	3.765545	2.28052
ENSRBIG00000042881	3.772033	0.2213995	3.719731	0.05248184
ENSRBIG00000042882	4.491186	3.829586	4.717457	2.723163
ENSRBIG00000042883	1.72407	0.884258	1.262974	0.8155582
ENSRBIG00000042884	0.6435182	0	1.527586	0
ENSRBIG00000042885	2.942227	2.90589	3.003964	2.972283
ENSRBIG00000042886	0.3833908	0.3933931	0.1726309	1.714628
ENSRBIG00000042887	5.982643	5.319419	5.110176	5.070893
ENSRBIG00000042888	1.494257	1.368852	1.875171	0.6538644
ENSRBIG00000042889	0.6472233	0.2107367	0.1892186	0.156227
ENSRBIG00000042890	5.303401	5.975035	4.577843	2.613637
ENSRBIG00000042891	5.435593	4.425507	5.158432	3.329296
ENSRBIG00000042892	0.06041905	0.03945063	3.540053	4.087526
ENSRBIG00000042893	5.499642	5.686321	4.99031	4.982533
ENSRBIG00000042894	4.343891	2.716327	4.138434	3.708346
ENSRBIG00000042895	3.416688	1.284188	2.452643	2.475946
ENSRBIG00000042896	5.779725	1.722357	1.328626	0
ENSRBIG00000042897	7.647979	7.485137	6.707232	6.301864
ENSRBIG00000042898	1.386587	3.749199	3.361368	1.958552
ENSRBIG00000042899	0	0.04231836	0.1075213	0
ENSRBIG00000042900	1.768392	1.459091	2.022047	1.802361
ENSRBIG00000042901	3.696278	2.918596	3.203264	1.190788
ENSRBIG00000042902	1.849379	3.341184	1.240699	1.233821
ENSRBIG00000042903	3.898817	6.102129	6.605241	6.320219
ENSRBIG00000042904	8.314374	9.349647	6.695278	5.834425
ENSRBIG00000042905	0.02059465	2.924024	0.5279851	0.01531644
ENSRBIG00000042907	3.01909	3.197784	3.517981	3.006119
ENSRBIG00000042908	4.306857	4.61389	5.904564	5.205201
ENSRBIG00000042909	3.390033	0.3398426	2.538606	0.2174494
ENSRBIG00000042911	5.301082	4.173343	4.900535	4.3423
ENSRBIG00000042912	6.843067	8.311703	8.089488	9.089106
ENSRBIG00000042913	4.184098	3.166231	4.282426	3.933016
ENSRBIG00000042914	1.678443	3.330634	4.299908	3.446762
ENSRBIG00000042915	3.539692	0.5450778	1.424621	1.295347
ENSRBIG00000042916	3.141696	2.084438	3.994307	3.097
ENSRBIG00000042917	0.4801679	0.2398037	0.4572013	0.1291544
ENSRBIG00000042918	0.4603305	0	0	0
ENSRBIG00000042919	2.676652	2.06227	3.054714	0.9166807
ENSRBIG00000042920	0	0.3286203	4.780771	3.808282
ENSRBIG00000042921	7.173117	0.03960097	0.4824931	0.1082549
ENSRBIG00000042922	3.792408	3.53446	3.715311	2.720985
ENSRBIG00000042923	0.5416932	0.1300123	0	0.1271759
ENSRBIG00000042924	5.854644	4.596713	4.131589	3.365581
ENSRBIG00000042925	2.808605	0.3861697	0.7681564	0
ENSRBIG00000042926	4.988814	0.3158097	0.7005794	0.1658369
ENSRBIG00000042927	3.174225	2.849452	3.886817	2.602041
ENSRBIG00000042928	1.784483	1.887798	3.193551	3.250951
ENSRBIG00000042929	5.657248	3.499642	3.683155	2.929978
ENSRBIG00000042930	3.706615	1.540828	1.882893	0.9631915
ENSRBIG00000042931	0.4999984	0.3500627	0.3995725	0.7006581
ENSRBIG00000042932	0.8327572	5.001817	0.4070383	0.2705373
ENSRBIG00000042933	4.556916	3.55859	3.483168	2.291547
ENSRBIG00000042934	0.4100871	0.03379665	0.1160108	0.02271324
ENSRBIG00000042935	0	0	1.08401	0
ENSRBIG00000042936	3.18852	4.65768	4.55546	3.885155
ENSRBIG00000042937	2.964474	2.134096	2.53386	3.332878
ENSRBIG00000042938	2.367363	1.114154	1.643224	0.9423103
ENSRBIG00000042939	0.2562378	2.963702	1.256413	0.2998929
ENSRBIG00000042940	0.3101086	1.1547	0.3724563	0.6876385
ENSRBIG00000042941	1.90055	1.159838	1.097355	0.2999456
ENSRBIG00000042942	4.617598	4.441397	4.018679	3.4505
ENSRBIG00000042943	8.349635	9.650208	8.431606	7.865956
ENSRBIG00000042944	2.879786	0	1.575211	1.941381
ENSRBIG00000042945	0	0	0.2683577	0
ENSRBIG00000042946	6.396367	0.02707915	0.08560916	0.01221746
ENSRBIG00000042947	5.753289	6.169877	4.68387	3.92294
ENSRBIG00000042948	5.305511	2.745347	5.123662	3.923415
ENSRBIG00000042949	0.3813897	0.6145826	1.530555	0.6361573
ENSRBIG00000042950	5.977574	4.554583	4.985812	3.23454
ENSRBIG00000042951	5.784957	6.658768	5.375811	4.864092
ENSRBIG00000042952	1.251513	0.4554832	1.23941	0.7555027
ENSRBIG00000042953	0	0.06859487	0.05810463	0
ENSRBIG00000042954	1.503618	0.4244438	0.8127726	0.3841449
ENSRBIG00000042955	9.607809	10.53214	8.187273	7.575131
ENSRBIG00000042956	0.2124448	0	0.1891249	0.1643499
ENSRBIG00000042957	0.8132242	1.540781	1.248231	1.291303
ENSRBIG00000042958	4.698214	4.775921	3.682545	2.992365
ENSRBIG00000042959	0.09412416	0	0	0
ENSRBIG00000042960	6.50248	6.462672	6.22276	4.509273
ENSRBIG00000042961	1.418983	1.122138	0.5409759	0.05963105
ENSRBIG00000042962	4.614829	6.007202	3.583477	2.338298
ENSRBIG00000042963	4.248356	1.640052	2.487455	2.241941
ENSRBIG00000042964	4.141903	2.854461	4.044392	2.863009
ENSRBIG00000042965	6.253416	5.723221	5.864681	5.031727
ENSRBIG00000042966	4.505853	1.339599	1.569665	9.437155
ENSRBIG00000042968	6.160759	3.152435	4.859238	3.98787
ENSRBIG00000042970	5.607322	4.842447	4.943954	4.463472
ENSRBIG00000042971	7.518754	5.548162	6.248577	5.597141
ENSRBIG00000042972	2.594296	0.3299665	0.06486947	1.39521
ENSRBIG00000042974	0.9521457	0.2772326	0.3585561	0.3089747
ENSRBIG00000042975	3.991339	2.666443	3.742528	1.724624
ENSRBIG00000042976	1.407788	2.889969	4.249842	2.169457
ENSRBIG00000042977	0	0.02998428	0	0.03895627
ENSRBIG00000042978	7.590725	7.838478	7.30838	6.677764
ENSRBIG00000042979	2.403865	0	2.330363	0.09189559
ENSRBIG00000042980	1.268478	3.858891	4.018251	0
ENSRBIG00000042981	3.020819	3.777336	2.579566	2.432433
ENSRBIG00000042982	4.346177	6.372172	5.332106	5.334611
ENSRBIG00000042983	4.432678	3.283229	3.369654	1.535581
ENSRBIG00000042984	4.186007	0.2921739	2.382529	1.840242
ENSRBIG00000042985	1.020365	0.1650012	0.1368271	0.02116557
ENSRBIG00000042986	2.473704	1.622096	0	0
ENSRBIG00000042987	5.909639	3.212031	5.848113	3.660686
ENSRBIG00000042988	0.3877076	0.1379402	2.21357	0.1029311
ENSRBIG00000042989	4.557232	1.469084	2.301201	1.062398
ENSRBIG00000042990	2.657752	2.569678	0.8381466	0.07544309
ENSRBIG00000042991	3.834223	0.1089654	1.94095	4.266966
ENSRBIG00000042992	2.794104	1.713247	0.5132977	0.2148497
ENSRBIG00000042993	4.160751	7.656932	6.34035	5.824671
ENSRBIG00000042994	0.127513	0.5194644	1.593072	0.09675261
ENSRBIG00000042995	0.7288609	0.2423135	0	0.3176444
ENSRBIG00000042996	8.624795	9.727328	8.875396	9.100032
ENSRBIG00000042997	6.744498	2.305139	6.221044	4.948825
ENSRBIG00000042998	7.665077	7.685381	4.719853	4.26225
ENSRBIG00000042999	2.434412	1.284988	0.5286863	0.1813837
ENSRBIG00000043000	2.578306	2.779062	3.674969	1.880646
ENSRBIG00000043001	0.8478488	1.007054	1.03902	0.5925757
ENSRBIG00000043002	0	0	0.1334449	0
ENSRBIG00000043003	4.62071	2.887556	3.990332	3.007002
ENSRBIG00000043004	6.079747	7.073316	7.523371	5.803313
ENSRBIG00000043005	2.268582	3.627049	3.98117	2.65942
ENSRBIG00000043006	5.147441	7.142095	6.229188	4.871025
ENSRBIG00000043007	3.529546	1.245648	2.754601	2.3879
ENSRBIG00000043009	0.7886749	0	6.640886	5.796058
ENSRBIG00000043010	8.239002	8.545563	8.08611	8.634306
ENSRBIG00000043011	3.935301	1.989236	3.446645	1.88742
ENSRBIG00000043012	9.498823	9.660843	8.009459	7.788242
ENSRBIG00000043013	0.836097	0.9356498	1.035651	0.1973726
ENSRBIG00000043014	2.783258	8.59263	1.097022	0.5531373
ENSRBIG00000043015	5.297991	4.211119	4.758691	1.830363
ENSRBIG00000043016	3.844667	1.657402	3.38918	3.139452
ENSRBIG00000043017	1.168321	0.1720202	0.8006328	0.1143025
ENSRBIG00000043018	0.9767742	0.6764353	1.503262	0.3606789
ENSRBIG00000043019	4.257607	0.1890932	0.1422795	0.1948007
ENSRBIG00000043020	6.69379	3.143677	6.438231	6.327112
ENSRBIG00000043021	5.349694	2.812611	4.080888	2.939091
ENSRBIG00000043022	0.8077877	0.1259063	0.3934799	0.4897197
ENSRBIG00000043023	4.065863	0.5929121	4.170187	4.967164
ENSRBIG00000043024	5.178337	4.817116	5.04736	6.050473
ENSRBIG00000043026	0.6630458	1.796585	0.4344227	0.7763887
ENSRBIG00000043027	2.555826	0.3205517	3.981296	5.664417
ENSRBIG00000043028	1.986268	3.320434	2.782494	2.720813
ENSRBIG00000043030	3.716738	5.130976	4.13242	2.590103
ENSRBIG00000043031	3.39513	3.296217	3.417267	2.385727
ENSRBIG00000043032	1.06413	2.145338	2.828757	0
ENSRBIG00000043033	0.4970278	0.03805881	0.0988988	0.02549336
ENSRBIG00000043034	4.692009	0.1243375	3.678687	4.20481
ENSRBIG00000043035	2.65696	0.7748457	1.910724	1.316916
ENSRBIG00000043036	3.719151	2.536065	2.27265	1.251022
ENSRBIG00000043037	5.585748	4.813915	3.248897	1.068925
ENSRBIG00000043038	0	0	0	1.119263
ENSRBIG00000043039	0	2.143837	0	0
ENSRBIG00000043040	6.414665	3.972038	4.474944	2.88858
ENSRBIG00000043041	5.837353	5.453432	5.685593	4.550765
ENSRBIG00000043043	0.4014219	1.327135	1.857579	1.813012
ENSRBIG00000043044	6.540139	3.360461	5.510183	5.601738
ENSRBIG00000043045	4.009553	3.828845	3.380768	3.416107
ENSRBIG00000043046	7.438301	8.391338	6.962422	6.206112
ENSRBIG00000043047	8.386647	6.454158	6.760314	6.136005
ENSRBIG00000043048	7.432655	8.148185	6.475218	3.300242
ENSRBIG00000043049	7.707849	7.68874	7.48362	7.772219
ENSRBIG00000043050	8.573367	7.794689	6.789771	6.144016
ENSRBIG00000043051	2.929092	1.478951	1.588178	1.765475
ENSRBIG00000043052	3.737103	2.498989	2.889195	2.174844
ENSRBIG00000043053	4.15918	2.256784	6.64886	2.01989
ENSRBIG00000043054	2.930984	7.011758	5.989664	2.441624
ENSRBIG00000043055	4.52434	4.23892	5.26812	4.39471
ENSRBIG00000043056	1.438654	5.140967	2.291939	2.608081
ENSRBIG00000043057	9.876861	10.61585	4.355115	7.154251
ENSRBIG00000043058	5.519682	5.190676	5.737357	4.824404
ENSRBIG00000043059	2.321321	1.783028	2.551684	1.297357
ENSRBIG00000043060	5.532256	3.878523	2.311038	4.762478
ENSRBIG00000043061	0.4371915	0	0.2306064	0
ENSRBIG00000043062	1.126332	1.136703	0.5652423	0.3810053
ENSRBIG00000043063	3.113322	2.646133	2.763052	2.593617
ENSRBIG00000043064	0	0	0.05452372	0
ENSRBIG00000043065	4.112633	5.27951	5.953916	5.170061
ENSRBIG00000043066	0.1943834	0	0	0
ENSRBIG00000043067	0.501485	0	1.10482	0.2701641
ENSRBIG00000043068	5.541267	5.682618	5.576912	3.970044
ENSRBIG00000043069	0.2520002	0	0.5931501	0
ENSRBIG00000043070	0	1.930824	1.789829	1.961816
ENSRBIG00000043071	0.7437743	0.1836085	0.09063911	0.0751191
ENSRBIG00000043072	2.266232	1.524329	2.042669	1.387058
ENSRBIG00000043073	0	0	0.1400378	0
ENSRBIG00000043074	8.9879	9.442881	7.688235	7.287195
ENSRBIG00000043075	3.175041	0.1943796	0.2722729	0
ENSRBIG00000043076	2.500621	0.1860859	2.170415	1.365357
ENSRBIG00000043077	0	0	0.6492917	1.648498
ENSRBIG00000043078	3.912094	3.981305	3.444717	2.966755
ENSRBIG00000043079	3.760005	3.471461	3.55079	1.895853
ENSRBIG00000043080	2.643205	0.04739334	0.2634924	0
ENSRBIG00000043081	5.4136	5.811532	5.436208	5.328249
ENSRBIG00000043082	3.2448	0.7719929	1.493422	0.4297948
ENSRBIG00000043083	0.9085401	0.8301701	1.383055	0.2003914
ENSRBIG00000043084	5.027054	4.117826	4.316261	4.856307
ENSRBIG00000043086	3.810248	2.914344	2.863005	1.852798
ENSRBIG00000043087	3.701072	4.200724	3.130031	2.129708
ENSRBIG00000043088	4.099657	1.239348	0.4541154	0.2631943
ENSRBIG00000043089	2.729065	2.895832	4.578918	2.114308
ENSRBIG00000043090	8.583912	1.586468	1.632208	1.186963
ENSRBIG00000043091	7.240744	6.257822	4.679373	5.890787
ENSRBIG00000043092	7.2733	4.181752	7.25275	4.514088
ENSRBIG00000043093	8.599564	6.117673	7.774356	7.169588
ENSRBIG00000043094	5.319635	6.039247	4.44934	4.164182
ENSRBIG00000043095	0.1336205	0	0.01965025	7.809993
ENSRBIG00000043096	6.288181	5.381027	4.631742	4.826503
ENSRBIG00000043097	4.846502	4.547185	5.086401	4.167887
ENSRBIG00000043098	6.241028	5.6455	6.820077	2.645658
ENSRBIG00000043099	3.333778	0.826921	2.795386	1.775204
ENSRBIG00000043100	7.385639	6.088862	5.678669	4.529049
ENSRBIG00000043101	4.656893	5.20126	5.024661	6.062049
ENSRBIG00000043102	7.887722	8.028653	8.769565	7.431105
ENSRBIG00000043103	5.675237	0.04932338	0.1216385	0.09237349
ENSRBIG00000043104	7.042535	5.470944	5.349659	3.193198
ENSRBIG00000043105	1.109581	1.827457	0.3229169	0
ENSRBIG00000043106	5.133683	6.11196	5.781724	4.905385
ENSRBIG00000043107	1.016311	0	0.493843	0.5009958
ENSRBIG00000043108	3.315073	1.866042	5.222217	2.104629
ENSRBIG00000043109	4.856255	4.462748	5.190672	3.373856
ENSRBIG00000043110	6.218498	3.138028	4.559369	2.446087
ENSRBIG00000043111	5.189888	5.004793	4.594555	3.624077
ENSRBIG00000043112	3.222665	1.956763	3.653714	1.745491
ENSRBIG00000043113	2.479137	2.329792	3.28531	1.018121
ENSRBIG00000043114	0	0.08902106	0	0
ENSRBIG00000043115	0	3.505345	0.4891956	0
ENSRBIG00000043117	4.700773	7.072481	5.928169	4.468766
ENSRBIG00000043118	0.6177329	1.002883	1.230621	0.5220517
ENSRBIG00000043119	2.715509	0.4535439	0.5644474	0.1445946
ENSRBIG00000043120	3.408399	1.523512	1.460035	0.6514233
ENSRBIG00000043121	2.853403	0.8262292	1.811153	0.9747077
ENSRBIG00000043122	2.845637	1.087246	1.246134	0
ENSRBIG00000043123	1.533947	0.5396154	0.2555865	0.2597979
ENSRBIG00000043124	4.70569	3.904425	4.257102	2.947879
ENSRBIG00000043125	1.488957	1.337032	1.218143	0.7974065
ENSRBIG00000043126	2.282861	0.4612624	3.474449	2.498613
ENSRBIG00000043128	0.02573317	0	0.01361697	0.09827361
ENSRBIG00000043129	3.189648	0.7684189	2.427008	1.332307
ENSRBIG00000043130	2.17307	0.8256098	1.244394	7.092288
ENSRBIG00000043131	0	0	0.2631967	0
ENSRBIG00000043132	4.465015	2.889703	4.679097	4.011701
ENSRBIG00000043133	3.078647	6.427237	3.336241	0.7272583
ENSRBIG00000043134	6.527712	1.693784	0.8419908	0.1431348
ENSRBIG00000043135	4.757277	1.756312	3.231292	2.932816
ENSRBIG00000043136	1.151528	0	0	0
ENSRBIG00000043137	6.741735	1.536272	4.656521	5.607145
ENSRBIG00000043138	3.557753	6.960014	4.986729	5.035857
ENSRBIG00000043139	9.587502	9.384171	9.079991	9.244716
ENSRBIG00000043140	4.699588	3.835446	4.026039	3.480782
ENSRBIG00000043141	3.582974	2.054105	2.596835	2.15049
ENSRBIG00000043142	3.593424	4.550255	3.670345	4.573531
ENSRBIG00000043143	0.4225441	0.2867737	1.248975	0.2146985
ENSRBIG00000043144	2.354399	0	0	0
ENSRBIG00000043145	5.240955	7.040629	5.438692	3.109344
ENSRBIG00000043146	0.1524625	0.04561575	0.03946172	0
ENSRBIG00000043147	6.325704	5.757802	5.584659	4.78378
ENSRBIG00000043148	3.956744	4.830357	4.042268	3.39757
ENSRBIG00000043149	2.64108	4.2571	5.080485	4.270003
ENSRBIG00000043150	1.018299	1.387908	1.234728	0
ENSRBIG00000043151	6.156575	5.453241	5.200183	4.193559
ENSRBIG00000043152	6.683767	6.711811	5.006168	2.626841
ENSRBIG00000043153	5.157812	0.1229935	0.7675743	0.8769589
ENSRBIG00000043154	2.918772	2.425261	4.327738	3.458912
ENSRBIG00000043155	0.06314906	0.03734497	0	0
ENSRBIG00000043156	5.027271	3.886018	5.299364	3.953123
ENSRBIG00000043157	5.9829	3.955672	5.286589	4.262162
ENSRBIG00000043158	5.40508	2.468586	2.450734	2.038032
ENSRBIG00000043159	4.257964	1.852674	3.282536	4.028563
ENSRBIG00000043160	2.857087	3.429289	4.363108	2.722011
ENSRBIG00000043161	0.4215535	0	2.408353	1.167884
ENSRBIG00000043162	7.568009	4.690769	7.770664	1.258332
ENSRBIG00000043163	3.432063	0.1196684	1.501898	0.3063439
ENSRBIG00000043164	3.492033	1.248936	1.396521	0.2769218
ENSRBIG00000043166	6.220783	6.33476	6.252545	5.567511
ENSRBIG00000043167	1.246213	0.07109635	0.7654592	0.2345724
ENSRBIG00000043168	0	0	0.1218538	0
ENSRBIG00000043169	2.089461	0.137251	2.193967	2.111325
ENSRBIG00000043170	1.405546	1.442365	2.153481	0.6577507
ENSRBIG00000043171	4.475923	3.453908	2.796853	1.837762
ENSRBIG00000043172	5.638601	5.148971	3.944146	3.35229
ENSRBIG00000043173	5.348434	4.64992	6.101747	5.157505
ENSRBIG00000043175	4.535232	2.161298	3.597039	2.968369
ENSRBIG00000043176	7.01354	0	5.156975	0.8276857
ENSRBIG00000043177	4.510044	4.428569	4.655206	3.578899
ENSRBIG00000043178	2.226503	2.021409	1.395564	0.7639749
ENSRBIG00000043179	4.083249	3.258694	4.25588	3.819289
ENSRBIG00000043180	0.07307971	0.04403776	7.556751	3.309358
ENSRBIG00000043181	5.703422	1.749328	1.255054	1.377738
ENSRBIG00000043182	0.9528054	1.025057	0.3863673	0.1820032
ENSRBIG00000043183	4.805465	3.171122	3.922433	3.89128
ENSRBIG00000043184	4.249388	2.550305	3.730952	3.304683
ENSRBIG00000043185	3.483416	1.185526	1.922022	2.174777
ENSRBIG00000043186	0	0	0.3713102	0
ENSRBIG00000043187	1.067212	6.011252	4.234969	4.117944
ENSRBIG00000043188	5.617795	5.493142	4.374915	3.487094
ENSRBIG00000043189	0.4917946	2.487376	4.176291	1.415769
ENSRBIG00000043190	4.96015	1.879745	4.814858	4.598057
ENSRBIG00000043192	6.861151	6.357406	6.321313	5.378129
ENSRBIG00000043193	0	0.2410128	0.2872441	0
ENSRBIG00000043195	7.926637	7.665102	5.498343	4.253596
ENSRBIG00000043196	4.146614	2.659689	2.906694	2.309103
ENSRBIG00000043197	6.858466	3.839022	4.646647	3.087015
ENSRBIG00000043198	4.854265	1.382024	4.191165	3.583985
ENSRBIG00000043199	8.272821	7.611349	5.512508	3.006142
ENSRBIG00000043200	6.276856	6.909424	6.279642	6.075134
ENSRBIG00000043201	6.153279	3.375941	2.469594	0.3660349
ENSRBIG00000043202	3.829555	1.45383	0.8862185	0.06233755
ENSRBIG00000043203	0.1080394	0.06603903	0	0
ENSRBIG00000043204	6.22928	4.915946	5.365066	4.510721
ENSRBIG00000043205	7.06142	0.614837	0.4275515	0.1010826
ENSRBIG00000043206	4.506931	7.030231	3.515043	1.923516
ENSRBIG00000043207	1.381844	5.254328	3.537814	0.7241578
ENSRBIG00000043208	0	0.3447138	0	0.8130584
ENSRBIG00000043209	2.842102	0.9015516	1.338036	0.9481575
ENSRBIG00000043210	1.140942	1.392109	1.075786	0
ENSRBIG00000043211	0.9623788	1.176013	0.918909	0.390695
ENSRBIG00000043212	4.928402	2.978796	4.13426	4.321719
ENSRBIG00000043213	5.437135	3.593864	4.607169	3.43401
ENSRBIG00000043214	6.641769	4.972765	4.180803	2.560071
ENSRBIG00000043215	4.479082	4.677204	4.783666	3.90217
ENSRBIG00000043216	4.058299	1.421129	1.704686	0.900936
ENSRBIG00000043217	3.619582	2.196978	3.206199	2.177554
ENSRBIG00000043218	2.448198	2.373044	3.492635	2.793709
ENSRBIG00000043219	3.266602	2.49176	4.391128	3.507127
ENSRBIG00000043220	0.02644796	0	0	0
ENSRBIG00000043221	6.14624	5.213527	6.020867	5.842242
ENSRBIG00000043222	2.094768	2.101428	4.023126	3.734778
ENSRBIG00000043223	3.510506	2.224883	2.836025	2.412259
ENSRBIG00000043224	0	0.8873163	0	1.231107
ENSRBIG00000043225	0.5057527	0.2216148	0.1923608	0.07765018
ENSRBIG00000043226	2.826351	0.3266374	0.07463518	0
ENSRBIG00000043227	2.48157	2.173441	1.495337	0.5276619
ENSRBIG00000043228	3.441351	1.440511	1.66841	0.565137
ENSRBIG00000043229	5.155631	4.118563	5.234804	5.542672
ENSRBIG00000043230	0.4886857	0	0.5706825	0.1381565
ENSRBIG00000043231	2.324621	1.15868	1.93163	1.753489
