brain	liver	testis
ENSTBEG00000016550	5.6832975	0.42398725	NA
ENSTBEG00000016551	4.792259	5.13928675	NA
ENSTBEG00000016552	0	0.129468325	NA
ENSTBEG00000016553	0.27469005	0.7252777	NA
ENSTBEG00000016554	5.717947	0.30739865	NA
ENSTBEG00000016555	4.392259	3.037453	NA
ENSTBEG00000016556	0.2143419	0	NA
ENSTBEG00000016557	2.485174	3.85550575	NA
ENSTBEG00000016558	3.1311295	3.39922725	NA
ENSTBEG00000016559	2.63011	3.2949515	NA
ENSTBEG00000016560	3.1490685	0.598670765	NA
ENSTBEG00000016561	6.0841005	0.795551325	NA
ENSTBEG00000016562	0	0	NA
ENSTBEG00000016563	7.376769	5.553825	NA
ENSTBEG00000016564	2.04582	2.83998125	NA
ENSTBEG00000016565	0.96212815	2.312998225	NA
ENSTBEG00000016566	3.436515	1.1515899	NA
ENSTBEG00000016567	4.2407365	0.89313905	NA
ENSTBEG00000016568	4.618117	3.6866575	NA
ENSTBEG00000016569	4.527819	4.232738	NA
ENSTBEG00000016570	2.1391185	3.1303245	NA
ENSTBEG00000016571	0	0.37934275	NA
ENSTBEG00000016572	2.163207	0.157047525	NA
ENSTBEG00000016573	5.07656	5.1249375	NA
ENSTBEG00000016574	4.572269	4.3451595	NA
ENSTBEG00000016575	1.0612305	0.42590725	NA
ENSTBEG00000016576	5.576993	6.57376375	NA
ENSTBEG00000016577	4.355642	3.8606395	NA
ENSTBEG00000016578	0.69610585	0	NA
ENSTBEG00000016579	8.738653	9.43837025	NA
ENSTBEG00000016580	3.398725	0.68883855	NA
ENSTBEG00000016581	2.3335674	0.64063025	NA
ENSTBEG00000016582	3.852839	4.746206	NA
ENSTBEG00000016583	2.330597	3.253099	NA
ENSTBEG00000016584	0	0	NA
ENSTBEG00000016585	2.1124605	2.588357	NA
ENSTBEG00000016586	1.00756305	0.76780935	NA
ENSTBEG00000016587	7.6393115	2.214669	NA
ENSTBEG00000016588	0.7770635	3.54318975	NA
ENSTBEG00000016589	0	0	NA
ENSTBEG00000016590	5.7546615	2.47159925	NA
ENSTBEG00000016591	0.4054605	0	NA
ENSTBEG00000016592	1.0571924	0.432629575	NA
ENSTBEG00000016593	0	0	NA
ENSTBEG00000016594	0	0	NA
ENSTBEG00000016595	2.499919	3.20232925	NA
ENSTBEG00000016596	3.666511	3.516659	NA
ENSTBEG00000016597	0	0	NA
ENSTBEG00000016598	0	0	NA
ENSTBEG00000016599	3.61664	4.92707125	NA
ENSTBEG00000016600	3.2576035	2.00398375	NA
ENSTBEG00000016601	0.5530268	0.132854225	NA
ENSTBEG00000016602	4.075955	6.30280825	NA
ENSTBEG00000016603	3.8733905	0.140053025	NA
ENSTBEG00000016604	0.55708595	4.686646	NA
ENSTBEG00000016605	4.737725	3.51711275	NA
ENSTBEG00000016606	5.25391	7.37588275	NA
ENSTBEG00000016607	1.266192	2.03891575	NA
ENSTBEG00000016608	0	0	NA
ENSTBEG00000016609	5.6784915	3.43225375	NA
ENSTBEG00000016610	4.046867	0.678278875	NA
ENSTBEG00000016611	0.7509961	0	NA
ENSTBEG00000016612	1.1781745	0	NA
ENSTBEG00000016613	2.406256	0.345139275	NA
ENSTBEG00000016614	0.87463137	0.508753	NA
ENSTBEG00000016615	4.1090165	4.4417005	NA
ENSTBEG00000016616	0	0	NA
ENSTBEG00000016617	3.6788735	2.28754385	NA
ENSTBEG00000016618	2.4079955	4.2214175	NA
ENSTBEG00000016619	0	0	NA
ENSTBEG00000016620	3.034278	3.28571425	NA
ENSTBEG00000016621	1.1377526	2.873349175	NA
ENSTBEG00000016622	8.240958	6.98771775	NA
ENSTBEG00000016623	0.4238302	0.0264174125	NA
ENSTBEG00000016624	0	0	NA
ENSTBEG00000016625	0.1058712	0	NA
ENSTBEG00000016626	5.758589	4.96550275	NA
ENSTBEG00000016627	1.720992	0.3388456	NA
ENSTBEG00000016628	4.919963	4.592231	NA
ENSTBEG00000016629	11.725105	11.6414725	NA
ENSTBEG00000016630	0.9850119	2.973637025	NA
ENSTBEG00000016631	5.807122	0.307353675	NA
ENSTBEG00000016632	8.3035705	6.87954625	NA
ENSTBEG00000016633	0.3769959	0.29931595	NA
ENSTBEG00000016634	3.2799155	1.241849325	NA
ENSTBEG00000016635	0.66073855	0.250742875	NA
ENSTBEG00000016636	0.2651766	1.21596065	NA
ENSTBEG00000016637	11.332955	9.0241945	NA
ENSTBEG00000016638	0.147977625	0.19226392	NA
ENSTBEG00000016639	4.2243395	1.33771205	NA
ENSTBEG00000016640	4.784009	4.539027	NA
ENSTBEG00000016641	7.861533	6.923691	NA
ENSTBEG00000016642	3.426224	1.78580775	NA
ENSTBEG00000016643	2.3902065	7.646057	NA
ENSTBEG00000016644	0.5462965	0	NA
ENSTBEG00000016645	5.185949	0	NA
ENSTBEG00000016646	3.667394	1.840523	NA
ENSTBEG00000016647	5.3975515	3.69496925	NA
ENSTBEG00000016648	0	0	NA
ENSTBEG00000016649	0.188030655	5.2182845	NA
ENSTBEG00000016650	4.7077505	0.37424065	NA
ENSTBEG00000016651	0	1.99334925	NA
ENSTBEG00000016652	2.046245	1.484775825	NA
ENSTBEG00000016653	0.2767425	0	NA
ENSTBEG00000016654	0	0	NA
ENSTBEG00000016655	1.2561965	1.45522235	NA
ENSTBEG00000016656	1.100555	2.4188335	NA
ENSTBEG00000016657	0	0	NA
ENSTBEG00000016658	2.761901	2.011612	NA
ENSTBEG00000016659	5.9620755	4.91087225	NA
ENSTBEG00000016660	5.1384005	0.0174929525	NA
ENSTBEG00000016661	10.638475	10.06784525	NA
ENSTBEG00000016662	0.110269905	1.722699975	NA
ENSTBEG00000016663	0	2.01511825	NA
ENSTBEG00000016664	0	6.013537	NA
ENSTBEG00000016665	4.150695	2.82724625	NA
ENSTBEG00000016666	4.353931	3.5048055	NA
ENSTBEG00000016667	2.101207	1.541744475	NA
ENSTBEG00000016668	0.32016175	1.130446225	NA
ENSTBEG00000016669	0	0	NA
ENSTBEG00000016670	6.4264745	6.14032175	NA
ENSTBEG00000016671	5.725573	3.78277	NA
ENSTBEG00000016672	0.743923	0	NA
ENSTBEG00000016673	0	0	NA
ENSTBEG00000016674	3.973671	2.833935	NA
ENSTBEG00000016675	0.2509727	1.27908775	NA
ENSTBEG00000016676	4.986595	3.3530335	NA
ENSTBEG00000016677	9.820295	10.2088545	NA
ENSTBEG00000016678	6.7088795	6.38458325	NA
ENSTBEG00000016679	5.008419	4.7847085	NA
ENSTBEG00000016680	7.697883	3.83076075	NA
ENSTBEG00000016681	4.057027	2.6063995	NA
ENSTBEG00000016682	1.3769735	0.31382375	NA
ENSTBEG00000016683	4.3578945	4.3134655	NA
ENSTBEG00000016684	9.047046	9.00580575	NA
ENSTBEG00000016685	4.181218	2.051635	NA
ENSTBEG00000016686	0	0.0080234825	NA
ENSTBEG00000016687	1.37773735	1.804120525	NA
ENSTBEG00000016688	4.049714	1.819936	NA
ENSTBEG00000016689	3.7170655	2.407118	NA
ENSTBEG00000016690	4.274592	3.27051475	NA
ENSTBEG00000016691	4.157824	0.66530735	NA
ENSTBEG00000016692	0	0.134812525	NA
ENSTBEG00000016693	1.17730775	3.48703375	NA
ENSTBEG00000016694	2.750095	0.020826305	NA
ENSTBEG00000016695	0.98727085	1.20925625	NA
ENSTBEG00000016696	0.296486	0.05425994	NA
ENSTBEG00000016697	3.6591975	2.9104605	NA
ENSTBEG00000016698	6.8379135	6.29342775	NA
ENSTBEG00000016699	2.0417085	1.025154875	NA
ENSTBEG00000016700	5.8099035	4.448618	NA
ENSTBEG00000016701	4.5488645	2.05900225	NA
ENSTBEG00000016702	1.755244	3.18135525	NA
ENSTBEG00000016703	5.474912	4.019989	NA
ENSTBEG00000016704	0.4048374	0.363853175	NA
ENSTBEG00000016705	2.674121	2.80236025	NA
ENSTBEG00000016706	0	0	NA
ENSTBEG00000016707	4.6996765	0	NA
ENSTBEG00000016708	0.9325052	0	NA
ENSTBEG00000016709	2.8473875	2.8889225	NA
ENSTBEG00000016710	3.3944335	1.10357675	NA
ENSTBEG00000016711	3.9083575	2.58976275	NA
ENSTBEG00000016712	1.863456	1.52626885	NA
ENSTBEG00000016713	0.02672451	0.0826159775	NA
ENSTBEG00000016714	0.2059311	0	NA
ENSTBEG00000016715	0	6.27522475	NA
ENSTBEG00000016716	4.791988	1.3895275	NA
ENSTBEG00000016717	0.7544957	0	NA
ENSTBEG00000016718	1.702152	1.450845675	NA
ENSTBEG00000016719	4.4908605	0.422753525	NA
ENSTBEG00000016720	2.609124	2.74446625	NA
ENSTBEG00000016721	4.088846	1.7942585	NA
ENSTBEG00000016722	3.380273	3.44950075	NA
ENSTBEG00000016723	0	0	NA
ENSTBEG00000016724	1.426923	1.345525975	NA
ENSTBEG00000016725	0.047776575	0.348274525	NA
ENSTBEG00000016726	0	0	NA
ENSTBEG00000016727	0.980959	0	NA
ENSTBEG00000016728	4.7934425	2.90671075	NA
ENSTBEG00000016729	0.45183755	0.01625002	NA
ENSTBEG00000016730	3.140769	2.4961955	NA
ENSTBEG00000016731	1.01912365	0.053511	NA
ENSTBEG00000016732	0.4019619	0.383387475	NA
ENSTBEG00000016733	0	0	NA
ENSTBEG00000016734	4.099964	4.04456075	NA
ENSTBEG00000016735	3.870515	2.6088685	NA
ENSTBEG00000016736	4.6142565	3.02219675	NA
ENSTBEG00000016737	0.35141169	3.461266	NA
ENSTBEG00000016738	3.0694225	0.3228867675	NA
ENSTBEG00000016739	0	0	NA
ENSTBEG00000016740	0	0	NA
ENSTBEG00000016741	0.4625864	0.410840225	NA
ENSTBEG00000016742	0.0519117	0.0326034675	NA
ENSTBEG00000016743	4.9339105	2.084818	NA
ENSTBEG00000016744	4.2801235	4.69268175	NA
ENSTBEG00000016745	0	2.21317975	NA
ENSTBEG00000016746	2.5415585	4.51722475	NA
ENSTBEG00000016747	2.3489775	0.038423125	NA
ENSTBEG00000016748	1.526598	0.6008288	NA
ENSTBEG00000016749	5.0003845	2.02521875	NA
ENSTBEG00000016750	3.890098	7.3187105	NA
ENSTBEG00000016751	10.050478	6.5850045	NA
ENSTBEG00000016752	5.69153	7.937642	NA
ENSTBEG00000016753	6.831643	2.48180725	NA
ENSTBEG00000016754	3.4080455	4.87019925	NA
ENSTBEG00000016755	0	0	NA
ENSTBEG00000016756	3.7331295	0.05802895	NA
ENSTBEG00000016757	0.77052725	0.20497865	NA
ENSTBEG00000016758	4.504824	2.562099	NA
ENSTBEG00000016759	3.439553	2.91164475	NA
ENSTBEG00000016760	0	0.0399486225	NA
ENSTBEG00000016761	1.7722315	0.043435015	NA
ENSTBEG00000016762	3.73828	0.36384525	NA
ENSTBEG00000016763	0	0.20069825	NA
ENSTBEG00000016764	5.062797	4.06637175	NA
ENSTBEG00000016765	3.2955025	1.60197675	NA
ENSTBEG00000016766	2.2406435	2.96680325	NA
ENSTBEG00000016767	4.601232	0.119331325	NA
ENSTBEG00000016768	0.34361555	0	NA
ENSTBEG00000016769	3.3955325	4.541286	NA
ENSTBEG00000016770	0.2356104	0.913735875	NA
ENSTBEG00000016771	0.318531	0.4786422	NA
ENSTBEG00000016772	0.99770325	0.618685925	NA
ENSTBEG00000016773	0	0	NA
ENSTBEG00000016774	4.8335575	0	NA
ENSTBEG00000016775	0	0	NA
ENSTBEG00000016776	6.643558	8.75237575	NA
ENSTBEG00000016777	3.138167	2.65686825	NA
ENSTBEG00000016778	0.9116545	0	NA
ENSTBEG00000016779	4.553452	6.128937	NA
ENSTBEG00000016780	6.4273345	4.33000575	NA
ENSTBEG00000016781	0.37596405	0.0417913	NA
ENSTBEG00000016782	5.3749635	3.32384625	NA
ENSTBEG00000016783	5.9928705	0.43129635	NA
ENSTBEG00000016784	3.3263235	2.62259	NA
ENSTBEG00000016785	1.619889	0.179431615	NA
ENSTBEG00000016786	7.8911715	6.973713	NA
ENSTBEG00000016787	0	0.341495225	NA
ENSTBEG00000016788	0	0.184442125	NA
ENSTBEG00000016789	3.473697	2.775271	NA
ENSTBEG00000016790	2.247309	2.50839375	NA
ENSTBEG00000016791	0	0	NA
ENSTBEG00000016792	0	7.5269285	NA
ENSTBEG00000016793	0.09398455	0.866876775	NA
ENSTBEG00000016794	5.4036925	2.30296875	NA
ENSTBEG00000016795	1.98502	1.15716245	NA
ENSTBEG00000016796	6.1706175	5.9993655	NA
ENSTBEG00000016797	4.3629575	2.08519625	NA
ENSTBEG00000016798	1.0796485	0	NA
ENSTBEG00000016799	0.4180461	0.65231525	NA
ENSTBEG00000016800	2.6527795	2.8264445	NA
ENSTBEG00000016801	0.54321235	0.58285815	NA
ENSTBEG00000016802	1.7980785	0.576689	NA
ENSTBEG00000016803	4.5836435	4.044876	NA
ENSTBEG00000016804	1.7728985	1.154204475	NA
ENSTBEG00000016805	3.443154	2.81768275	NA
ENSTBEG00000016806	0	0	NA
ENSTBEG00000016807	0.3902378	0.290244475	NA
ENSTBEG00000016808	0.047998185	0.14647525	NA
ENSTBEG00000016809	6.212028	4.836517	NA
ENSTBEG00000016810	0	0.25783196	NA
ENSTBEG00000016811	5.30994	4.42116575	NA
ENSTBEG00000016812	4.3453835	0.13673965	NA
ENSTBEG00000016813	3.4048015	3.448724	NA
ENSTBEG00000016814	2.567578	1.90003675	NA
ENSTBEG00000016815	4.684952	1.788678	NA
ENSTBEG00000016816	1.582182	0.81042095	NA
ENSTBEG00000016817	4.592461	2.265558	NA
ENSTBEG00000016818	0.7790807	0.437119175	NA
ENSTBEG00000016819	3.2957675	2.9681845	NA
ENSTBEG00000016820	0	0	NA
ENSTBEG00000016821	0.16164985	0.667724125	NA
ENSTBEG00000016822	0	0	NA
ENSTBEG00000016823	0	0	NA
ENSTBEG00000016824	6.6768955	3.47860725	NA
ENSTBEG00000016825	0	0	NA
ENSTBEG00000016826	0.07599955	0.3569664	NA
ENSTBEG00000016827	6.587257	0.92851325	NA
ENSTBEG00000016828	0.03168327	0	NA
ENSTBEG00000016829	0.49179035	0.02162132	NA
ENSTBEG00000016830	0.0831874	0.045372975	NA
ENSTBEG00000016831	4.298795	2.16153475	NA
ENSTBEG00000016832	5.1506015	5.2865335	NA
ENSTBEG00000016833	0	0	NA
ENSTBEG00000016834	3.4919745	2.255027	NA
ENSTBEG00000016835	2.8171825	1.3376289	NA
ENSTBEG00000016836	4.048658	2.36933125	NA
ENSTBEG00000016837	2.670397	2.800169	NA
ENSTBEG00000016838	0	0	NA
ENSTBEG00000016839	3.101912	1.67165175	NA
ENSTBEG00000016840	4.0808485	0.3853149	NA
ENSTBEG00000016841	0	0	NA
ENSTBEG00000016842	0.04896873	0	NA
ENSTBEG00000016843	4.607287	2.352429	NA
ENSTBEG00000016844	0	0	NA
ENSTBEG00000016845	0.2540855	0.0219748625	NA
ENSTBEG00000016846	0	0	NA
ENSTBEG00000016847	2.127006	0.72745185	NA
ENSTBEG00000016848	6.1465155	4.9655615	NA
ENSTBEG00000016849	1.921956	0.38614515	NA
ENSTBEG00000016850	0.010315745	0.2806967275	NA
ENSTBEG00000016851	4.9031855	0.654327725	NA
ENSTBEG00000016852	1.3179375	0.98540585	NA
ENSTBEG00000016853	0.5287681	1.941527	NA
ENSTBEG00000016854	0	0	NA
ENSTBEG00000016855	2.7861255	0.431562175	NA
ENSTBEG00000016856	5.0505075	3.4946095	NA
ENSTBEG00000016857	6.3264795	4.0593105	NA
ENSTBEG00000016858	3.878148	3.1563075	NA
ENSTBEG00000016859	1.293214	2.3048765	NA
ENSTBEG00000016860	0.17506075	0	NA
ENSTBEG00000016861	4.574203	5.16370575	NA
ENSTBEG00000016862	0.33200445	1.74103625	NA
ENSTBEG00000016863	4.57034	3.22589275	NA
ENSTBEG00000016864	0.0682918	0	NA
ENSTBEG00000016865	1.71642	1.164288825	NA
ENSTBEG00000016866	4.032831	0.080970475	NA
ENSTBEG00000016867	3.533595	4.196146	NA
ENSTBEG00000016868	6.913598	4.7460265	NA
ENSTBEG00000016869	7.44655	4.82843625	NA
ENSTBEG00000016870	0.9342167	1.7659355	NA
ENSTBEG00000016871	0	0.016466445	NA
ENSTBEG00000016872	1.980657	0.1401199925	NA
ENSTBEG00000016873	1.4316665	2.032037	NA
ENSTBEG00000016874	0.6539035	0.23035495	NA
ENSTBEG00000016875	0.4713601	1.751402825	NA
ENSTBEG00000016876	2.686789	0	NA
ENSTBEG00000016877	2.011409	4.19890775	NA
ENSTBEG00000016878	6.5468225	2.7093805	NA
ENSTBEG00000016879	4.3648915	6.63589775	NA
ENSTBEG00000016880	3.724866	3.1718305	NA
ENSTBEG00000016881	3.829361	3.32504825	NA
ENSTBEG00000016882	1.6900305	0	NA
ENSTBEG00000016883	3.9537145	3.20519125	NA
ENSTBEG00000016884	2.154768	2.8623735	NA
ENSTBEG00000016885	2.741981	1.42512355	NA
ENSTBEG00000016886	2.3276685	1.0063182	NA
ENSTBEG00000016887	3.9376185	3.6921235	NA
ENSTBEG00000016888	4.20742	3.11765175	NA
ENSTBEG00000016889	5.6936615	4.0949075	NA
ENSTBEG00000016890	1.6580645	1.597174275	NA
ENSTBEG00000016891	2.113883	1.713750175	NA
ENSTBEG00000016892	4.0587045	0.01168056	NA
ENSTBEG00000016893	6.2242275	5.13784525	NA
ENSTBEG00000016894	2.1944305	2.06385325	NA
ENSTBEG00000016895	0	0	NA
ENSTBEG00000016896	0	0	NA
ENSTBEG00000016897	1.2101495	0	NA
ENSTBEG00000016898	2.65115	3.413646	NA
ENSTBEG00000016899	1.9941605	0.82277075	NA
ENSTBEG00000016900	0.06275426	0	NA
ENSTBEG00000016901	4.274279	3.785245	NA
ENSTBEG00000016902	1.4935085	1.03160365	NA
ENSTBEG00000016903	1.4038265	1.36933675	NA
ENSTBEG00000016904	2.365353	1.19537305	NA
ENSTBEG00000016905	2.864946	0.91145535	NA
ENSTBEG00000016906	0.6650505	0.205125275	NA
ENSTBEG00000016907	3.457582	0.7993544	NA
ENSTBEG00000016908	0.54625445	0.221893775	NA
ENSTBEG00000016909	4.72697	4.34227275	NA
ENSTBEG00000016910	6.787019	6.79857625	NA
ENSTBEG00000016911	6.7253625	5.48825475	NA
ENSTBEG00000016912	0.32546365	0.0789765525	NA
ENSTBEG00000016913	5.165446	6.4448115	NA
ENSTBEG00000016914	0.031838855	0	NA
ENSTBEG00000016915	1.5746906	1.017639135	NA
ENSTBEG00000016916	1.9205725	1.090824	NA
ENSTBEG00000016917	0	6.6130765	NA
ENSTBEG00000016918	3.1714515	3.48146525	NA
ENSTBEG00000016919	2.815244	1.183094075	NA
ENSTBEG00000016920	3.5787445	3.426025	NA
ENSTBEG00000016921	4.801645	2.905736	NA
ENSTBEG00000016922	4.395374	2.295579	NA
ENSTBEG00000016923	0	0	NA
ENSTBEG00000016924	2.209947	2.91256925	NA
ENSTBEG00000016925	1.836813	1.667511	NA
ENSTBEG00000016926	6.2858365	11.1030575	NA
ENSTBEG00000016927	0	0	NA
ENSTBEG00000016928	4.3541515	2.909611	NA
ENSTBEG00000016929	0.05816219	0	NA
ENSTBEG00000016930	1.9395115	4.02295725	NA
ENSTBEG00000016931	2.691343	0.167053625	NA
ENSTBEG00000016932	4.3998185	2.639043	NA
ENSTBEG00000016933	1.953599	0.3944573	NA
ENSTBEG00000016934	1.0647015	0.489635925	NA
ENSTBEG00000016935	4.689772	4.9801435	NA
ENSTBEG00000016936	1.1857345	3.781941	NA
ENSTBEG00000016937	9.1782235	4.09187025	NA
ENSTBEG00000016938	3.3691618	0.8560699	NA
ENSTBEG00000016939	4.065141	0.0439890275	NA
ENSTBEG00000016940	0.24850585	2.118381025	NA
ENSTBEG00000016941	4.5607635	3.68951375	NA
ENSTBEG00000016942	3.8585845	1.0093586	NA
ENSTBEG00000016943	0	0	NA
ENSTBEG00000016944	0	0.2399798	NA
ENSTBEG00000016945	1.894072	0.08151914	NA
ENSTBEG00000016946	5.1589135	3.97624075	NA
ENSTBEG00000016947	2.4810325	3.16325	NA
ENSTBEG00000016948	1.9498705	2.31248615	NA
ENSTBEG00000016949	0	0	NA
ENSTBEG00000016950	6.5831375	5.73611025	NA
ENSTBEG00000016951	5.8345595	0.154216425	NA
ENSTBEG00000016952	0	0	NA
ENSTBEG00000016953	11.407355	7.64328275	NA
ENSTBEG00000016954	0	0	NA
ENSTBEG00000016955	7.676099	9.56086375	NA
ENSTBEG00000016956	5.116428	4.46706425	NA
ENSTBEG00000016957	1.513908	2.7219605	NA
ENSTBEG00000016958	1.866312	0.18928086	NA
ENSTBEG00000016959	4.450566	2.6001175	NA
ENSTBEG00000016960	2.9510015	4.1191145	NA
ENSTBEG00000016961	0.33668685	0.135421855	NA
ENSTBEG00000016962	1.24242225	0	NA
ENSTBEG00000016963	4.3414585	5.07466975	NA
ENSTBEG00000016964	0	0	NA
ENSTBEG00000016965	0	0	NA
ENSTBEG00000016966	1.154253	0.574305725	NA
ENSTBEG00000016967	0	0.6453825225	NA
ENSTBEG00000016968	0	0.62924315	NA
ENSTBEG00000016969	0	0	NA
ENSTBEG00000016970	0.91671125	0.07775764	NA
ENSTBEG00000016971	3.6787925	3.8854755	NA
ENSTBEG00000016972	3.0459005	0.253138475	NA
ENSTBEG00000016973	3.5706545	1.554225	NA
ENSTBEG00000016974	2.797701	3.42225025	NA
ENSTBEG00000016975	3.351647	3.1155315	NA
ENSTBEG00000016976	0.59330415	1.166210025	NA
ENSTBEG00000016977	1.8034385	0.20397725	NA
ENSTBEG00000016978	2.6641685	1.428342225	NA
ENSTBEG00000016979	0.1121747	0.05658995	NA
ENSTBEG00000016980	6.6977385	5.1338415	NA
ENSTBEG00000016981	4.5370045	5.22506975	NA
ENSTBEG00000016982	0	3.5746455	NA
ENSTBEG00000016983	0.106711505	0	NA
ENSTBEG00000016984	2.448142	0.14750625	NA
ENSTBEG00000016985	0.910348	0.287436275	NA
ENSTBEG00000016986	1.7318635	2.9617295	NA
ENSTBEG00000016987	4.8345365	5.5358185	NA
ENSTBEG00000016988	2.814951	2.80031525	NA
ENSTBEG00000016989	4.684308	3.2494025	NA
ENSTBEG00000016990	1.6904895	3.94366525	NA
ENSTBEG00000016991	1.9100595	2.023542075	NA
ENSTBEG00000016992	7.3414885	7.22968025	NA
ENSTBEG00000016993	0	0	NA
ENSTBEG00000016994	1.772852	0	NA
ENSTBEG00000016995	5.4689505	4.781186	NA
ENSTBEG00000016996	0	0	NA
ENSTBEG00000016997	1.6382735	1.38902125	NA
ENSTBEG00000016998	3.413955	3.07816475	NA
ENSTBEG00000016999	1.380435	0	NA
ENSTBEG00000017000	3.765442	1.6246465	NA
ENSTBEG00000017001	4.3762095	3.4346065	NA
ENSTBEG00000017002	3.566267	2.370634	NA
ENSTBEG00000017003	4.3922805	2.3261315	NA
ENSTBEG00000017004	0	0	NA
ENSTBEG00000017005	2.963982	2.151967	NA
ENSTBEG00000017006	4.458714	4.140154	NA
ENSTBEG00000017007	3.3509975	6.6033545	NA
ENSTBEG00000017008	0	0.1300913475	NA
ENSTBEG00000017009	7.4454795	0.64617625	NA
ENSTBEG00000017010	0.4703132	0	NA
ENSTBEG00000017011	6.1723265	2.67758225	NA
ENSTBEG00000017012	4.2528565	2.20761425	NA
ENSTBEG00000017013	3.7182275	4.61567425	NA
ENSTBEG00000017014	1.196276	0.835552175	NA
ENSTBEG00000017015	5.5280485	5.12123025	NA
ENSTBEG00000017016	0	1.096978	NA
ENSTBEG00000017017	0	2.223037825	NA
ENSTBEG00000017018	3.228511	4.6399085	NA
ENSTBEG00000017019	2.646353	6.25821625	NA
ENSTBEG00000017020	3.4560295	1.44611375	NA
ENSTBEG00000017021	8.0458695	4.447459	NA
ENSTBEG00000017022	1.276189	1.851866725	NA
ENSTBEG00000017023	2.003668	1.5362217	NA
ENSTBEG00000017024	5.319094	2.35483125	NA
ENSTBEG00000017025	0	0	NA
ENSTBEG00000017026	3.4123245	2.6424125	NA
ENSTBEG00000017027	0	0	NA
ENSTBEG00000017028	5.5243005	0	NA
ENSTBEG00000017029	4.162243	1.9669075	NA
ENSTBEG00000017030	6.1748385	5.96746625	NA
ENSTBEG00000017031	5.432401	2.84913325	NA
ENSTBEG00000017032	0	0	NA
ENSTBEG00000017033	5.3979485	5.472164	NA
ENSTBEG00000017034	2.4995795	0.2867594625	NA
ENSTBEG00000017035	4.3544875	0	NA
ENSTBEG00000017036	0.1933974	0.04194225	NA
ENSTBEG00000017037	3.664996	5.45104375	NA
ENSTBEG00000017038	0	1.128869625	NA
ENSTBEG00000017039	4.0676025	4.951913	NA
ENSTBEG00000017040	6.830502	6.17654225	NA
ENSTBEG00000017041	0.868624	0.53901345	NA
ENSTBEG00000017042	5.0899395	5.72041125	NA
ENSTBEG00000017043	0	1.8378875	NA
ENSTBEG00000017044	0.10223261	0.4286114925	NA
ENSTBEG00000017045	0	0	NA
ENSTBEG00000017046	0	0	NA
ENSTBEG00000017047	3.797441	3.13228975	NA
ENSTBEG00000017048	4.988585	4.537893	NA
ENSTBEG00000017049	0	0	NA
ENSTBEG00000017050	3.774409	1.19327575	NA
ENSTBEG00000017051	2.752026	3.8901205	NA
ENSTBEG00000017052	0	0	NA
ENSTBEG00000017053	0.8158805	1.542685	NA
ENSTBEG00000017054	5.5126435	0.603712	NA
ENSTBEG00000017055	0	0	NA
ENSTBEG00000017056	8.3579195	10.8755	NA
ENSTBEG00000017057	0.14733902	4.653928	NA
ENSTBEG00000017058	2.890876	0.28960785	NA
ENSTBEG00000017059	3.9135335	2.4747055	NA
ENSTBEG00000017060	2.937088	4.960294	NA
ENSTBEG00000017061	6.1300695	4.64516525	NA
ENSTBEG00000017062	0.1600615	0.3614732	NA
ENSTBEG00000017063	3.190713	2.02343105	NA
ENSTBEG00000017064	0	0	NA
ENSTBEG00000017065	4.511873	3.2408755	NA
ENSTBEG00000017066	9.0385845	0.7525541	NA
ENSTBEG00000017067	3.4209215	2.60151125	NA
ENSTBEG00000017068	5.8888015	2.02803125	NA
ENSTBEG00000017069	6.0933525	4.46222975	NA
ENSTBEG00000017070	3.1953085	2.8102375	NA
ENSTBEG00000017071	0	0	NA
ENSTBEG00000017072	0	0.251004	NA
ENSTBEG00000017073	7.035282	7.2426875	NA
ENSTBEG00000017074	3.193623	5.34690225	NA
ENSTBEG00000017075	0	0	NA
ENSTBEG00000017076	0	0	NA
ENSTBEG00000017077	0.5556856	0.1537403	NA
ENSTBEG00000017078	0	0	NA
ENSTBEG00000017079	5.9671015	4.07140375	NA
ENSTBEG00000017080	0.2646476	0.031161875	NA
ENSTBEG00000017081	6.6615675	5.674102	NA
ENSTBEG00000017082	4.1902655	2.508068	NA
ENSTBEG00000017083	5.029066	2.04981075	NA
ENSTBEG00000017084	0	0	NA
ENSTBEG00000017085	0.5161211	0	NA
ENSTBEG00000017086	0.5462965	0.425438775	NA
ENSTBEG00000017087	4.439471	2.12791475	NA
ENSTBEG00000017088	0.05530425	0.0403471525	NA
ENSTBEG00000017089	0.10060865	0.1136738425	NA
ENSTBEG00000017090	2.781254	7.1568785	NA
ENSTBEG00000017091	4.275016	1.91074675	NA
ENSTBEG00000017092	6.1279595	6.59638125	NA
ENSTBEG00000017093	5.3278855	4.318975	NA
ENSTBEG00000017094	4.8197655	1.627717325	NA
ENSTBEG00000017095	0.2881706	0.331431925	NA
ENSTBEG00000017096	0.02403172	0.0971501325	NA
ENSTBEG00000017097	4.795309	5.9721575	NA
ENSTBEG00000017098	0.108807585	0	NA
ENSTBEG00000017099	0	0.25146675	NA
ENSTBEG00000017100	0	0	NA
ENSTBEG00000017101	0.07098515	0.007999955	NA
ENSTBEG00000017102	4.616246	3.6757525	NA
ENSTBEG00000017103	2.831377	0.8520776	NA
ENSTBEG00000017104	0.04945129	0.106718305	NA
ENSTBEG00000017105	6.8630835	4.84740775	NA
