brain	heart	kidney	liver	testis
ENSPTRG00000000394	0.062234475	1.19154324	3.711402	5.58806045	0.7857204
ENSPTRG00000000395	7.584977	6.03848	6.42915033333333	6.73938285	8.319753
ENSPTRG00000000396	0.4612723	0.78699398	3.30866477777778	1.40580559	0.9903878
ENSPTRG00000000397	0.6830185	1.9343346	1.96322334444444	0.3890239435	3.689064
ENSPTRG00000000401	4.9293975	4.2452624	5.22720577777778	4.23975775	6.759515
ENSPTRG00000000402	6.193926	3.8323598	4.97014655555556	4.61920015	5.830035
ENSPTRG00000000403	0.60333005	0.45259242	2.06882977777778	1.186086165	0.645922
ENSPTRG00000000404	2.0758935	2.8992134	3.43201622222222	2.5644567	1.571541
ENSPTRG00000000405	0.9264121	2.5711334	4.89505788888889	6.22903605	0.969948
ENSPTRG00000000406	0.5313917	0.00519592	0.263587922222222	0.0892464975	2.028067
ENSPTRG00000000408	0.013532355	0.063500368	0.207992611111111	0.0030612985	0.6459681
ENSPTRG00000000409	3.8250025	3.705821	4.87811355555556	3.49461145	7.102402
ENSPTRG00000000410	2.536207	1.37854176	1.974179	1.150023465	1.294471
ENSPTRG00000000411	0.7765836	0.102035412	0.698670955555556	1.751464915	0.2420146
ENSPTRG00000000413	7.5909105	5.5336434	7.99336833333333	6.48352625	5.719685
ENSPTRG00000000414	2.7368015	2.5807278	3.13134877777778	2.289745125	5.244239
ENSPTRG00000000416	6.1734375	3.8260096	4.68841444444444	3.4203693	3.562407
ENSPTRG00000000417	4.467564	3.1864036	3.78883944444444	3.3132489	5.45246
ENSPTRG00000000419	3.513153	1.7220176	3.08401555555556	3.6345042	4.541002
ENSPTRG00000000420	4.091513	3.5214364	3.72260288888889	3.20714885	6.210369
ENSPTRG00000000421	0.78952345	0.132221398	1.2633918	0.2503068345	0.3219696
ENSPTRG00000000422	3.235421	2.068922	3.15118244444444	3.4976934	3.923501
ENSPTRG00000000423	3.4355885	2.7870206	4.10193144444444	2.3698136	5.03107
ENSPTRG00000000424	1.6319975	0.46394098	0.824716344444444	1.4052298	1.303664
ENSPTRG00000000426	6.791585	5.2647306	5.60681755555556	4.9512928	6.719344
ENSPTRG00000000428	8.857676	8.4355328	8.90921966666667	7.37740455	10.18005
ENSPTRG00000000429	2.45051	1.15018588	4.15877433333333	3.72066545	2.794792
ENSPTRG00000000431	2.887481	2.2557528	3.29478255555556	2.97515755	3.812241
ENSPTRG00000000432	1.7284255	1.16680706	2.15033155555556	2.75757225	5.5485
ENSPTRG00000000434	4.1244845	3.0958498	3.30394011111111	2.59072475	3.187215
ENSPTRG00000000436	1.403547	1.3997745	2.02872645555556	1.468608225	2.014087
ENSPTRG00000000437	3.700879	3.4183602	4.04553944444444	3.421689	5.805985
ENSPTRG00000000438	2.302616	1.5935992	2.16964577777778	2.0395995	3.744839
ENSPTRG00000000439	4.621837	3.6068022	4.57125544444444	3.9969879	4.741243
ENSPTRG00000000440	1.8073925	0.21123212	0.238809944444444	0.142205336	0.06936025
ENSPTRG00000000442	2.4119	3.284682	4.29604544444444	3.57272795	4.171362
ENSPTRG00000000444	0.4633789	0.50842316	1.62560317777778	0.67699903	1.941332
ENSPTRG00000000445	5.6743195	4.9873754	5.71746444444444	5.6078572	6.145735
ENSPTRG00000000446	3.9045225	3.572126	3.71133011111111	3.2143134	4.045993
ENSPTRG00000000447	2.8269735	2.2074258	1.61093346666667	2.711881	3.212656
ENSPTRG00000000449	1.4949445	0.31275392	0.407649311111111	0.1986402355	1.360825
ENSPTRG00000000450	5.559911	2.9911456	4.18455355555556	5.0254702	1.568436
ENSPTRG00000000451	4.7852135	2.0976839	2.48767566666667	2.67082965	1.676926
ENSPTRG00000000453	4.8298175	4.2423172	4.94537544444444	3.57422775	4.896933
ENSPTRG00000000454	1.8859685	0.014257562	0.0722203888888889	0.021610023	1.203871
ENSPTRG00000000455	4.5083015	3.1866998	3.91059755555556	3.136399	4.720968
ENSPTRG00000000456	6.5493895	4.4783024	4.66844144444444	3.59344935	6.093266
ENSPTRG00000000457	7.092718	10.1931988	8.81292622222222	3.7765879	3.677756
ENSPTRG00000000458	0.24567715	1.31290204	6.47609211111111	6.2002129	4.804848
ENSPTRG00000000461	3.6584665	5.8306006	6.17793366666667	4.40491705	1.854169
ENSPTRG00000000462	0.5140642	0.4433229	0.2520526	0.262694204	0.09166694
ENSPTRG00000000463	5.1404915	3.9789716	5.17423777777778	4.7524493	5.602968
ENSPTRG00000000464	3.9736225	2.0501566	1.82452244444444	0.99249857	3.115988
ENSPTRG00000000465	6.051327	0.59787058	0.524563644444444	0.044775779	3.065764
ENSPTRG00000000466	0.3789022	0.002576794	0.0790212511111111	0.01387926	2.417861
ENSPTRG00000000469	5.474272	4.4338072	5.232672	4.3019094	6.261384
ENSPTRG00000000470	2.8252485	1.5964314	2.66857255555556	2.5846116	4.101479
ENSPTRG00000000471	3.6731135	3.2596956	3.68661077777778	3.0190668	6.623738
ENSPTRG00000000472	3.77125	3.071421	4.23372588888889	4.02442535	6.245169
ENSPTRG00000000473	3.5394265	2.17721312	2.25243344444444	0.70795993	4.360879
ENSPTRG00000000474	3.001347	1.4379746	2.32455677777778	1.286204475	4.320254
ENSPTRG00000000475	3.038891	1.5018828	3.086366	1.93976812	4.319343
ENSPTRG00000000476	6.8658245	5.8317408	6.448653	6.14431285	6.465173
ENSPTRG00000000478	0.48143125	1.04824116	3.00494166666667	2.74352445	0.4644079
ENSPTRG00000000479	0.3123273	0.7151197	2.348621	1.611664975	0.8406807
ENSPTRG00000000482	6.404052	3.0355976	4.19085855555556	4.6726665	7.400709
ENSPTRG00000000483	1.150359	0.77372762	1.71821861111111	1.64174165	5.952639
ENSPTRG00000000484	5.2396245	3.561942	4.85135377777778	4.937523	6.325555
ENSPTRG00000000485	0.94063025	0.36595021	0.645834922222222	0.190404328	1.349988
ENSPTRG00000000489	2.875539	2.2578618	2.04868788888889	1.0050216345	2.377365
ENSPTRG00000000490	3.587909	1.13426022	4.73414077777778	2.46988495	2.620761
ENSPTRG00000000491	6.9315405	3.658314	4.70544288888889	4.5216049	6.582139
ENSPTRG00000000492	3.0631325	1.8747486	2.78358644444444	2.10363991	5.588796
ENSPTRG00000000493	4.3354635	4.5709318	0.936038466666667	1.4060627355	0.8554125
ENSPTRG00000000494	6.683911	0.030045766	0.1349364	0.0505540485	2.964556
ENSPTRG00000000495	3.9493355	1.7458986	3.35299677777778	3.02020565	3.300071
ENSPTRG00000000496	4.2886965	3.2519104	4.443151	3.1634543	7.801906
ENSPTRG00000000499	6.8001445	7.0406962	7.38126011111111	6.8100013	6.797517
ENSPTRG00000000501	4.027728	1.0448666	1.87810581111111	0.491187245	7.50097
ENSPTRG00000000502	1.978054	1.10088686	1.99761477777778	1.10697104	1.826545
ENSPTRG00000000503	3.685937	2.5820976	3.74939033333333	2.30780405	2.881069
ENSPTRG00000000505	5.442323	4.8725186	5.79912	4.93037465	7.646564
ENSPTRG00000000506	0.88130395	0.97861038	1.04387592222222	0.4665231705	2.471369
ENSPTRG00000000507	1.5376185	0.0266261208	0.0690947844444444	0.03089774545	0.9392379
ENSPTRG00000000512	0.3858717	0.028857376	0.00880989777777778	0.001984062	5.44422
ENSPTRG00000000513	6.137398	5.0550636	5.34489377777778	5.7006785	5.300091
ENSPTRG00000000514	4.708181	0.27632094	0.4783467	0.371402024	2.033952
ENSPTRG00000000515	3.423537	2.0305574	3.04762677777778	1.87105656	3.691043
ENSPTRG00000000516	1.8183905	1.50302896	2.48753211111111	1.253609675	2.765772
ENSPTRG00000000518	6.577115	5.668229	6.27047433333333	5.02163135	7.325361
ENSPTRG00000000519	3.869427	2.9344482	3.46495955555556	2.20567085	4.613869
ENSPTRG00000000521	4.885161	3.7673974	4.26761666666667	3.3208272	5.422462
