kidney	liver
ENSLACG00000016968	3.74676421	6.155043
ENSLACG00000016969	1.599568696	3.293933
ENSLACG00000016970	0.568904756	2.904783
ENSLACG00000016971	2.353707206	3.919712
ENSLACG00000016972	0.457622657	0
ENSLACG00000016973	0.819914197	2.04092
ENSLACG00000016974	0.498514359	3.886589
ENSLACG00000016975	0.261493506	0
ENSLACG00000016976	0.055854367	0
ENSLACG00000016977	2.675897207	3.574102
ENSLACG00000016978	0.644432229	3.556307
ENSLACG00000016979	1.182787627	2.666963
ENSLACG00000016980	0	0
ENSLACG00000016981	1.757923583	3.522859
ENSLACG00000016982	2.856005639	3.108966
ENSLACG00000016983	1.054001014	2.325919
ENSLACG00000016984	1.244150305	0
ENSLACG00000016985	0.344562653	4.076268
ENSLACG00000016986	0.902094423	4.495036
ENSLACG00000016987	0.430711327	3.171132
ENSLACG00000016988	0	0
ENSLACG00000016989	2.764932083	5.206729
ENSLACG00000016990	0	3.555644
ENSLACG00000016991	0.201725438	0
ENSLACG00000016992	0.786350456	0
ENSLACG00000016993	1.033384235	6.573661
ENSLACG00000016994	0.811199729	0
ENSLACG00000016995	2.093891404	0
ENSLACG00000016996	0.015827234	0
ENSLACG00000016997	2.993633064	2.495038
ENSLACG00000016998	4.824820286	4.440852
ENSLACG00000016999	2.57909565	5.281502
ENSLACG00000017000	0.123961459	0
ENSLACG00000017001	0.84328443	0
ENSLACG00000017002	2.126437692	1.280844
ENSLACG00000017003	0.56582526	2.651222
ENSLACG00000017004	0.128290233	0
ENSLACG00000017005	0.046965105	2.750094
ENSLACG00000017006	0.871189163	0
ENSLACG00000017007	1.687221974	3.034777
ENSLACG00000017008	0.907621376	3.641558
ENSLACG00000017009	0.30233894	2.924009
ENSLACG00000017010	0	0
ENSLACG00000017011	1.17350223	0
ENSLACG00000017012	6.354314627	0
ENSLACG00000017013	0	0
ENSLACG00000017014	1.894305576	5.168357
ENSLACG00000017015	1.139123678	3.444875
ENSLACG00000017016	0	0
ENSLACG00000017017	0	0
ENSLACG00000017018	2.322629074	7.671927
ENSLACG00000017019	0.559342029	2.555701
ENSLACG00000017020	1.267338032	0
ENSLACG00000017021	0.246692646	0
ENSLACG00000017022	0.675531428	0
ENSLACG00000017023	0	0
ENSLACG00000017024	0.725616401	1.740673
ENSLACG00000017025	0	0
ENSLACG00000017026	0.083103055	0
ENSLACG00000017027	1.148367976	2.744348
ENSLACG00000017028	3.078500535	4.988607
ENSLACG00000017029	2.327509172	3.2641
ENSLACG00000017030	0	0
ENSLACG00000017031	0.18609609	0
ENSLACG00000017032	3.819668183	8.398141
ENSLACG00000017033	1.030159483	2.769846
ENSLACG00000017034	0	0
ENSLACG00000017035	0.111751812	0
ENSLACG00000017036	0	4.76458
ENSLACG00000017037	0	4.383193
ENSLACG00000017038	2.970485573	1.814546
ENSLACG00000017039	0.922723822	1.325686
ENSLACG00000017040	1.109895411	3.417023
ENSLACG00000017041	0.182698653	0.6143753
ENSLACG00000017042	0.881504093	0.9653824
ENSLACG00000017043	0.197040039	0
ENSLACG00000017044	0.100436115	0
ENSLACG00000017045	4.14376074	3.003557
ENSLACG00000017046	0	0
ENSLACG00000017047	0	0
ENSLACG00000017048	1.435585926	1.484118
ENSLACG00000017049	1.195662563	1.538454
ENSLACG00000017050	0.885058885	3.16849
ENSLACG00000017051	2.215765559	0
ENSLACG00000017052	0.93182524	2.06351
ENSLACG00000017053	0.159329508	2.920629
ENSLACG00000017054	0.479981726	1.143518
ENSLACG00000017055	2.157211907	2.150943
ENSLACG00000017056	0.08514384	0
ENSLACG00000017057	1.407037255	5.403555
ENSLACG00000017058	0.487649955	5.890437
ENSLACG00000017059	0.044846897	1.358739
ENSLACG00000017060	1.994739009	2.876429
ENSLACG00000017061	1.845566324	4.126766
ENSLACG00000017062	0	0
ENSLACG00000017063	0.557940357	5.683828
ENSLACG00000017064	0	0
ENSLACG00000017065	1.40282039	1.858112
ENSLACG00000017066	1.090087854	3.989384
ENSLACG00000017067	1.322926095	0.6950789
ENSLACG00000017068	0.597336657	3.192106
ENSLACG00000017069	0.345567831	0
ENSLACG00000017070	0.624155185	2.926916
ENSLACG00000017071	2.061088378	6.760514
ENSLACG00000017072	0.06160963	0
ENSLACG00000017073	0.121683463	0
ENSLACG00000017074	1.558698664	0
ENSLACG00000017075	3.432030707	6.299116
ENSLACG00000017076	0.564083502	3.580785
ENSLACG00000017077	0	0
ENSLACG00000017078	0.199968155	0
ENSLACG00000017079	0.471347722	4.364173
ENSLACG00000017080	4.019914478	3.528171
ENSLACG00000017081	0	0
ENSLACG00000017082	1.238523972	0
ENSLACG00000017083	2.372531483	4.247426
ENSLACG00000017084	0.971056059	4.517761
ENSLACG00000017085	3.197962867	4.194678
ENSLACG00000017086	0.890328393	0.8481604
ENSLACG00000017087	0.329015641	2.344104
ENSLACG00000017088	2.634581652	3.989248
ENSLACG00000017089	0.748508463	0
ENSLACG00000017090	0.477190303	0
ENSLACG00000017091	2.0612474	3.572659
ENSLACG00000017092	2.067170591	4.067432
ENSLACG00000017093	3.4012946	3.797625
ENSLACG00000017094	0	0
ENSLACG00000017095	1.763093679	3.588815
ENSLACG00000017096	0	0
ENSLACG00000017097	1.68045039	0
ENSLACG00000017098	0.043110687	0
ENSLACG00000017099	0	0
ENSLACG00000017100	0.04818763	0
ENSLACG00000017101	2.608575081	5.111336
ENSLACG00000017102	0.166856816	0
ENSLACG00000017103	0.038879458	0
ENSLACG00000017104	0.159763504	0
ENSLACG00000017105	0	0
ENSLACG00000017106	0.77206469	6.887306
ENSLACG00000017107	0.677879834	0
ENSLACG00000017108	2.158886336	2.733595
ENSLACG00000017109	0.466923589	4.135272
ENSLACG00000017110	1.174150077	3.808632
ENSLACG00000017111	0.492180327	1.528621
ENSLACG00000017112	0.865427146	2.186564
ENSLACG00000017113	1.986097786	6.359758
ENSLACG00000017114	2.510278376	3.257159
ENSLACG00000017115	0.271459143	0
ENSLACG00000017116	3.066094358	2.47287
ENSLACG00000017117	0	2.544609
ENSLACG00000017118	0.979584196	5.469927
ENSLACG00000017119	0	0
ENSLACG00000017120	0.112866909	0
ENSLACG00000017121	0.012632101	0
ENSLACG00000017122	1.274100607	5.576193
ENSLACG00000017123	3.520378244	3.664005
ENSLACG00000017124	1.104994111	1.840048
ENSLACG00000017125	8.207448772	8.885278
ENSLACG00000017126	1.401866892	2.166973
ENSLACG00000017127	1.974657791	3.42126
ENSLACG00000017128	0.618718847	1.734608
ENSLACG00000017129	0	0
ENSLACG00000017130	0.46456372	0
ENSLACG00000017131	0.310992676	0
ENSLACG00000017132	0.588284566	0
ENSLACG00000017133	0.091406832	4.36962
ENSLACG00000017134	0.26921033	1.286645
ENSLACG00000017135	0.605022999	4.784189
ENSLACG00000017136	1.372684701	0
ENSLACG00000017137	0.17086341	0
ENSLACG00000017138	2.130163205	2.391982
ENSLACG00000017139	1.012289761	0
ENSLACG00000017140	0.486762762	0
ENSLACG00000017141	0.628416201	0
ENSLACG00000017142	0.953371784	1.59087
ENSLACG00000017143	0	0
ENSLACG00000017144	0.10593723	0
ENSLACG00000017145	0.165680446	3.678568
ENSLACG00000017146	2.808961602	1.577489
ENSLACG00000017147	1.098777964	2.03682
ENSLACG00000017148	0.149951277	0
ENSLACG00000017149	1.204371129	1.485226
ENSLACG00000017150	1.26642436	3.811276
ENSLACG00000017151	0.834101976	0
ENSLACG00000017152	1.394283644	0
ENSLACG00000017153	0.835298367	4.818355
ENSLACG00000017154	0.959244904	0
ENSLACG00000017155	1.372662416	3.445866
ENSLACG00000017156	0.593263884	5.89611
ENSLACG00000017157	0.335669612	0
ENSLACG00000017158	1.787490974	2.569846
ENSLACG00000017159	1.981085447	2.961633
ENSLACG00000017160	0.949948726	0
ENSLACG00000017161	2.131092258	4.244377
ENSLACG00000017162	0.357353814	0
ENSLACG00000017163	1.222730385	0
ENSLACG00000017164	2.793972852	3.632338
ENSLACG00000017165	3.013201926	3.86378
ENSLACG00000017166	0.993231614	0
ENSLACG00000017167	1.881241732	3.280888
ENSLACG00000017168	1.660878431	0
ENSLACG00000017169	0	0
ENSLACG00000017170	1.280736627	1.58938
ENSLACG00000017171	2.338552775	4.775639
ENSLACG00000017172	0	0
ENSLACG00000017173	2.041155352	3.01198
ENSLACG00000017174	10.286546211	7.554098
ENSLACG00000017175	1.61900914	2.705022
ENSLACG00000017176	1.9930149	3.107018
ENSLACG00000017177	0.733431572	4.19206
ENSLACG00000017178	0	0
ENSLACG00000017179	0	0
ENSLACG00000017180	0.625465953	2.456065
ENSLACG00000017181	0.115451737	0
ENSLACG00000017182	1.589471084	2.107936
ENSLACG00000017183	0.258327156	0
ENSLACG00000017184	0.782075532	0
ENSLACG00000017185	0	0
ENSLACG00000017186	0.165769189	0
ENSLACG00000017187	0.087269745	5.424462
ENSLACG00000017188	2.286544085	3.882379
ENSLACG00000017189	0.365628715	0
ENSLACG00000017190	0.482649028	0
ENSLACG00000017191	2.150377704	4.630114
ENSLACG00000017192	0.998492318	0
ENSLACG00000017193	0	0
ENSLACG00000017194	0.442937128	0
ENSLACG00000017195	0.568781236	1.048836
ENSLACG00000017196	1.52533726	2.680687
ENSLACG00000017197	1.922083041	4.305047
ENSLACG00000017198	0.401242711	0
ENSLACG00000017199	0.291278208	0
ENSLACG00000017200	2.534910729	5.802028
ENSLACG00000017201	0.406114303	0
ENSLACG00000017202	0.209435897	0
ENSLACG00000017204	0.429484208	0
ENSLACG00000017205	0	0
ENSLACG00000017206	0	0
ENSLACG00000017207	0.070523424	0
ENSLACG00000017208	1.684598839	0
ENSLACG00000017209	1.272184475	2.245213
ENSLACG00000017210	0.843563432	0
ENSLACG00000017211	0	0
ENSLACG00000017212	0.63948687	2.563368
ENSLACG00000017213	0.383105389	0
ENSLACG00000017214	0.817715751	0
ENSLACG00000017215	0	0
ENSLACG00000017216	1.217993747	1.430205
ENSLACG00000017217	4.753652668	3.847145
ENSLACG00000017218	3.534584584	2.667735
ENSLACG00000017219	10.260279526	8.660416
ENSLACG00000017220	0.15078971	0
ENSLACG00000017221	0.840261796	1.733832
ENSLACG00000017222	1.345646171	0
ENSLACG00000017223	0.044102823	0
ENSLACG00000017224	0.035153444	0
ENSLACG00000017225	0.701541073	0
ENSLACG00000017226	2.39070345	3.564342
ENSLACG00000017227	1.062275094	4.426765
ENSLACG00000017228	0.369035356	0
ENSLACG00000017229	0.548141644	0
ENSLACG00000017230	0	0
ENSLACG00000017231	0.056708788	2.180562
ENSLACG00000017232	0.725358132	0
ENSLACG00000017233	0.754870403	1.013891
ENSLACG00000017234	1.339177301	3.739934
ENSLACG00000017235	0.442920147	0.9747797
ENSLACG00000017236	0.210583372	1.844406
ENSLACG00000017237	0.032284678	0
ENSLACG00000017238	2.091889361	5.393639
ENSLACG00000017239	1.68432504	2.668634
ENSLACG00000017240	1.218663392	3.502662
ENSLACG00000017241	0.833205854	0
ENSLACG00000017242	0.893147053	0
ENSLACG00000017243	0.292526163	3.829718
ENSLACG00000017244	1.197141976	0
ENSLACG00000017245	4.404003882	1.514284
ENSLACG00000017246	3.549964825	0
ENSLACG00000017247	1.821909363	2.806638
ENSLACG00000017248	0.13417033	5.203753
ENSLACG00000017249	0.581995194	3.297731
ENSLACG00000017250	0.217857299	0
ENSLACG00000017251	1.591229402	3.027391
ENSLACG00000017252	0.14955594	1.056909
ENSLACG00000017253	2.18057755	3.761828
ENSLACG00000017254	0.729905978	0
ENSLACG00000017255	0.991629775	0
ENSLACG00000017256	0	0
ENSLACG00000017257	0.574724482	0
ENSLACG00000017258	4.642499419	1.688726
ENSLACG00000017259	1.208735647	3.950506
ENSLACG00000017260	0.686189432	0
ENSLACG00000017261	0.434565782	2.07767
ENSLACG00000017262	0.149545535	0
ENSLACG00000017263	2.024677826	6.052412
ENSLACG00000017264	1.34098889	1.88491
ENSLACG00000017265	0.413721883	0
ENSLACG00000017266	1.62974828	2.864905
ENSLACG00000017267	0	0
ENSLACG00000017268	1.779734586	5.102499
ENSLACG00000017269	0	0
ENSLACG00000017270	0.374012284	4.907891
ENSLACG00000017271	1.69461235	0
ENSLACG00000017272	4.826517981	0
ENSLACG00000017273	0.403371462	5.538839
ENSLACG00000017274	0	0
ENSLACG00000017275	0.424862982	0
ENSLACG00000017276	0.774135526	2.198893
ENSLACG00000017277	2.622550891	1.813028
ENSLACG00000017278	0.766496788	2.554366
ENSLACG00000017279	6.426728356	4.070148
ENSLACG00000017280	0.140266915	0
ENSLACG00000017281	0.445140821	3.336992
ENSLACG00000017282	0.571274886	1.936647
ENSLACG00000017283	0.33294161	0
ENSLACG00000017284	6.072671789	6.507688
ENSLACG00000017285	0.355165151	0
ENSLACG00000017286	0.12055247	0
ENSLACG00000017287	0	0
ENSLACG00000017288	0.366307105	0
ENSLACG00000017289	3.30990521	4.826269
ENSLACG00000017290	0.257722735	0
ENSLACG00000017291	0.41957988	3.272689
ENSLACG00000017292	0	1.977811
ENSLACG00000017293	0	0
ENSLACG00000017294	0.097397073	0
ENSLACG00000017295	3.202036819	3.690607
ENSLACG00000017296	0.993662045	2.323263
ENSLACG00000017297	1.721499532	3.675511
ENSLACG00000017298	0.840780642	0
ENSLACG00000017299	0	0
ENSLACG00000017300	0.724259971	1.641884
ENSLACG00000017301	0.763628281	0
ENSLACG00000017302	0	0
ENSLACG00000017303	2.683822193	3.422206
ENSLACG00000017304	2.489177823	2.826152
ENSLACG00000017305	0.556679551	0
ENSLACG00000017306	0.247226345	2.945958
ENSLACG00000017307	0.505602362	4.829591
ENSLACG00000017308	1.65153624	6.984179
ENSLACG00000017309	1.395210901	3.230964
ENSLACG00000017310	0.071269653	0
ENSLACG00000017311	2.100900298	3.682398
ENSLACG00000017312	0.200152771	0
ENSLACG00000017313	6.388127529	7.853902
ENSLACG00000017314	0.135958226	0
ENSLACG00000017315	0.741825054	0
ENSLACG00000017316	0.269535907	4.916763
ENSLACG00000017317	0.220403017	5.585305
ENSLACG00000017318	0.329486449	3.816077
ENSLACG00000017319	1.310380841	1.010637
ENSLACG00000017320	9.676248012	6.982047
ENSLACG00000017321	0.182069326	0
ENSLACG00000017322	0.119141932	0
ENSLACG00000017323	1.854847045	4.156437
ENSLACG00000017324	0.448455919	1.868628
ENSLACG00000017325	0	0
ENSLACG00000017326	1.184554987	4.071308
ENSLACG00000017327	1.558174554	3.012014
ENSLACG00000017328	0.618405942	1.770643
ENSLACG00000017329	0	6.299204
ENSLACG00000017330	0.859754916	0
ENSLACG00000017331	0	4.629316
ENSLACG00000017332	2.122291704	4.669588
ENSLACG00000017333	0.099860859	4.709434
ENSLACG00000017334	0.350669229	4.866868
ENSLACG00000017335	1.699578283	1.704739
ENSLACG00000017336	1.624559489	4.964759
ENSLACG00000017337	0.827675154	3.474903
ENSLACG00000017338	1.387037126	1.684976
ENSLACG00000017339	1.789937869	0
ENSLACG00000017340	0	0
ENSLACG00000017341	1.139937198	3.747029
ENSLACG00000017342	0.082812252	0
ENSLACG00000017343	0.18276729	2.762111
ENSLACG00000017344	0.040316921	0
ENSLACG00000017345	2.419366297	3.7368
ENSLACG00000017346	0.603173156	3.371927
ENSLACG00000017347	0.177302962	2.966918
ENSLACG00000017348	0	0
ENSLACG00000017349	1.871734063	2.045086
ENSLACG00000017350	0.543835359	0
ENSLACG00000017351	0.179038355	0
ENSLACG00000017352	0.197701868	0
ENSLACG00000017353	1.195560522	1.963
ENSLACG00000017354	1.189495666	2.695067
ENSLACG00000017355	2.070334367	2.639394
ENSLACG00000017356	3.084967368	3.199014
ENSLACG00000017357	1.496835566	3.014793
ENSLACG00000017358	0	0
ENSLACG00000017359	0.121241571	0
ENSLACG00000017360	0.126180742	1.225516
ENSLACG00000017361	0	0
ENSLACG00000017362	0.59238958	0
ENSLACG00000017363	0.649256752	3.064334
ENSLACG00000017364	0.241149477	0
ENSLACG00000017365	0.548572749	0
ENSLACG00000017366	0.96885679	0
ENSLACG00000017367	3.241628186	0.5195228
ENSLACG00000017368	0.0976321	0
ENSLACG00000017369	0.472830858	0
ENSLACG00000017370	0	0
ENSLACG00000017371	0.117447569	5.293613
ENSLACG00000017372	0.17864836	0
ENSLACG00000017373	1.753797054	0
ENSLACG00000017374	0.688080967	1.47086
ENSLACG00000017375	0.038231352	3.891079
ENSLACG00000017376	0.765740952	2.390435
ENSLACG00000017377	0.104320824	0
ENSLACG00000017378	0.111544046	0
ENSLACG00000017379	0.226544288	3.079124
ENSLACG00000017380	0.740164252	0
ENSLACG00000017381	2.349655996	3.65904
ENSLACG00000017382	0.382289862	3.707266
ENSLACG00000017383	0.252585207	0
ENSLACG00000017384	0.779625339	2.88582
ENSLACG00000017385	2.104128628	0
ENSLACG00000017386	3.102347389	4.924268
ENSLACG00000017387	1.368969446	0
ENSLACG00000017388	2.66922637	6.124487
ENSLACG00000017389	0	0
ENSLACG00000017390	1.247022128	2.375387
ENSLACG00000017391	2.608388198	2.032217
ENSLACG00000017392	0.697268521	0
ENSLACG00000017393	0	0
ENSLACG00000017394	1.259585853	1.932844
ENSLACG00000017395	1.408961798	0
ENSLACG00000017396	0.040105202	1.541787
ENSLACG00000017397	0.252729307	0
ENSLACG00000017398	0	1.901124
ENSLACG00000017399	0.021243333	1.91992
ENSLACG00000017400	0	1.694029
ENSLACG00000017401	1.55665503	2.666913
ENSLACG00000017402	0.507558209	0
ENSLACG00000017403	1.14349138	5.839761
ENSLACG00000017404	0.929691028	2.028385
ENSLACG00000017405	1.491006467	3.958147
ENSLACG00000017406	0.68399821	2.941187
ENSLACG00000017407	0.546558172	2.591217
ENSLACG00000017408	0.972594878	4.591973
ENSLACG00000017409	0.285328825	4.635296
ENSLACG00000017410	1.710133065	3.245701
ENSLACG00000017411	0	0
ENSLACG00000017412	0.349452471	0
ENSLACG00000017413	3.914210503	6.212311
ENSLACG00000017414	0.124442884	0
ENSLACG00000017415	0.174787337	1.592656
ENSLACG00000017416	0	0
ENSLACG00000017417	1.055167883	0
ENSLACG00000017418	1.375050556	1.825248
ENSLACG00000017419	1.011601404	1.624419
ENSLACG00000017420	0	0
ENSLACG00000017421	0	0
ENSLACG00000017422	0.13254302	0
ENSLACG00000017423	0.327832201	0
ENSLACG00000017424	2.056818294	2.342091
ENSLACG00000017425	0.337282929	3.704319
ENSLACG00000017426	8.463066562	9.017254
ENSLACG00000017427	0.168737014	2.870657
ENSLACG00000017428	0.192453006	0
ENSLACG00000017429	1.839915258	3.495529
ENSLACG00000017430	0	0
ENSLACG00000017431	2.419072569	3.464132
ENSLACG00000017432	0.847321086	3.38433
ENSLACG00000017433	2.263593342	2.417712
ENSLACG00000017434	0	0
ENSLACG00000017435	0.25056023	0
ENSLACG00000017436	0.424438422	3.359615
ENSLACG00000017437	0.992443607	3.702066
ENSLACG00000017438	0.507447591	5.131194
ENSLACG00000017439	0.086577264	0
ENSLACG00000017440	0.038189765	1.269608
ENSLACG00000017441	0.749993283	0
ENSLACG00000017442	0.440200632	0
ENSLACG00000017443	0	0
ENSLACG00000017444	0	0
ENSLACG00000017445	0	0
ENSLACG00000017446	2.274759622	1.572671
ENSLACG00000017447	0	0
ENSLACG00000017448	1.478702649	0
ENSLACG00000017449	0.078216045	0
ENSLACG00000017450	1.657337716	5.563012
ENSLACG00000017451	1.791208533	3.964047
ENSLACG00000017452	0.255474145	1.18978
ENSLACG00000017453	0.497648129	0
ENSLACG00000017454	2.193494215	4.083945
ENSLACG00000017455	0.407968315	0
ENSLACG00000017456	3.105480297	4.552248
ENSLACG00000017457	0.047903518	0
ENSLACG00000017458	1.250672399	0
ENSLACG00000017459	0.948836294	4.489068
ENSLACG00000017460	0	0
ENSLACG00000017461	0.372753783	2.287712
ENSLACG00000017462	0.670152989	2.016778
ENSLACG00000017463	1.319022468	3.379837
ENSLACG00000017464	0.601971244	3.80554
ENSLACG00000017465	0.592732095	0
ENSLACG00000017466	0.214730361	0
ENSLACG00000017467	3.249181354	6.268058
ENSLACG00000017468	1.58923616	5.049539
ENSLACG00000017469	0.17193952	0
ENSLACG00000017470	0.355076046	0
ENSLACG00000017471	7.330522547	0
ENSLACG00000017472	0.115729512	0
ENSLACG00000017473	3.047672741	0
ENSLACG00000017474	3.090656994	2.517772
ENSLACG00000017475	0.733745659	1.348074
ENSLACG00000017476	1.28422983	2.637569
ENSLACG00000017477	2.322435834	4.649421
ENSLACG00000017478	0.273921637	1.787278
ENSLACG00000017479	0.341398306	0
ENSLACG00000017480	1.246079681	2.371684
ENSLACG00000017481	0.534638366	0
ENSLACG00000017482	2.128125099	3.816077
ENSLACG00000017483	0.610358952	2.809336
ENSLACG00000017484	0.689326896	1.522051
ENSLACG00000017485	0	0
ENSLACG00000017486	4.261997096	3.230629
ENSLACG00000017487	0.074125052	1.668618
ENSLACG00000017488	0.065772469	2.330613
ENSLACG00000017489	1.368746003	4.35054
ENSLACG00000017490	0.818829297	0.8125738
ENSLACG00000017491	1.082300649	0
ENSLACG00000017492	1.786738534	1.824471
ENSLACG00000017493	0.165994239	0
ENSLACG00000017494	2.232230954	3.083276
ENSLACG00000017495	0.314283522	2.5034
ENSLACG00000017496	0.481406416	0
ENSLACG00000017497	2.278832268	0
ENSLACG00000017498	0.241244682	0
ENSLACG00000017499	0.573038052	0
ENSLACG00000017500	0.144629742	2.199792
ENSLACG00000017501	3.50714766	1.568801
ENSLACG00000017502	1.460139677	5.167531
ENSLACG00000017503	1.413664482	5.389408
ENSLACG00000017504	0	0
ENSLACG00000017505	0.791839071	1.92762
ENSLACG00000017506	0.221592534	0
ENSLACG00000017507	1.432884599	1.840943
ENSLACG00000017508	1.361998499	1.884016
ENSLACG00000017509	0.70256269	3.144079
ENSLACG00000017510	0.768379989	2.625656
ENSLACG00000017511	1.030567739	2.035529
ENSLACG00000017512	2.362893447	4.54206
ENSLACG00000017513	0.903638368	0
ENSLACG00000017514	1.018092884	0
ENSLACG00000017515	0.15332933	0
ENSLACG00000017516	0.185738441	0
ENSLACG00000017517	0.123208884	0
ENSLACG00000017518	0.518429388	0
ENSLACG00000017519	0.498527634	2.785961
ENSLACG00000017520	3.749448454	4.616487
ENSLACG00000017521	4.820342373	8.896671
ENSLACG00000017522	0.532069548	0
ENSLACG00000017523	0	0
ENSLACG00000017524	0.137244865	0
ENSLACG00000017525	0.496512458	0
ENSLACG00000017526	0.632076464	3.916515
ENSLACG00000017527	0.906007781	1.279132
ENSLACG00000017528	0.321265457	0
ENSLACG00000017529	0	0
ENSLACG00000017530	2.193582525	2.806794
ENSLACG00000017531	11.009534731	7.60716
ENSLACG00000017532	0.507050715	0
ENSLACG00000017533	0.161788383	0
ENSLACG00000017534	1.250997944	3.198724
ENSLACG00000017535	0.133845725	0
ENSLACG00000017536	2.39752918	2.732158
ENSLACG00000017537	0.203374081	0
ENSLACG00000017538	2.527765985	2.698299
ENSLACG00000017539	0.817415331	1.810423
ENSLACG00000017540	0.53105252	2.752226
ENSLACG00000017541	0.250521424	0
ENSLACG00000017542	0.335853658	5.561806
ENSLACG00000017543	2.024585638	4.945552
ENSLACG00000017544	0.694698368	3.731911
ENSLACG00000017545	1.132984753	0
ENSLACG00000017546	1.399313305	1.126682
ENSLACG00000017547	0.123113113	0
ENSLACG00000017548	0.107824434	3.905592
ENSLACG00000017549	2.931590404	3.440395
ENSLACG00000017550	0.094062125	0
ENSLACG00000017551	6.924634382	6.808076
ENSLACG00000017552	0.625771721	1.254594
ENSLACG00000017553	0.968860476	2.322571
ENSLACG00000017554	0.082285932	1.539081
ENSLACG00000017555	0.163896707	4.078909
ENSLACG00000017556	3.278594417	4.652234
ENSLACG00000017557	2.036042582	1.569768
ENSLACG00000017558	0.493668851	2.735702
ENSLACG00000017559	0.280464645	3.551971
ENSLACG00000017560	0.072250577	0
ENSLACG00000017561	0.722752786	3.606722
ENSLACG00000017562	0.741303022	1.277919
ENSLACG00000017563	2.436542989	2.829304
ENSLACG00000017564	0.382382835	1.730327
ENSLACG00000017565	0.734439533	1.526715
ENSLACG00000017566	0	0
ENSLACG00000017567	0.064460739	0
ENSLACG00000017568	0.832083094	0
ENSLACG00000017569	1.789946213	5.722838
ENSLACG00000017570	3.816220809	3.49448
ENSLACG00000017571	0	0
ENSLACG00000017572	0.058438695	3.763635
ENSLACG00000017573	0.439386968	2.100598
ENSLACG00000017574	1.181042106	2.554191
ENSLACG00000017575	0.922760352	2.974267
ENSLACG00000017576	0.314350817	0
ENSLACG00000017577	0	0
ENSLACG00000017578	2.433386809	2.039152
ENSLACG00000017579	0	0
ENSLACG00000017580	1.100688407	4.203287
ENSLACG00000017581	2.200014625	4.589035
ENSLACG00000017582	0.646223498	6.122346
ENSLACG00000017583	0.362759381	0
ENSLACG00000017584	0	0
ENSLACG00000017585	0	0
ENSLACG00000017586	0.829790309	0
ENSLACG00000017587	0	0
ENSLACG00000017588	0.909332261	3.292824
ENSLACG00000017589	0	0
ENSLACG00000017590	0.74984058	0
ENSLACG00000017591	17.152552233	0
ENSLACG00000017592	0	0
ENSLACG00000017593	2.18261603	3.943096
ENSLACG00000017594	0.426852986	7.99079
ENSLACG00000017595	2.053584046	2.798523
ENSLACG00000017596	0.571284596	2.730007
ENSLACG00000017597	0.247446332	0
ENSLACG00000017598	3.303342394	0
ENSLACG00000017599	0	0
ENSLACG00000017600	0	0
ENSLACG00000017601	0.076073463	0
ENSLACG00000017602	0.486794678	1.196179
ENSLACG00000017603	1.7137354	3.909744
ENSLACG00000017604	1.023851472	4.028337
ENSLACG00000017605	2.14858274	1.33462
ENSLACG00000017606	0	0
ENSLACG00000017607	1.524865062	4.04826
ENSLACG00000017608	0	0
ENSLACG00000017609	0.935309624	3.379836
ENSLACG00000017610	0.929651644	6.785171
ENSLACG00000017611	3.728399459	5.863718
ENSLACG00000017612	1.646876914	4.902883
ENSLACG00000017613	0.365112431	0
ENSLACG00000017614	6.463352711	2.581438
ENSLACG00000017615	3.802380393	0
ENSLACG00000017616	1.444762996	1.684455
ENSLACG00000017617	0.216802498	0
ENSLACG00000017618	0.421694581	3.956596
ENSLACG00000017619	2.205051506	4.734585
ENSLACG00000017620	1.576309285	5.459278
ENSLACG00000017621	0.777494202	1.332221
ENSLACG00000017622	2.549649458	3.33055
ENSLACG00000017623	0.595286906	0
ENSLACG00000017624	1.836061467	0
ENSLACG00000017625	1.969019678	4.691314
ENSLACG00000017626	2.18563189	3.281864
ENSLACG00000017627	3.959009666	2.673534
ENSLACG00000017628	2.177378873	4.035342
ENSLACG00000017629	0	0
ENSLACG00000017630	0.896691904	4.578335
ENSLACG00000017631	0.710798721	0
ENSLACG00000017632	0.179903359	0
ENSLACG00000017633	0.318903346	0
ENSLACG00000017634	0	0
ENSLACG00000017635	0.590928676	1.694381
ENSLACG00000017636	1.378345149	3.504303
ENSLACG00000017637	0	0
ENSLACG00000017638	1.518443488	3.611326
ENSLACG00000017639	0.966753819	0
ENSLACG00000017640	2.296607316	3.508266
ENSLACG00000017641	1.122135956	1.627009
ENSLACG00000017642	1.814755483	2.661882
ENSLACG00000017643	0	0
ENSLACG00000017644	0.658427214	0
ENSLACG00000017645	0	0
ENSLACG00000017646	0.038880441	0.9371696
ENSLACG00000017647	0.077318072	0
ENSLACG00000017648	0.477948746	3.645805
ENSLACG00000017649	0.103147523	0
ENSLACG00000017650	0.212428642	0
ENSLACG00000017651	1.240802778	3.975649
ENSLACG00000017652	2.668039679	4.22421
ENSLACG00000017653	0.156797849	0
ENSLACG00000017654	1.68621364	2.505731
ENSLACG00000017655	0.171816577	2.789794
ENSLACG00000017656	3.683954657	2.530208
ENSLACG00000017657	2.571841819	4.476923
ENSLACG00000017658	0	0
ENSLACG00000017659	3.244561351	5.040384
ENSLACG00000017660	0.835814959	0
ENSLACG00000017661	1.972251508	4.630604
ENSLACG00000017662	0.040156135	0
