brain	liver	ovary	testis
ENSMEUG00000013842	NA	0	NA	1.479748
ENSMEUG00000013843	NA	0.6853212465	NA	0.1334112
ENSMEUG00000013844	NA	1.1813090965	NA	1.107226
ENSMEUG00000013845	NA	6.113513596	NA	5.593617
ENSMEUG00000013846	NA	1.1715886015	NA	3.839708
ENSMEUG00000013847	NA	0.5589065315	NA	2.468046
ENSMEUG00000013848	NA	4.4247488195	NA	4.094506
ENSMEUG00000013849	NA	6.163485618	NA	0.2559442
ENSMEUG00000013850	NA	2.878817851	NA	6.760341
ENSMEUG00000013851	NA	2.105822861	NA	2.554577
ENSMEUG00000013852	NA	0	NA	0
ENSMEUG00000013853	NA	1.4602212335	NA	1.163692
ENSMEUG00000013854	NA	0	NA	0.4372064
ENSMEUG00000013855	NA	0.2109157	NA	4.408739
ENSMEUG00000013856	NA	4.775337697	NA	2.643127
ENSMEUG00000013857	NA	4.974819563	NA	4.211736
ENSMEUG00000013858	NA	2.0879951965	NA	3.044877
ENSMEUG00000013859	NA	0	NA	3.083123
ENSMEUG00000013860	NA	0	NA	0.07520962
ENSMEUG00000013861	NA	2.628584906	NA	3.349411
ENSMEUG00000013862	NA	2.214445568	NA	3.791783
ENSMEUG00000013863	NA	6.019419376	NA	2.759034
ENSMEUG00000013864	NA	1.665333194	NA	0.3945965
ENSMEUG00000013865	NA	0	NA	0.7585002
ENSMEUG00000013866	NA	6.1301518955	NA	5.821134
ENSMEUG00000013867	NA	2.7730839945	NA	0
ENSMEUG00000013868	NA	4.292988447	NA	4.722488
ENSMEUG00000013869	NA	6.7363432615	NA	1.430906
ENSMEUG00000013870	NA	4.232021026	NA	4.35527
ENSMEUG00000013871	NA	3.8679310985	NA	5.016528
ENSMEUG00000013872	NA	1.733063223	NA	4.110564
ENSMEUG00000013873	NA	1.539843178	NA	3.998755
ENSMEUG00000013874	NA	1.8560752775	NA	4.419134
ENSMEUG00000013875	NA	0.02785251	NA	0.1285591
ENSMEUG00000013876	NA	4.0272031935	NA	7.313717
ENSMEUG00000013877	NA	2.1277698325	NA	2.809764
ENSMEUG00000013878	NA	3.944727077	NA	4.595396
ENSMEUG00000013879	NA	0.955031021	NA	0.3883659
ENSMEUG00000013880	NA	4.182366715	NA	4.533152
ENSMEUG00000013881	NA	1.070664472	NA	3.503082
ENSMEUG00000013882	NA	0.419949971	NA	0.9330695
ENSMEUG00000013883	NA	0	NA	8.610722
ENSMEUG00000013884	NA	1.595012525	NA	4.919836
ENSMEUG00000013885	NA	0.104491809	NA	0.1152955
ENSMEUG00000013886	NA	0.4663768145	NA	0.05024215
ENSMEUG00000013887	NA	1.3052822865	NA	1.380946
ENSMEUG00000013888	NA	0	NA	0
ENSMEUG00000013889	NA	0	NA	0
ENSMEUG00000013890	NA	3.7112449635	NA	1.969255
ENSMEUG00000013891	NA	2.5527799665	NA	2.040675
ENSMEUG00000013892	NA	0	NA	0
ENSMEUG00000013893	NA	1.895932788	NA	1.962531
ENSMEUG00000013894	NA	4.60779624	NA	4.512594
ENSMEUG00000013895	NA	0.7690104775	NA	1.655933
ENSMEUG00000013896	NA	2.8782721525	NA	4.515813
ENSMEUG00000013897	NA	0.0049305165	NA	1.009598
ENSMEUG00000013898	NA	1.493741648	NA	2.248887
ENSMEUG00000013899	NA	5.1467704205	NA	4.267873
ENSMEUG00000013900	NA	10.355983433	NA	9.350608
ENSMEUG00000013901	NA	6.7987599055	NA	5.512669
ENSMEUG00000013902	NA	3.5785935245	NA	1.706628
ENSMEUG00000013903	NA	0.1147675	NA	0.1909726
ENSMEUG00000013904	NA	0.051190126	NA	0.4577183
ENSMEUG00000013905	NA	0	NA	0
ENSMEUG00000013906	NA	0.219268862	NA	8.005372
ENSMEUG00000013907	NA	0.975462658	NA	3.058903
ENSMEUG00000013908	NA	0.0870380095	NA	2.314757
ENSMEUG00000013909	NA	0.83427403	NA	5.815186
ENSMEUG00000013910	NA	1.261273541	NA	4.938733
ENSMEUG00000013911	NA	0	NA	0.8682016
ENSMEUG00000013912	NA	0	NA	0
ENSMEUG00000013913	NA	0	NA	0.2547621
ENSMEUG00000013914	NA	0.930380286	NA	0.6943881
ENSMEUG00000013915	NA	2.483604979	NA	3.319644
ENSMEUG00000013916	NA	5.25899901	NA	3.349464
ENSMEUG00000013917	NA	7.2426847245	NA	1.233851
ENSMEUG00000013918	NA	0	NA	0.5913979
ENSMEUG00000013919	NA	0	NA	0
ENSMEUG00000013920	NA	0.3216631955	NA	1.840008
ENSMEUG00000013921	NA	2.515357733	NA	0.6183768
ENSMEUG00000013922	NA	0.294702463	NA	1.957406
ENSMEUG00000013923	NA	5.816678938	NA	9.683361
ENSMEUG00000013924	NA	4.4855392355	NA	5.976934
ENSMEUG00000013925	NA	4.071746585	NA	2.14242
ENSMEUG00000013926	NA	0.179380068	NA	3.422938
ENSMEUG00000013927	NA	0.235656993	NA	4.594017
ENSMEUG00000013928	NA	1.0951247165	NA	2.535443
ENSMEUG00000013929	NA	7.330007985	NA	7.563463
ENSMEUG00000013930	NA	0	NA	0
ENSMEUG00000013931	NA	0.803197977	NA	0
ENSMEUG00000013932	NA	4.802313216	NA	4.20626
ENSMEUG00000013933	NA	0	NA	0
ENSMEUG00000013934	NA	6.3276988985	NA	4.747452
ENSMEUG00000013935	NA	1.623540819	NA	0.4912251
ENSMEUG00000013936	NA	8.4587373295	NA	0.3870062
ENSMEUG00000013937	NA	2.0538647095	NA	0
ENSMEUG00000013938	NA	4.0939913595	NA	4.082541
ENSMEUG00000013939	NA	0	NA	0
ENSMEUG00000013940	NA	3.3722314865	NA	4.670529
ENSMEUG00000013941	NA	4.0768245165	NA	1.735812
ENSMEUG00000013942	NA	8.7651197875	NA	8.001729
ENSMEUG00000013943	NA	0.8149272235	NA	2.613925
ENSMEUG00000013944	NA	4.273128871	NA	5.760647
ENSMEUG00000013945	NA	0	NA	0
ENSMEUG00000013946	NA	4.606246987	NA	4.067191
ENSMEUG00000013947	NA	0.08912405	NA	3.123151
ENSMEUG00000013948	NA	0.34277372	NA	0.1033703
ENSMEUG00000013949	NA	1.3747383455	NA	2.778038
ENSMEUG00000013950	NA	4.3302036015	NA	0.8415666
ENSMEUG00000013951	NA	3.3122113145	NA	5.748182
ENSMEUG00000013952	NA	0.4662068255	NA	0.2181674
ENSMEUG00000013953	NA	2.2482368415	NA	4.241253
ENSMEUG00000013954	NA	2.5838463625	NA	2.691967
ENSMEUG00000013955	NA	2.8896954545	NA	5.378917
ENSMEUG00000013956	NA	3.626923369	NA	5.004349
ENSMEUG00000013957	NA	1.537925729	NA	3.107296
ENSMEUG00000013958	NA	0.11061065	NA	0.1309409
ENSMEUG00000013959	NA	5.4159351145	NA	0.8699535
ENSMEUG00000013960	NA	0	NA	0
ENSMEUG00000013961	NA	3.384555203	NA	2.830789
ENSMEUG00000013962	NA	2.0856158575	NA	5.718901
ENSMEUG00000013963	NA	0	NA	0
ENSMEUG00000013964	NA	2.9386598745	NA	5.650265
ENSMEUG00000013965	NA	3.804213858	NA	4.337476
ENSMEUG00000013966	NA	0.1297411	NA	0
ENSMEUG00000013967	NA	1.821656337	NA	3.897628
ENSMEUG00000013968	NA	1.178939845	NA	9.237067
ENSMEUG00000013969	NA	4.018956661	NA	5.301551
ENSMEUG00000013970	NA	3.113007525	NA	3.851689
ENSMEUG00000013971	NA	5.213207796	NA	5.742602
ENSMEUG00000013972	NA	2.4449935725	NA	0.7047241
ENSMEUG00000013973	NA	5.817711504	NA	5.217072
ENSMEUG00000013974	NA	1.221435644	NA	4.04442
ENSMEUG00000013975	NA	2.484637261	NA	1.878906
ENSMEUG00000013976	NA	6.913025853	NA	5.820751
ENSMEUG00000013977	NA	3.696911301	NA	2.012962
ENSMEUG00000013978	NA	2.4246296835	NA	2.337177
ENSMEUG00000013979	NA	5.717493631	NA	3.651304
ENSMEUG00000013980	NA	2.0557291795	NA	1.811808
ENSMEUG00000013981	NA	0.0987081435	NA	0.1363594
ENSMEUG00000013982	NA	0	NA	0
ENSMEUG00000013983	NA	0	NA	1.299737
ENSMEUG00000013984	NA	0	NA	0
ENSMEUG00000013985	NA	6.930778086	NA	7.326025
ENSMEUG00000013986	NA	6.0353677705	NA	6.244801
ENSMEUG00000013987	NA	3.4289169415	NA	5.58292
ENSMEUG00000013988	NA	3.20138284	NA	2.64211
ENSMEUG00000013989	NA	0.0194719575	NA	0.1072142
ENSMEUG00000013990	NA	4.337708299	NA	6.002514
ENSMEUG00000013991	NA	1.271012453	NA	2.924746
ENSMEUG00000013992	NA	3.4712102985	NA	1.752025
ENSMEUG00000013993	NA	0.2769864215	NA	1.685223
ENSMEUG00000013994	NA	0	NA	0.8185856
ENSMEUG00000013995	NA	0	NA	0
ENSMEUG00000013996	NA	0.369894233	NA	0.1793977
ENSMEUG00000013997	NA	1.7520096865	NA	3.187112
ENSMEUG00000013998	NA	1.907852321	NA	1.844976
ENSMEUG00000013999	NA	0.5506635	NA	0.8205809
ENSMEUG00000014000	NA	0	NA	2.419773
ENSMEUG00000014001	NA	2.366146424	NA	5.238833
ENSMEUG00000014002	NA	6.820564185	NA	7.279648
ENSMEUG00000014003	NA	0.8351975515	NA	8.581223
ENSMEUG00000014004	NA	2.5759830905	NA	4.981766
ENSMEUG00000014005	NA	3.943929589	NA	5.437421
ENSMEUG00000014006	NA	1.48519345	NA	7.417101
ENSMEUG00000014007	NA	0	NA	0
ENSMEUG00000014008	NA	3.3075968635	NA	1.567979
ENSMEUG00000014009	NA	0.024230193	NA	4.23431
ENSMEUG00000014010	NA	5.917699952	NA	4.164046
ENSMEUG00000014011	NA	4.776408031	NA	6.897047
ENSMEUG00000014012	NA	2.7534249645	NA	3.318735
ENSMEUG00000014013	NA	0.414161432	NA	2.124993
ENSMEUG00000014014	NA	0.464381169	NA	6.199988
ENSMEUG00000014015	NA	4.219458541	NA	1.763684
ENSMEUG00000014016	NA	3.122888187	NA	4.411053
ENSMEUG00000014017	NA	0.0602191035	NA	5.508967
ENSMEUG00000014018	NA	2.5567099825	NA	3.225543
ENSMEUG00000014019	NA	1.2461638955	NA	0.6107322
ENSMEUG00000014020	NA	0	NA	0
ENSMEUG00000014021	NA	4.588967228	NA	8.581363
ENSMEUG00000014022	NA	3.521394563	NA	4.028039
ENSMEUG00000014023	NA	0.517701703	NA	0
ENSMEUG00000014024	NA	0	NA	0.05198539
ENSMEUG00000014025	NA	0.1009731	NA	2.423247
ENSMEUG00000014026	NA	0.0654314	NA	0.07178024
ENSMEUG00000014027	NA	0.231248159	NA	7.620095
ENSMEUG00000014028	NA	4.530618844	NA	7.263973
ENSMEUG00000014029	NA	1.6342522705	NA	0
ENSMEUG00000014030	NA	0	NA	0
ENSMEUG00000014031	NA	0	NA	0
ENSMEUG00000014032	NA	0.1269240885	NA	0.1007348
ENSMEUG00000014033	NA	0.38740005	NA	0
ENSMEUG00000014034	NA	0	NA	0
ENSMEUG00000014035	NA	3.492649272	NA	5.875807
ENSMEUG00000014036	NA	2.224235268	NA	1.989164
ENSMEUG00000014037	NA	5.379597564	NA	2.927396
ENSMEUG00000014038	NA	1.2550554555	NA	0.2538211
ENSMEUG00000014039	NA	4.1443567835	NA	8.298012
ENSMEUG00000014040	NA	2.337789899	NA	2.09879
ENSMEUG00000014041	NA	0	NA	0.356323
ENSMEUG00000014042	NA	0.1022500465	NA	4.805427
ENSMEUG00000014043	NA	1.6661196645	NA	1.251519
ENSMEUG00000014044	NA	0.20403905	NA	0.670185
ENSMEUG00000014045	NA	0	NA	0
ENSMEUG00000014046	NA	5.157828196	NA	5.522812
ENSMEUG00000014047	NA	0.5132584015	NA	0.1155881
ENSMEUG00000014048	NA	1.2366438515	NA	3.307292
ENSMEUG00000014049	NA	0	NA	0
ENSMEUG00000014050	NA	0	NA	0.2172282
ENSMEUG00000014051	NA	2.907830863	NA	9.529751
ENSMEUG00000014052	NA	0.131423529	NA	0.06723793
ENSMEUG00000014053	NA	10.7649559355	NA	9.132266
ENSMEUG00000014054	NA	1.42500714	NA	1.201264
ENSMEUG00000014055	NA	3.8767701	NA	4.802405
ENSMEUG00000014056	NA	1.3497079475	NA	1.446838
ENSMEUG00000014057	NA	0.7297867455	NA	0
ENSMEUG00000014058	NA	4.593158065	NA	2.999232
ENSMEUG00000014059	NA	0.682344166	NA	4.682467
ENSMEUG00000014060	NA	3.236351302	NA	4.416144
ENSMEUG00000014061	NA	0	NA	1.957413
ENSMEUG00000014062	NA	0	NA	0
ENSMEUG00000014063	NA	3.388243759	NA	4.541707
ENSMEUG00000014064	NA	5.9297642705	NA	5.533697
ENSMEUG00000014065	NA	2.3527352965	NA	2.924423
ENSMEUG00000014066	NA	5.513967431	NA	7.208049
ENSMEUG00000014067	NA	0.4518125795	NA	5.473839
ENSMEUG00000014068	NA	3.1592415205	NA	2.969788
ENSMEUG00000014069	NA	1.293138235	NA	1.526074
ENSMEUG00000014070	NA	0	NA	0.07107287
ENSMEUG00000014071	NA	0.1092015	NA	0.09382097
ENSMEUG00000014072	NA	3.4583607835	NA	2.169518
ENSMEUG00000014073	NA	3.407158565	NA	0.5629872
ENSMEUG00000014074	NA	5.0421966615	NA	2.969313
ENSMEUG00000014075	NA	0.041941754	NA	0.9032635
ENSMEUG00000014076	NA	0.4898484185	NA	3.983295
ENSMEUG00000014077	NA	4.982880886	NA	5.225094
ENSMEUG00000014078	NA	5.3137375235	NA	6.345166
ENSMEUG00000014079	NA	2.749495657	NA	2.883273
ENSMEUG00000014080	NA	3.5437371415	NA	3.773479
ENSMEUG00000014081	NA	1.947456911	NA	1.884633
ENSMEUG00000014082	NA	5.8950676545	NA	7.345485
ENSMEUG00000014083	NA	1.060027699	NA	0.0388348
ENSMEUG00000014084	NA	0.493160682	NA	6.003899
ENSMEUG00000014085	NA	2.3512013975	NA	3.076732
ENSMEUG00000014086	NA	0	NA	1.20228
ENSMEUG00000014087	NA	4.456007428	NA	6.718855
ENSMEUG00000014088	NA	5.0699825995	NA	6.039312
ENSMEUG00000014089	NA	5.528655796	NA	3.147606
ENSMEUG00000014090	NA	0.370413232	NA	1.355405
ENSMEUG00000014091	NA	2.7834967545	NA	4.231824
ENSMEUG00000014092	NA	0.126167861	NA	0
ENSMEUG00000014093	NA	6.275231428	NA	3.339009
ENSMEUG00000014094	NA	0	NA	0.3734656
ENSMEUG00000014095	NA	2.275599814	NA	1.86688
ENSMEUG00000014096	NA	10.514266362	NA	2.438998
ENSMEUG00000014097	NA	0	NA	0
ENSMEUG00000014098	NA	3.271303991	NA	4.74407
ENSMEUG00000014099	NA	4.149088055	NA	5.310206
ENSMEUG00000014100	NA	2.3694607685	NA	3.677452
ENSMEUG00000014101	NA	0	NA	2.308568
ENSMEUG00000014102	NA	7.5284339945	NA	0.6760941
ENSMEUG00000014103	NA	3.013669812	NA	4.242092
ENSMEUG00000014104	NA	0.11616645	NA	4.233044
ENSMEUG00000014105	NA	0	NA	4.482693
ENSMEUG00000014106	NA	3.2710435445	NA	2.691889
ENSMEUG00000014107	NA	4.4631392	NA	5.812963
ENSMEUG00000014108	NA	5.9203165495	NA	7.111824
ENSMEUG00000014109	NA	0	NA	0
ENSMEUG00000014110	NA	0.7638459405	NA	0.3316215
ENSMEUG00000014111	NA	2.4314917625	NA	3.578432
ENSMEUG00000014112	NA	1.479097318	NA	2.686117
ENSMEUG00000014113	NA	0	NA	3.52439
ENSMEUG00000014114	NA	4.1321603425	NA	5.313844
ENSMEUG00000014115	NA	6.2913908555	NA	7.732154
ENSMEUG00000014116	NA	2.9351976205	NA	3.550888
ENSMEUG00000014117	NA	0	NA	0
ENSMEUG00000014118	NA	0	NA	2.883212
ENSMEUG00000014119	NA	2.2095471325	NA	1.232814
ENSMEUG00000014120	NA	0	NA	0.2512464
ENSMEUG00000014121	NA	0.5603246525	NA	1.961142
ENSMEUG00000014122	NA	1.773118528	NA	4.135994
ENSMEUG00000014123	NA	0.3491734025	NA	0
ENSMEUG00000014124	NA	2.8908374945	NA	2.035613
ENSMEUG00000014125	NA	0.0763429	NA	0
ENSMEUG00000014126	NA	0	NA	7.74241
ENSMEUG00000014127	NA	2.9144476045	NA	5.070939
ENSMEUG00000014128	NA	3.1755498645	NA	4.403097
ENSMEUG00000014129	NA	1.8750403975	NA	1.349807
ENSMEUG00000014130	NA	0.0283287325	NA	0.9820696
ENSMEUG00000014131	NA	1.2722696195	NA	6.318152
ENSMEUG00000014132	NA	3.108557135	NA	3.966578
ENSMEUG00000014133	NA	0.0755349915	NA	2.295782
ENSMEUG00000014134	NA	0.703837	NA	0
ENSMEUG00000014135	NA	2.134332185	NA	4.330738
ENSMEUG00000014136	NA	0.6352953975	NA	1.172027
ENSMEUG00000014137	NA	0	NA	3.758133
ENSMEUG00000014138	NA	0.10314845	NA	0
ENSMEUG00000014139	NA	9.2525362845	NA	11.608
ENSMEUG00000014140	NA	4.0462820535	NA	3.470446
ENSMEUG00000014141	NA	5.968423883	NA	5.946467
ENSMEUG00000014142	NA	1.0817140395	NA	0.07815387
ENSMEUG00000014143	NA	0	NA	0
ENSMEUG00000014144	NA	4.791324861	NA	6.172941
ENSMEUG00000014145	NA	3.165948798	NA	4.959942
ENSMEUG00000014146	NA	3.015322989	NA	5.944158
ENSMEUG00000014147	NA	4.1351016965	NA	5.034026
ENSMEUG00000014148	NA	2.0405518565	NA	5.930335
ENSMEUG00000014149	NA	4.144416285	NA	0.2352651
ENSMEUG00000014150	NA	4.361580886	NA	3.629263
ENSMEUG00000014151	NA	0	NA	0
ENSMEUG00000014152	NA	4.31296106	NA	5.162105
ENSMEUG00000014153	NA	0.08793475	NA	0.8857524
ENSMEUG00000014154	NA	5.4388209965	NA	4.311401
ENSMEUG00000014155	NA	0.027187188	NA	0.2634143
ENSMEUG00000014156	NA	2.4225375025	NA	0.9119032
ENSMEUG00000014157	NA	0.59265793	NA	1.343158
ENSMEUG00000014158	NA	0	NA	1.322817
ENSMEUG00000014159	NA	5.2053368305	NA	5.86257
ENSMEUG00000014160	NA	1.704414812	NA	2.786212
ENSMEUG00000014161	NA	1.7761536645	NA	0.8646026
ENSMEUG00000014162	NA	4.1539309125	NA	3.700151
ENSMEUG00000014163	NA	4.214902387	NA	2.947719
ENSMEUG00000014164	NA	0	NA	0
ENSMEUG00000014165	NA	0.0429017165	NA	1.887701
ENSMEUG00000014166	NA	6.8851734545	NA	6.196873
ENSMEUG00000014167	NA	2.2327769345	NA	1.603331
ENSMEUG00000014168	NA	2.3126638975	NA	4.161315
ENSMEUG00000014169	NA	4.2720817505	NA	6.752427
ENSMEUG00000014170	NA	1.784092892	NA	1.883558
ENSMEUG00000014171	NA	11.5680587895	NA	9.75972
ENSMEUG00000014172	NA	3.027331572	NA	1.626205
ENSMEUG00000014173	NA	3.299959328	NA	4.311314
ENSMEUG00000014174	NA	3.954021644	NA	4.400244
ENSMEUG00000014175	NA	7.4648256055	NA	4.93487
ENSMEUG00000014176	NA	3.973026314	NA	2.272761
ENSMEUG00000014177	NA	0.0172736645	NA	2.682782
ENSMEUG00000014178	NA	4.269553718	NA	4.900331
ENSMEUG00000014179	NA	6.5490152155	NA	7.268734
ENSMEUG00000014180	NA	0.84915698	NA	3.986702
ENSMEUG00000014181	NA	0.0267168845	NA	2.884574
ENSMEUG00000014182	NA	0.7668893105	NA	1.564881
ENSMEUG00000014183	NA	3.9310315215	NA	1.5108
ENSMEUG00000014184	NA	3.760781894	NA	5.016407
ENSMEUG00000014185	NA	11.5252358665	NA	10.84241
ENSMEUG00000014186	NA	0.0223470555	NA	0.5987396
ENSMEUG00000014187	NA	1.318696843	NA	0.1887174
ENSMEUG00000014188	NA	4.847776462	NA	4.6262
ENSMEUG00000014189	NA	0.8491610775	NA	4.648448
ENSMEUG00000014190	NA	4.845283619	NA	3.78998
ENSMEUG00000014191	NA	1.8402226055	NA	6.373767
ENSMEUG00000014192	NA	4.4763404525	NA	3.486676
ENSMEUG00000014193	NA	2.223918919	NA	5.249688
ENSMEUG00000014194	NA	6.2040921075	NA	8.37427
ENSMEUG00000014195	NA	0.900497331	NA	0.7298251
ENSMEUG00000014196	NA	0.4334223895	NA	0.1237545
ENSMEUG00000014197	NA	1.698154266	NA	2.135538
ENSMEUG00000014198	NA	1.680336952	NA	0.1282355
ENSMEUG00000014199	NA	3.9065353135	NA	0
ENSMEUG00000014200	NA	0	NA	0
ENSMEUG00000014201	NA	5.4879202505	NA	8.421455
ENSMEUG00000014202	NA	0.258697508	NA	0.1630891
ENSMEUG00000014203	NA	2.4944303925	NA	3.733083
ENSMEUG00000014204	NA	6.8503879675	NA	1.840375
ENSMEUG00000014205	NA	3.10638535	NA	2.504674
ENSMEUG00000014206	NA	1.636712641	NA	0
ENSMEUG00000014207	NA	2.457923254	NA	3.23436
ENSMEUG00000014208	NA	0	NA	0.7165406
ENSMEUG00000014209	NA	0	NA	0
ENSMEUG00000014210	NA	5.1939331805	NA	5.888928
ENSMEUG00000014211	NA	5.128695411	NA	6.105225
ENSMEUG00000014212	NA	0.8842715965	NA	2.306227
ENSMEUG00000014213	NA	1.234404266	NA	1.485417
ENSMEUG00000014214	NA	0	NA	0
ENSMEUG00000014215	NA	1.797760564	NA	2.90495
ENSMEUG00000014216	NA	0	NA	0
ENSMEUG00000014217	NA	1.382467793	NA	3.200376
ENSMEUG00000014218	NA	0.3530658905	NA	6.115795
ENSMEUG00000014219	NA	2.7982129405	NA	2.919708
ENSMEUG00000014220	NA	7.0273175765	NA	4.71602
ENSMEUG00000014221	NA	3.2069568655	NA	1.109862
ENSMEUG00000014222	NA	5.6311184475	NA	4.34431
ENSMEUG00000014223	NA	4.024681896	NA	4.450188
ENSMEUG00000014224	NA	0	NA	0
ENSMEUG00000014225	NA	5.0944247715	NA	5.108725
ENSMEUG00000014226	NA	4.8244140795	NA	5.40706
ENSMEUG00000014227	NA	3.2535956735	NA	3.026913
ENSMEUG00000014228	NA	4.291070506	NA	9.696961
ENSMEUG00000014229	NA	4.7407449855	NA	4.324379
ENSMEUG00000014230	NA	0	NA	1.144549
ENSMEUG00000014231	NA	1.028285749	NA	0.6121685
ENSMEUG00000014232	NA	1.50129071	NA	2.168947
ENSMEUG00000014233	NA	2.491957281	NA	6.517028
ENSMEUG00000014234	NA	5.376684482	NA	6.195659
ENSMEUG00000014235	NA	2.7260362725	NA	1.345459
ENSMEUG00000014236	NA	3.424196307	NA	5.232004
ENSMEUG00000014237	NA	0.0533124	NA	2.179196
ENSMEUG00000014238	NA	3.944267172	NA	3.616769
ENSMEUG00000014239	NA	0.034499386	NA	0.02183261
ENSMEUG00000014240	NA	0	NA	0.2477684
ENSMEUG00000014241	NA	1.2340152005	NA	1.840951
ENSMEUG00000014242	NA	0.8358785925	NA	0.05171552
ENSMEUG00000014243	NA	0	NA	3.50867
ENSMEUG00000014244	NA	2.92655	NA	0
ENSMEUG00000014245	NA	9.810016599	NA	8.726354
ENSMEUG00000014246	NA	1.8140001445	NA	3.859075
ENSMEUG00000014247	NA	3.6124940625	NA	6.766701
ENSMEUG00000014248	NA	13.3032839455	NA	3.298519
ENSMEUG00000014249	NA	0.3324239	NA	6.773772
ENSMEUG00000014250	NA	3.1244358735	NA	7.353711
ENSMEUG00000014251	NA	2.483754028	NA	0.5525748
ENSMEUG00000014252	NA	6.277660388	NA	1.591153
ENSMEUG00000014253	NA	5.0396000395	NA	5.065585
ENSMEUG00000014254	NA	2.7688028015	NA	4.489466
ENSMEUG00000014255	NA	1.8947545925	NA	5.420819
ENSMEUG00000014256	NA	6.180383359	NA	5.353313
ENSMEUG00000014257	NA	3.0829589765	NA	1.883281
ENSMEUG00000014258	NA	3.250870292	NA	1.819967
ENSMEUG00000014259	NA	0.3646428	NA	8.782156
ENSMEUG00000014260	NA	5.642237165	NA	7.413721
ENSMEUG00000014261	NA	0.715098331	NA	2.097351
ENSMEUG00000014262	NA	2.6369253305	NA	7.616005
ENSMEUG00000014263	NA	0.1672260725	NA	0.3452487
ENSMEUG00000014264	NA	6.261056652	NA	2.450084
ENSMEUG00000014265	NA	0.740637293	NA	0.9701586
ENSMEUG00000014266	NA	4.590975352	NA	3.355232
ENSMEUG00000014267	NA	9.7365091855	NA	7.768939
ENSMEUG00000014268	NA	5.8667900825	NA	1.863181
ENSMEUG00000014269	NA	4.147643637	NA	3.544572
ENSMEUG00000014270	NA	0	NA	0.05411858
ENSMEUG00000014271	NA	1.020755973	NA	4.202559
ENSMEUG00000014272	NA	2.840638536	NA	2.608809
ENSMEUG00000014273	NA	0.1335827	NA	0.597083
ENSMEUG00000014274	NA	4.4841754855	NA	4.857926
ENSMEUG00000014275	NA	4.546591848	NA	6.053133
ENSMEUG00000014276	NA	2.5284691925	NA	2.955216
ENSMEUG00000014277	NA	6.2622368595	NA	5.40007
ENSMEUG00000014278	NA	3.430387333	NA	1.140916
ENSMEUG00000014279	NA	0.9929705815	NA	1.783666
ENSMEUG00000014280	NA	4.453358197	NA	1.250616
ENSMEUG00000014281	NA	1.8189289445	NA	1.722173
ENSMEUG00000014282	NA	0	NA	0.8228305
ENSMEUG00000014283	NA	0	NA	0
ENSMEUG00000014284	NA	5.4014681185	NA	5.84368
ENSMEUG00000014285	NA	6.3863095525	NA	5.202653
ENSMEUG00000014286	NA	8.2575895225	NA	10.47077
ENSMEUG00000014287	NA	3.773217678	NA	10.12407
ENSMEUG00000014288	NA	0.5781402205	NA	4.6231
ENSMEUG00000014289	NA	3.3338959365	NA	7.106411
ENSMEUG00000014290	NA	0	NA	1.300294
ENSMEUG00000014291	NA	0	NA	3.606146
ENSMEUG00000014292	NA	1.828808452	NA	3.523788
ENSMEUG00000014293	NA	7.652222194	NA	7.463966
ENSMEUG00000014294	NA	4.0642476455	NA	4.480957
ENSMEUG00000014295	NA	2.559554913	NA	4.00522
ENSMEUG00000014296	NA	4.303017623	NA	4.240123
ENSMEUG00000014297	NA	0.791608	NA	0.8081305
ENSMEUG00000014298	NA	2.386883009	NA	5.412026
ENSMEUG00000014299	NA	2.857483918	NA	1.0066
ENSMEUG00000014300	NA	0.08856535	NA	3.906044
ENSMEUG00000014301	NA	5.665003352	NA	5.220136
ENSMEUG00000014302	NA	0.4356320405	NA	0.3338599
ENSMEUG00000014303	NA	0.0951148375	NA	0.3477756
ENSMEUG00000014304	NA	0.0286718025	NA	4.79679
ENSMEUG00000014305	NA	3.163173372	NA	5.521971
ENSMEUG00000014306	NA	6.8605481935	NA	5.448742
ENSMEUG00000014307	NA	3.1681131455	NA	3.128501
ENSMEUG00000014308	NA	2.507028276	NA	4.142471
ENSMEUG00000014309	NA	0.0713563645	NA	0.05032337
ENSMEUG00000014310	NA	2.9966072545	NA	3.593796
ENSMEUG00000014311	NA	0	NA	0
ENSMEUG00000014312	NA	7.2974189065	NA	5.958186
ENSMEUG00000014313	NA	3.586321679	NA	3.025185
ENSMEUG00000014314	NA	2.6239556755	NA	5.600499
ENSMEUG00000014315	NA	1.5231337845	NA	1.23667
ENSMEUG00000014316	NA	1.233748093	NA	1.43235
ENSMEUG00000014317	NA	2.0499426685	NA	6.964191
ENSMEUG00000014318	NA	2.699009746	NA	1.193437
ENSMEUG00000014319	NA	5.583074752	NA	7.59619
ENSMEUG00000014320	NA	9.145919872	NA	1.976243
ENSMEUG00000014321	NA	6.418524888	NA	8.352366
ENSMEUG00000014322	NA	5.2016834025	NA	1.205568
ENSMEUG00000014323	NA	4.4223136425	NA	5.99736
ENSMEUG00000014324	NA	4.281627121	NA	7.40475
ENSMEUG00000014325	NA	2.79527515	NA	1.493699
ENSMEUG00000014326	NA	0	NA	1.993192
ENSMEUG00000014327	NA	0.308303762	NA	5.160589
ENSMEUG00000014328	NA	2.477210938	NA	4.454676
ENSMEUG00000014329	NA	1.558353573	NA	5.811039
