brain	kidney	liver	ovary	testis
ENSFDAG00000000754	1.135587	0.2637134	1.106936225	0.705822	1.1499004
ENSFDAG00000000757	2.567115	2.91022225	1.75623025	2.495024	4.6322085
ENSFDAG00000000758	3.24042	3.369996	3.0943045	3.7520205	4.6768435
ENSFDAG00000000759	3.44039	0.61415415	1.202021875	1.69305	3.195246
ENSFDAG00000000760	3.426828	2.9454065	2.09095025	2.953428	3.4935445
ENSFDAG00000000762	0.2270929	0.2904711575	7.607234	0	0.099281945
ENSFDAG00000000763	6.767125	6.2168035	5.082686	6.535859	6.55037
ENSFDAG00000000766	4.476803	3.79991875	3.57226475	4.80995	4.4620495
ENSFDAG00000000769	6.22621	6.3595825	5.6273035	6.6088075	6.0440305
ENSFDAG00000000771	0	0.2444028	0.55631395	0	0.047840035
ENSFDAG00000000772	0	0	0	0	0.1199874
ENSFDAG00000000775	2.802708	5.486751	5.284431	2.826324	1.9485535
ENSFDAG00000000777	3.834833	2.457038	1.0917218	1.7875655	2.825345
ENSFDAG00000000780	3.849979	4.99032025	4.28701275	4.328952	4.1553525
ENSFDAG00000000781	2.350483	4.4135045	0.836917375	3.1459135	0.798392
ENSFDAG00000000784	0	0	0	0	0.95944415
ENSFDAG00000000785	0.4201514	5.0077335	9.3943585	0	0.3029481
ENSFDAG00000000786	4.240925	3.8320725	3.38444075	4.1955525	4.774379
ENSFDAG00000000787	4.823321	4.296228	3.25448775	5.294121	4.5504385
ENSFDAG00000000793	9.701678	9.07655375	8.15120425	8.071867	9.2131765
ENSFDAG00000000795	1.033032	0.1129141	0.15277355	0.1584818	5.5551915
ENSFDAG00000000797	5.887452	4.571403	4.98286825	4.117331	6.1810105
ENSFDAG00000000798	0.2559092	0.02995285	0.3161973	0	1.01249585
ENSFDAG00000000799	0.2031874	0	0	0.1908964	0.07064445
ENSFDAG00000000800	5.794725	5.50377625	5.30361425	4.909305	6.0283485
ENSFDAG00000000801	2.869303	1.08179715	2.30922825	2.6905965	1.482695
ENSFDAG00000000805	4.429054	4.4447785	3.95187425	4.693981	3.942025
ENSFDAG00000000806	0.7835463	2.202462	6.06512925	0.5523426	4.3274945
ENSFDAG00000000808	0.3719625	0.79311065	0.1730287175	0.1081492	0.627789
ENSFDAG00000000809	4.634605	4.776113	6.534611	5.2221075	5.4983865
ENSFDAG00000000810	3.818032	2.047667	0.721608275	4.0841325	2.573809
ENSFDAG00000000812	0	0	0	0	0
ENSFDAG00000000816	6.138851	4.146061	4.01849625	5.2732215	5.450769
ENSFDAG00000000819	3.918529	3.66851925	3.36285025	3.4764275	3.627038
ENSFDAG00000000821	4.894857	4.6894605	4.7671235	4.939507	4.7477075
ENSFDAG00000000822	0	0	0	0	0
ENSFDAG00000000823	3.060571	3.76924	2.92508625	5.412397	3.2817665
ENSFDAG00000000824	2.161272	0.755613925	0.2535938	3.621079	3.7283655
ENSFDAG00000000825	2.302345	5.82065525	7.29447175	2.7762235	2.7273335
ENSFDAG00000000832	0	0	0	0	0.04291123
ENSFDAG00000000833	6.6281	4.82341	4.569043	3.40754	7.558668
ENSFDAG00000000834	3.463165	0.734603025	0.44533965	0.51443105	1.758862
ENSFDAG00000000835	0	0.031626795	0.01181476	0.080330335	1.9275455
ENSFDAG00000000836	4.018171	4.9624975	2.4759215	5.9490515	4.095845
ENSFDAG00000000837	0.389808	0.0483345625	0.0481610325	0.127466785	0.7868358
ENSFDAG00000000839	1.949681	6.9160525	5.29547575	4.010226	2.4091685
ENSFDAG00000000840	3.349081	1.9888035	2.67731525	2.187752	3.190276
ENSFDAG00000000843	0	0.1862239	0.18826335	0.7614034	0.9150563
ENSFDAG00000000844	4.39079	4.908659	4.343166	4.625344	5.7969625
ENSFDAG00000000846	5.093091	5.173999	4.28519525	5.9982205	5.570879
ENSFDAG00000000848	8.388969	0.26777955	0.08392849	0.907638	3.1234635
ENSFDAG00000000849	1.666107	8.0499755	8.2967595	2.6182995	3.3278575
ENSFDAG00000000851	9.127614	7.72400475	7.2517785	7.551117	8.9734325
ENSFDAG00000000853	3.691143	3.551028	5.247864	3.8009175	5.171358
ENSFDAG00000000856	0	0	0	0	0.06788765
ENSFDAG00000000857	3.532386	2.827231	2.4361055	3.393704	4.5192245
ENSFDAG00000000859	3.865632	3.0216155	1.28052625	3.7430845	1.7003395
ENSFDAG00000000860	2.568543	4.607408	3.39641025	2.0038002	2.263128
ENSFDAG00000000862	4.385887	6.0909125	5.849741	6.1465465	6.8273175
ENSFDAG00000000864	4.453564	4.3247135	3.68827175	5.1346935	7.192152
ENSFDAG00000000865	5.43181	5.04809475	4.50948775	5.8818965	5.429269
ENSFDAG00000000866	0.6395619	0.076193875	0.252906875	0.49800235	0.4398474
ENSFDAG00000000870	3.901205	3.41089425	2.61075175	3.8347245	5.46566
ENSFDAG00000000874	1.297262	1.294698	0.93988685	0.81108745	1.2922525
ENSFDAG00000000875	0	0	0	0	0
ENSFDAG00000000880	5.476874	4.95001925	4.04994175	5.3142175	6.201631
ENSFDAG00000000881	5.765389	3.4140485	2.66874875	3.7591615	1.9729325
ENSFDAG00000000882	4.102549	5.54401875	3.96900725	4.3885495	5.1454875
ENSFDAG00000000883	2.162716	2.63966125	0.0214971025	1.673929	2.5657975
ENSFDAG00000000885	6.508031	4.82038275	3.313836	4.8597675	5.2387825
ENSFDAG00000000886	2.259423	0.3155516	0.0129428	0.6193985	0.73366915
ENSFDAG00000000890	0	0.032063875	0	0	0.13124005
ENSFDAG00000000891	4.0278	4.234695	2.71613525	4.2004365	4.332759
ENSFDAG00000000893	0	0	0	0	0
ENSFDAG00000000896	6.477559	3.18345575	2.073143	3.423705	3.819119
ENSFDAG00000000901	9.026689	8.03940625	6.88855025	7.7324025	7.4891885
ENSFDAG00000000903	1.787633	1.8676225	1.64737925	2.298629	3.585758
ENSFDAG00000000905	0	0	0	0	0
ENSFDAG00000000906	3.445999	3.628683	2.67110575	3.8111545	3.6313445
ENSFDAG00000000908	0	0	0	0	0.04177036
ENSFDAG00000000909	4.714518	1.69810625	0.6550721	4.0074955	2.5592
ENSFDAG00000000911	7.046209	6.89209025	5.64716025	6.3502025	6.0957715
ENSFDAG00000000913	4.068516	7.533049	5.75828925	7.640312	4.7763635
ENSFDAG00000000917	0	0.42024375	0.597570775	0.27289325	0.2155357
ENSFDAG00000000918	4.793943	0.808212225	0.20980242	2.03614825	1.208357
ENSFDAG00000000919	4.70993	4.38240575	3.53221725	5.8687495	5.041289
ENSFDAG00000000923	0.111768	0.0879610525	0	1.9622085	0.3526996
ENSFDAG00000000927	4.299369	2.6831145	2.96687275	3.852298	2.0004675
ENSFDAG00000000928	0	0	0	0	0
ENSFDAG00000000929	4.323275	3.281813	3.100232	3.873292	3.3917995
ENSFDAG00000000930	3.842003	3.31729375	2.0343465	4.006273	3.85671
ENSFDAG00000000931	3.089354	2.14124175	1.817077	3.3502215	3.833844
ENSFDAG00000000933	4.395083	4.83964875	3.32781	4.866623	3.737401
ENSFDAG00000000936	5.477732	4.7526475	3.972377	4.580029	4.7359555
ENSFDAG00000000937	0.7063219	0.602302675	0.1560827125	0.63769835	1.704403
ENSFDAG00000000939	8.922463	9.45982025	8.9282645	9.073842	8.7159185
ENSFDAG00000000940	3.739168	6.14240375	1.33752005	0.6911442	0.5160706
ENSFDAG00000000942	4.8238	3.5739415	1.69915525	1.808844	1.459506
ENSFDAG00000000945	0.05321215	0.00979183	0	0.04921157	2.343869
ENSFDAG00000000949	0.8952367	0.110105175	0.0894775	1.2045575	4.782165
ENSFDAG00000000950	0.8323481	2.2486035	0.076952685	0.09152027	0.35427435
ENSFDAG00000000951	3.910291	3.42060825	2.329507	2.9492115	4.191354
ENSFDAG00000000956	4.808807	2.73752975	1.212841625	2.485889	4.05037
ENSFDAG00000000959	3.031085	1.793445	0.680176075	3.60482	2.2657035
ENSFDAG00000000961	3.219045	3.3675655	2.88785775	3.710318	2.965707
ENSFDAG00000000962	5.148743	4.76062575	4.54668525	4.8125485	5.424868
ENSFDAG00000000963	0	0.5197405	2.35363455	1.562352	0.16690365
ENSFDAG00000000964	6.078386	5.426687	4.71870275	5.0773535	4.496486
ENSFDAG00000000965	4.134804	3.52390775	3.29271275	4.631099	3.4891105
ENSFDAG00000000970	0	0	0	0	0
ENSFDAG00000000972	0	0.81324715	0.318416825	0.2394595	0.9401398
ENSFDAG00000000973	3.586861	0.6244089	1.505445	1.4831515	3.124085
ENSFDAG00000000974	4.410314	3.47325	1.17205	1.9616045	5.7663195
ENSFDAG00000000975	2.45391	4.81043925	0.678709325	4.2704125	1.893257
ENSFDAG00000000977	0.546569	0.007915	1.75886785	0.22661835	2.2182175
ENSFDAG00000000978	0.456783	1.2762252	2.32089825	3.5035655	1.564687
ENSFDAG00000000979	2.18402	0.93199065	0.453768275	2.896323	2.0696615
ENSFDAG00000000985	3.007972	2.3316125	2.07146425	2.35788	2.1234705
ENSFDAG00000000986	4.47804	4.795227	2.0075425	5.4811845	5.6357775
ENSFDAG00000000987	0.6418715	1.0740571	1.67726725	1.6848565	1.62713
ENSFDAG00000000988	2.650521	6.362072	0.276883	0.73146345	1.388499
ENSFDAG00000000989	6.979019	7.4590435	4.4125855	7.481539	8.6476585
ENSFDAG00000000990	5.471272	0.556182675	1.178666175	2.203642	2.065462
ENSFDAG00000000992	5.936737	6.90944075	8.1661505	7.571665	5.7056705
ENSFDAG00000000994	0	0	0	0	0
ENSFDAG00000000995	0.1825003	1.3249562	0.4454343275	0.98672915	2.1177245
ENSFDAG00000000996	5.128726	5.11010825	4.468337	4.489129	5.5613215
ENSFDAG00000000997	2.94901	3.56672025	4.13397475	3.817821	5.2383345
ENSFDAG00000000998	4.162903	4.366279	2.99508275	4.2750245	5.0753995
ENSFDAG00000001001	4.152329	5.7042455	6.077922	5.372856	4.086686
ENSFDAG00000001002	0	0	0	0	0.33553705
ENSFDAG00000001004	2.384221	1.44567575	0.10692422	1.5872865	3.02673
ENSFDAG00000001006	2.488268	1.716824	1.082328375	1.5986365	1.5567635
ENSFDAG00000001008	3.998508	3.42216225	2.93366925	3.640697	5.8094045
ENSFDAG00000001009	5.331352	1.935464	1.32905645	1.754958	3.3930505
ENSFDAG00000001011	1.08624	0.2624006	0.139373575	0.1763657	1.4531595
ENSFDAG00000001015	5.039599	3.45537525	2.34083775	4.9521345	5.8545855
ENSFDAG00000001016	6.119319	5.31461525	4.2289985	5.189712	5.341659
ENSFDAG00000001017	0	0	0	0	0
ENSFDAG00000001019	0	0	0	0.05330905	0
ENSFDAG00000001020	6.245053	6.81597075	5.62305	7.376109	6.90141
ENSFDAG00000001021	4.072629	3.127239	2.8787135	3.669704	4.705287
ENSFDAG00000001022	7.510717	7.5483115	6.64491575	7.424268	7.540227
ENSFDAG00000001023	4.836144	2.91452075	4.3817485	3.140671	4.023107
ENSFDAG00000001025	0	0.0147234675	4.489051	0.4791474	1.794394
ENSFDAG00000001028	4.475863	3.9067255	2.9816945	4.8545575	4.5400875
ENSFDAG00000001031	2.104623	4.67120375	2.6606135	4.7239715	2.194627
ENSFDAG00000001032	3.101341	4.17658275	3.761667	5.0797305	4.5911625
ENSFDAG00000001036	3.644502	4.1596965	3.46524825	4.4108025	3.9652555
ENSFDAG00000001037	4.019008	4.0438395	3.77847775	3.6294465	4.3100095
ENSFDAG00000001038	5.718337	4.591217	2.31410375	4.216278	3.18284
ENSFDAG00000001039	1.707551	4.64643325	4.67478875	3.327966	2.3728675
ENSFDAG00000001041	5.524418	1.8909615	0.318261025	0.42239595	2.3898825
ENSFDAG00000001045	7.624388	1.89812675	0.3784546	2.3668725	3.3444775
ENSFDAG00000001047	3.040668	2.82395875	2.4889365	2.9063765	2.9812875
ENSFDAG00000001050	0.1297991	0.114319375	0.021872125	0.15531958	0.269398
ENSFDAG00000001051	3.200049	3.2105325	3.153075	3.775331	3.936693
ENSFDAG00000001052	1.731183	0	0.170049625	0.0862591	0.36816865
ENSFDAG00000001057	2.827671	3.27182525	2.2487025	3.6438055	3.4030985
ENSFDAG00000001058	1.520246	1.162543775	0.7949839	3.126755	5.4170985
ENSFDAG00000001060	2.718276	3.11809975	1.01978865	1.812153	2.0972365
ENSFDAG00000001061	3.29889	3.8501765	2.2419475	4.346042	3.375714
ENSFDAG00000001062	0	0	0	0	0.3219943
ENSFDAG00000001068	5.384506	0.216735825	0.2123815225	0.4018292	1.6798755
ENSFDAG00000001070	2.316154	3.7489645	3.07960875	3.7407745	1.42059
ENSFDAG00000001071	1.675491	0.655682	0.263909125	1.571683	2.169636
ENSFDAG00000001072	0.2776135	0	0	0	0
ENSFDAG00000001073	2.944086	3.062071	2.72457275	3.5196115	3.915463
ENSFDAG00000001075	0.8679708	0.8782689	0.66040295	1.14799825	5.834911
ENSFDAG00000001076	5.002275	4.0937735	3.519281	4.585301	4.5204785
ENSFDAG00000001077	3.883865	6.25113375	1.7802419	0.7318762	1.9333535
ENSFDAG00000001078	6.698635	3.88710525	2.8196415	4.4151445	4.1677945
ENSFDAG00000001079	1.1151	5.13440725	6.2485605	0.02306642	1.7622885
ENSFDAG00000001081	3.820669	1.80118425	0.738011675	2.0303495	3.4494645
ENSFDAG00000001083	3.0975	2.915268	2.415896	3.597717	3.838556
ENSFDAG00000001086	4.313754	4.6340815	4.29378525	4.865556	4.788419
ENSFDAG00000001089	4.586688	4.30668225	3.479931	6.4827125	5.885334
ENSFDAG00000001091	7.983525	3.378341	2.93896325	5.5044915	4.964771
ENSFDAG00000001092	5.23785	4.22286575	4.70327825	3.503546	1.9658945
ENSFDAG00000001093	0	0.503162475	0	0.2710225	0.23867545
ENSFDAG00000001094	4.887832	4.79145525	4.59433825	5.0264685	5.8699265
ENSFDAG00000001096	5.435632	4.13505675	4.03410825	3.3291245	5.609604
ENSFDAG00000001101	3.98803	2.6039865	0.21932413	3.319235	1.786142
ENSFDAG00000001104	0.1560186	4.11775375	1.786695525	0	0.07411495
ENSFDAG00000001106	0	0	0	0	0
ENSFDAG00000001107	0	0.0297837	0	0	0.2034607
ENSFDAG00000001109	4.400251	3.7161985	2.52352225	3.975403	3.327718
ENSFDAG00000001112	4.193433	4.06271325	3.0056985	4.8366765	4.543229
ENSFDAG00000001113	0	0	0.033542725	0	0
ENSFDAG00000001114	4.363907	4.5115445	4.69489075	5.1783975	4.1835475
ENSFDAG00000001117	4.248682	2.62790275	2.84805075	2.7782775	3.283706
ENSFDAG00000001118	5.822656	4.43833375	3.80136775	4.934897	4.1757005
ENSFDAG00000001121	2.062519	2.67597325	1.74997625	2.709335	2.0319375
ENSFDAG00000001122	4.832181	5.7698515	6.5061165	6.8968005	6.0087895
ENSFDAG00000001123	2.353673	2.68154225	2.3524265	2.7474495	2.725878
ENSFDAG00000001126	2.211925	1.544674225	0.653791075	1.931201	1.1100935
ENSFDAG00000001127	5.574211	4.39832975	4.63464775	4.238455	5.5712175
ENSFDAG00000001129	0	0	0	0.06278335	1.572709
ENSFDAG00000001130	3.205075	3.363906	0.57539205	4.6397815	1.723634
ENSFDAG00000001131	0	0	0	0	0
ENSFDAG00000001133	0	0.72997475	2.618442725	0.71373375	9.302423
ENSFDAG00000001136	6.158313	0.7768558	1.5886005	1.2057475	1.851636
ENSFDAG00000001137	5.250355	4.4437195	3.17546725	4.8286295	5.5310605
ENSFDAG00000001139	1.493227	3.56455425	3.5983445	2.986519	3.429057
ENSFDAG00000001140	4.894706	3.8443595	3.1334165	4.648685	6.3263055
ENSFDAG00000001146	0.785892	4.798364	1.44690965	5.580375	1.914708
ENSFDAG00000001147	0	0	0	0	0
ENSFDAG00000001149	5.589764	4.97751825	4.710653	5.624733	6.4548055
ENSFDAG00000001151	8.616122	8.859709	8.50652275	10.158425	9.7097795
ENSFDAG00000001152	0	0	0	0	0
ENSFDAG00000001153	0.6854809	4.695975	4.160903	2.7155385	6.4743955
ENSFDAG00000001155	9.329429	0.8483734	0.9402327	0	0.6437252
ENSFDAG00000001158	2.529901	2.77497275	2.21136975	2.5783265	9.9807955
ENSFDAG00000001159	4.083775	0.696270125	0.2165067	0.5993405	1.3267835
ENSFDAG00000001160	8.350568	7.49931425	6.641468	7.990314	7.6788675
ENSFDAG00000001164	1.551688	5.386854	4.824322	6.5499315	3.8259915
ENSFDAG00000001165	3.300772	2.61048275	2.0927545	3.2961735	4.3921745
ENSFDAG00000001168	5.038309	4.3244245	3.617531	4.832725	4.50956
ENSFDAG00000001169	4.25349	4.35358875	3.3975355	3.4559645	3.763117
ENSFDAG00000001171	4.388947	4.05333075	3.2144415	4.473838	4.930893
ENSFDAG00000001172	0	0	0	0	0
ENSFDAG00000001177	3.481971	3.533575	3.113907	3.8414305	2.8967215
ENSFDAG00000001178	6.47936	5.3844375	4.2861555	6.245597	5.7129685
ENSFDAG00000001180	1.285568	0.54522625	1.2074432	0.13115621	0.6970271
ENSFDAG00000001181	6.416005	6.09974725	5.9342225	5.957554	7.1515825
ENSFDAG00000001182	5.921874	5.300304	4.541351	5.512799	6.0908945
ENSFDAG00000001188	0.1797289	0	0	0	1.9885135
ENSFDAG00000001190	0	0	0	0	0
ENSFDAG00000001191	0.4614479	0	0.024362665	0.1535334	4.6709565
ENSFDAG00000001192	0	0.083408875	0	0.28548765	2.427267
ENSFDAG00000001197	4.330773	3.56759775	2.16343475	3.720525	4.628617
ENSFDAG00000001200	3.451152	3.251185	1.69782	2.425347	3.0502565
ENSFDAG00000001202	1.988459	6.92027375	8.826105	6.054851	7.895522
ENSFDAG00000001203	4.03841	3.130358	2.9819045	4.2177655	3.336792
ENSFDAG00000001205	0	0	0	0	0.20760125
ENSFDAG00000001207	6.192482	4.99638625	4.81608425	6.24212	5.440002
ENSFDAG00000001208	3.597106	3.19873625	2.1581075	4.276806	4.293733
ENSFDAG00000001209	5.942955	7.12385875	6.2885395	7.3218655	6.8474395
ENSFDAG00000001212	0.05981986	0.2002892375	1.846469	0	0.1436911
ENSFDAG00000001213	5.452907	4.8739595	4.375918	4.9468435	6.366807
ENSFDAG00000001216	0	0	0.030767225	0.239643	0.13028805
ENSFDAG00000001217	7.753384	9.1109355	8.50079175	10.54169	9.00481
ENSFDAG00000001218	3.229419	0.84041255	0.69788185	1.559097	1.706283
ENSFDAG00000001219	3.629368	4.68070675	1.86153	3.666988	3.058554
ENSFDAG00000001221	6.592186	2.64122575	1.0275434	4.3021155	3.5704525
ENSFDAG00000001224	0	1.4966395	0.230824375	0.3627657	0.22331545
ENSFDAG00000001226	2.280814	2.4686185	1.6758695	2.793741	3.3471815
ENSFDAG00000001230	0	0	0	0.1202321	0
ENSFDAG00000001232	4.104756	1.2869478	4.99004675	6.1734045	2.536172
ENSFDAG00000001233	0	0	0	0	0.183089065
ENSFDAG00000001234	2.367463	2.95146425	2.16399325	4.046252	2.347218
ENSFDAG00000001236	0.5937314	0.126207425	0.1340112375	0.54716745	1.01809245
ENSFDAG00000001239	4.85904	0.1469108925	0.0689275625	0.5383531	0.41431665
ENSFDAG00000001241	5.931908	5.61695875	5.184827	5.3427665	5.5383995
ENSFDAG00000001242	2.685059	2.47757675	1.8017465	2.363041	4.60757
ENSFDAG00000001245	3.697218	3.4786355	3.13364775	3.407806	4.1841805
ENSFDAG00000001246	0.3318084	0.03254575	0	0.270221	0
ENSFDAG00000001248	4.512406	1.80196925	1.20167275	2.873512	4.5326425
ENSFDAG00000001251	3.798434	3.02612825	2.7808405	3.865431	3.5642555
ENSFDAG00000001252	8.781065	9.300799	8.14469375	9.3852895	8.106341
ENSFDAG00000001253	5.306022	4.120963	3.4560875	4.2539345	3.896066
ENSFDAG00000001256	4.43056	4.17184825	2.70249425	4.381463	4.8138035
ENSFDAG00000001257	1.971902	1.956544	2.3931445	3.488013	3.330372
ENSFDAG00000001258	4.941796	4.67382075	4.05817975	5.673521	7.0550195
ENSFDAG00000001263	4.529471	0.826516175	0.07294158	2.740697	1.1741555
ENSFDAG00000001265	0	1.308367625	0	1.8303215	1.597693
ENSFDAG00000001267	5.089398	4.342701	3.44417175	4.7818535	4.599144
ENSFDAG00000001268	2.887186	0	0	0.8405538	2.1650185
ENSFDAG00000001269	0	0	0	0.0488054	0
ENSFDAG00000001270	7.483355	4.28191875	0.834965725	3.174189	5.1794605
ENSFDAG00000001273	4.464296	4.45276575	3.9892685	5.55741	6.330109
ENSFDAG00000001274	0	0	0	0	0
ENSFDAG00000001277	6.028406	1.77287975	0.259071575	2.6669305	0.99040555
ENSFDAG00000001280	0	0	0	0	0
ENSFDAG00000001282	4.619671	4.03676425	2.64839825	3.7684945	3.306116
ENSFDAG00000001283	5.658263	5.53916575	4.978236	5.50087	7.65081
ENSFDAG00000001286	4.749619	4.28366625	2.60146925	4.140415	5.1163205
ENSFDAG00000001288	4.495542	4.75246175	1.114782975	5.148287	4.998306
ENSFDAG00000001291	0	0	0	0	0
ENSFDAG00000001292	3.783216	3.95500175	2.723978	4.248101	4.774993
ENSFDAG00000001293	3.51725	4.0362175	3.2737805	4.1966345	4.208169
ENSFDAG00000001295	0	0	0	0	0.1211354
ENSFDAG00000001298	8.047713	9.8066825	8.735775	11.869775	10.125566
ENSFDAG00000001302	4.89571	6.1301705	5.27897675	6.2725445	5.9581595
ENSFDAG00000001304	0	0	0	0	0
ENSFDAG00000001305	3.523549	4.20728425	2.7711815	4.611381	3.6249605
ENSFDAG00000001308	3.51224	3.2589515	2.91195	3.440044	3.7339795
ENSFDAG00000001309	0	0	0	0	0
ENSFDAG00000001310	3.413238	8.50699975	10.40905675	7.9224625	6.6682375
ENSFDAG00000001311	3.302709	4.65056925	3.23811625	4.637828	4.8032795
ENSFDAG00000001313	4.435675	4.880202	0.8972719	5.7082335	2.46432
ENSFDAG00000001321	5.352935	4.72017075	3.99170625	4.792299	4.483043
ENSFDAG00000001322	0	0	0	0	0
ENSFDAG00000001324	1.942537	0.40810465	1.207454175	0.8992366	2.097054
ENSFDAG00000001327	3.566011	4.28252925	4.341057	5.693059	3.2103905
ENSFDAG00000001328	5.510908	5.8225465	5.1762085	5.4541475	5.0898635
ENSFDAG00000001329	4.122176	2.6553905	2.332755	4.5481315	3.3158945
ENSFDAG00000001330	0.8977918	1.72787775	0.032802575	0.20795505	2.5451905
ENSFDAG00000001331	3.46143	2.29056575	0.610768775	2.593658	2.0841745
ENSFDAG00000001334	6.987138	4.5568915	3.4472105	4.373979	3.432433
ENSFDAG00000001335	6.820485	2.599605	0.83194575	1.2359015	2.1281775
ENSFDAG00000001338	1.205837	0	0	0	0.20878235
ENSFDAG00000001339	4.821644	3.71069675	4.16224	4.234158	4.532107
ENSFDAG00000001340	6.059264	5.4133015	4.9031075	5.502185	5.893285
ENSFDAG00000001341	3.401026	1.8923655	2.802608	2.30966	4.86499
ENSFDAG00000001342	4.313841	7.14113775	7.2905705	4.524149	4.783528
ENSFDAG00000001345	3.294085	2.709693	3.32544925	3.472206	2.064227
ENSFDAG00000001346	1.490313	1.61239675	2.65447375	4.2270335	3.263879
ENSFDAG00000001347	0	0	0	0	0
ENSFDAG00000001348	0	0.182240525	0.235885425	0.2010915	1.180753
ENSFDAG00000001350	7.692897	6.06036575	4.7272595	6.5862045	6.853407
ENSFDAG00000001351	3.689758	2.200307	1.46015475	1.8948845	3.6184965
ENSFDAG00000001353	2.201105e-08	0	0.02876145	0	0
ENSFDAG00000001356	1.613037	2.37641925	3.0383945	2.9615095	1.4763
ENSFDAG00000001361	0	0	0	0.07382725	0
ENSFDAG00000001364	1.495086	0.2143654	0.0668225525	0.9474706	5.2781775
ENSFDAG00000001366	0	0	0	0	0
ENSFDAG00000001368	5.294029	4.332665	2.9465045	5.6224705	5.1049935
ENSFDAG00000001369	0	0	0	3.009042	0.1964378
ENSFDAG00000001372	0.3557989	4.46075175	0.10819763	0	0.91920275
ENSFDAG00000001373	0	0.041357725	0.03141985	0	0.05457575
ENSFDAG00000001374	5.594423	6.48454075	6.46556775	7.2711485	5.1314355
ENSFDAG00000001379	2.093067	2.193617425	0.94065885	2.006976	2.4502315
ENSFDAG00000001380	7.521035	8.40878325	7.642964	10.29902	8.118079
ENSFDAG00000001381	5.276716	5.786974	5.21255575	6.129845	5.0778805
ENSFDAG00000001383	1.254699	2.01155125	1.5455925	5.451474	2.5834885
ENSFDAG00000001385	5.681476	3.41953275	3.19596175	6.7002615	5.668445
ENSFDAG00000001387	3.360864	3.2306855	1.9749757	2.215726	2.654955
ENSFDAG00000001390	4.761408	4.54663475	3.85667425	4.6789535	4.3071605
ENSFDAG00000001391	2.56747	2.61699425	4.06158825	2.7003905	3.852278
ENSFDAG00000001392	4.070364	4.018825	3.140255	3.0545295	6.944209
ENSFDAG00000001394	0	1.28642175	0.060698175	0	0
ENSFDAG00000001396	4.256739	0.1059048525	0.040507375	0	0.2684657
ENSFDAG00000001398	3.593186	0.622283125	0.0800434075	1.588176	0.369288
ENSFDAG00000001401	3.125635	2.723382	3.94031525	0.3778899	1.754035
ENSFDAG00000001403	2.896161	1.91621325	1.40144725	2.543509	2.624984
ENSFDAG00000001407	5.543548	4.89459	4.56211425	6.2269895	6.499914
ENSFDAG00000001409	5.922134	6.94398675	6.15885075	5.6628455	5.113145
ENSFDAG00000001410	6.496202	1.411492	0.66405365	2.0045645	6.550617
ENSFDAG00000001411	1.567526	0.144508125	0.1398847	0.33885245	0
ENSFDAG00000001412	4.364194	4.657284	4.4076895	4.713002	4.8831765
ENSFDAG00000001413	1.744174	2.996894	0.0562205	0.5337115	4.126625
ENSFDAG00000001414	0.4432162	0.045106675	0	0	0.2850138
ENSFDAG00000001416	0	0	0	0	0
ENSFDAG00000001422	4.786424	4.5152885	3.868239	4.482063	5.575604
ENSFDAG00000001423	2.037977	0.680495925	1.39862425	1.1158104	1.342321
