brain	kidney	liver	testis
ENSPMAG00000004678	4.54172145181818	3.39191866666667	2.9703162	4.082617
ENSPMAG00000004679	3.51149901572727	0.658260833333333	0.89371388	1.890198
ENSPMAG00000004680	2.57329832909091	0.840278	0	6.011833
ENSPMAG00000004681	0.931749627181818	3.66053733333333	1.710789	2.732719
ENSPMAG00000004682	4.24742283281818	4.79128433333333	2.3525964	3.676753
ENSPMAG00000004683	0.18774551	0.1882441	0.19625378	1.697565
ENSPMAG00000004684	3.12972419036364	5.84255	4.4185436	8.22661
ENSPMAG00000004685	4.43048419490909	5.86720966666667	6.5299654	5.681798
ENSPMAG00000004686	0.262009214818182	1.70282796666667	0.601484	0
ENSPMAG00000004687	0.994629209636364	0	0.15990052	1.971247
ENSPMAG00000004688	1.54233793709091	1.24229996666667	0.41640266	2.477037
ENSPMAG00000004689	2.96180143863636	0.318718766666667	0	4.979262
ENSPMAG00000004690	2.88004067509091	3.812926	3.528869	7.090017
ENSPMAG00000004691	4.32797106445455	4.34670566666667	3.125377	2.088764
ENSPMAG00000004692	5.13816254027273	7.58576933333333	5.64586224	3.434189
ENSPMAG00000004693	1.67747036290909	3.51910966666667	3.9080686	1.756263
ENSPMAG00000004694	1.46368754763636	3.206691	1.5903046	1.624602
ENSPMAG00000004695	2.64819898990909	2.56287733333333	1.3409668	1.330094
ENSPMAG00000004696	7.89003690472727	6.587258	5.8637782	5.557928
ENSPMAG00000004697	2.81425456554545	1.777114	1.3097658	3.591931
ENSPMAG00000004698	0.0926544954545454	0	0	0
ENSPMAG00000004699	2.68374596036364	4.333791	1.8982808	4.220415
ENSPMAG00000004700	0.931749712727273	0.131343733333333	0	3.304675
ENSPMAG00000004701	0.120561399090909	0	0	0.750393
ENSPMAG00000004702	5.65755979536364	4.926193	3.44604002	6.197162
ENSPMAG00000004703	3.04842601581818	1.72273233333333	0	0
ENSPMAG00000004704	3.03149642118182	2.52601733333333	1.924037	1.997849
ENSPMAG00000004705	1.83315791681818	0.790859866666667	1.2021684	0
ENSPMAG00000004706	4.80704485990909	5.325853	4.7085804	4.432184
ENSPMAG00000004707	3.61266028518182	5.23283366666667	3.138194	3.791606
ENSPMAG00000004708	6.52030004981818	4.92484466666667	3.4330672	5.797949
ENSPMAG00000004709	0.854244457909091	0	0	0.04376108
ENSPMAG00000004710	3.61796206609091	2.03350333333333	2.894615	3.524214
ENSPMAG00000004711	2.33286994181818	3.38206966666667	3.143283	2.412223
ENSPMAG00000004712	3.62947559045455	0	0	6.025133
ENSPMAG00000004713	3.53779730281818	4.649186	2.9143264	4.789886
ENSPMAG00000004714	4.07979505845455	5.626547	3.012076	2.36689
ENSPMAG00000004715	6.73810743636364	5.66484866666667	4.200003	6.338902
ENSPMAG00000004716	7.67352007327273	8.12956833333333	6.50554822	5.549429
ENSPMAG00000004717	0.488639337272727	0.153210333333333	0	0.3266374
ENSPMAG00000004718	0.0501362288181818	0.1511841	0	0
ENSPMAG00000004719	6.44994892663636	6.60331466666667	4.3205583	6.799774
ENSPMAG00000004720	4.84945242136364	0.105850233333333	0.23086768	1.164735
ENSPMAG00000004721	2.37518220454545	4.22497766666667	0	6.937933
ENSPMAG00000004722	4.53991280409091	5.01792466666667	3.1399662	5.640468
ENSPMAG00000004723	2.81555703336364	2.92315466666667	1.6488864	3.795995
ENSPMAG00000004724	7.66292364727273	6.30193566666667	2.6304028	6.585681
ENSPMAG00000004725	11.2283545315455	10.48999	10.57112572	9.530098
ENSPMAG00000004726	0.190507586363636	0	0	0
ENSPMAG00000004727	3.218467003	3.01730433333333	1.2510872	5.566164
ENSPMAG00000004728	4.16398255945455	4.04729266666667	2.4756808	2.277464
ENSPMAG00000004729	0.556428293363636	1.60430026666667	0.1857805	0.4940848
ENSPMAG00000004730	2.57738543745455	2.97868966666667	2.4592074	4.618973
ENSPMAG00000004731	4.530279459	4.35234766666667	4.77670202	5.616422
ENSPMAG00000004732	4.29053020218182	2.602779	2.4490088	5.2116
ENSPMAG00000004733	0.277204008181818	0.3297353	0.2404434	1.383878
ENSPMAG00000004734	6.21994689609091	6.196129	4.961366	6.093497
ENSPMAG00000004735	1.05613020318182	0	3.3317352	0
ENSPMAG00000004736	0	0	0	0
ENSPMAG00000004737	0.432223978545455	0	0	0
ENSPMAG00000004738	1.657289878	1.801543	1.6304784	1.49821
ENSPMAG00000004739	5.23178775372727	2.099516	0	6.667779
ENSPMAG00000004740	5.45666770336364	4.33522433333333	3.5138994	6.701771
ENSPMAG00000004741	2.96040188218182	3.81764233333333	0	8.501606
ENSPMAG00000004742	3.00813914236364	0.7958651	1.10349328	2.654768
ENSPMAG00000004743	1.09353046654545	1.06928833333333	1.70309756	1.623633
ENSPMAG00000004744	6.20352982990909	4.70508433333333	3.9831886	7.918285
ENSPMAG00000004745	4.15129929590909	6.13886466666667	3.8303724	2.128307
ENSPMAG00000004746	3.373396952	2.615711	0.7383492	4.752508
ENSPMAG00000004747	6.64763285527273	1.09599873333333	0	2.625911
ENSPMAG00000004748	2.62047910218182	0.681388	1.8863462	2.144748
ENSPMAG00000004749	4.00430866090909	2.48693166666667	2.6905228	3.414707
ENSPMAG00000004750	0.836880679363636	0.652556333333333	0.19561158	0.1467582
ENSPMAG00000004751	7.07133464445455	4.676239	3.2254522	3.733799
ENSPMAG00000004752	3.63218874418182	0.851799833333333	0.79742788	0.6217785
ENSPMAG00000004753	0.351578014545455	1.484565	0	0
ENSPMAG00000004754	4.61950495463636	3.46757	2.119772	5.820695
ENSPMAG00000004755	4.64118419063636	5.01625	2.9505742	4.530676
ENSPMAG00000004756	7.25444724654545	3.87950633333333	2.8210078	5.773232
ENSPMAG00000004757	1.87402455163636	1.945642	5.7557534	0.5080716
ENSPMAG00000004758	4.53241288963636	5.230108	5.1023558	5.185454
ENSPMAG00000004759	3.90952672754545	0	0	1.28038
ENSPMAG00000004760	8.29809463818182	8.121524	4.9355816	9.377688
ENSPMAG00000004761	7.464290771	6.38508533333333	5.21437416	2.220937
ENSPMAG00000004762	3.56294386618182	3.26262133333333	2.1031722	5.168129
ENSPMAG00000004763	7.78173931372727	6.18962433333333	4.4393567	6.438985
ENSPMAG00000004764	5.29509604472727	7.42492233333333	5.8319006	7.197453
ENSPMAG00000004765	5.22634185472727	0.916045566666667	0.12949256	0.5521744
ENSPMAG00000004766	2.79809123763636	5.56165966666667	1.3346136	3.7392
ENSPMAG00000004767	1.63212596572727	4.19589766666667	2.2036688	4.039665
ENSPMAG00000004768	0.464269567454545	1.2303716	0	0
ENSPMAG00000004769	3.69337389954545	7.29656533333333	5.1490354	4.290188
ENSPMAG00000004770	1.80689704272727	0.723667333333333	0	0
ENSPMAG00000004771	1.31113123909091	0	0	0
ENSPMAG00000004772	1.56733552554545	1.62451796666667	1.07801182	6.585464
ENSPMAG00000004773	2.46524661718182	2.73359866666667	1.11514208	4.617534
ENSPMAG00000004774	0.401613544636364	0.476095166666667	1.81341486	1.486514
ENSPMAG00000004775	6.47576477109091	6.64117166666667	4.0823418	4.246742
ENSPMAG00000004776	6.81733628127273	4.53837766666667	4.369424	4.352871
ENSPMAG00000004777	5.08201420854545	0	0	0
ENSPMAG00000004778	4.09386933372727	0.2601507	0	0
ENSPMAG00000004779	3.24420891327273	2.41335133333333	1.730692	0.8518438
ENSPMAG00000004780	3.38838174945455	2.82227166666667	1.2161652	1.020996
ENSPMAG00000004781	0.14419082	0	0	0.5008
ENSPMAG00000004782	5.23376028672727	4.30915933333333	2.5030436	3.084615
ENSPMAG00000004783	0.236288308181818	0	0	0
ENSPMAG00000004784	0.230390491818182	0.495022	0	1.30133
ENSPMAG00000004785	3.08758781809091	3.911656	1.959785	3.961642
ENSPMAG00000004786	1.16420958681818	0.700633333333333	0.3442383	1.765751
ENSPMAG00000004787	2.63520262654545	2.734174	2.3282116	4.265782
ENSPMAG00000004788	0.476078670272727	0.356771166666667	0.17251738	0.9170559
ENSPMAG00000004789	1.81838689318182	1.86940406666667	0.36366126	2.073824
ENSPMAG00000004790	0.140683013636364	3.1009509	3.4852682	0
ENSPMAG00000004791	3.44881539045455	0.559979	1.0987434	4.194757
ENSPMAG00000004792	7.41919754409091	8.23336666666667	5.2118806	8.077879
ENSPMAG00000004793	4.62515287090909	6.48412433333333	4.519658	6.017338
ENSPMAG00000004794	3.36928855090909	4.03469233333333	2.4492556	2.627833
ENSPMAG00000004795	6.57581185627273	1.48552023333333	0	1.185886
ENSPMAG00000004796	1.87151293554545	2.84192366666667	1.923884	2.285671
ENSPMAG00000004797	1.97436850363636	3.09473933333333	2.5394016	2.659524
ENSPMAG00000004798	10.7434352992727	8.23736533333333	4.6158637	7.130982
ENSPMAG00000004799	1.87771900463636	4.38593733333333	3.0246002	6.191989
ENSPMAG00000004800	2.14855023227273	3.42120666666667	2.0170624	8.225574
ENSPMAG00000004801	1.75705965672727	2.89372766666667	2.0255442	3.049979
ENSPMAG00000004802	6.07205922572727	4.87843233333333	3.2880884	4.82406
ENSPMAG00000004803	3.57845780436364	1.7951691	2.1702574	1.837075
ENSPMAG00000004804	5.23485512490909	3.077794	2.6242308	1.444105
ENSPMAG00000004805	3.37456728963636	0.652030333333333	1.10269912	4.534619
ENSPMAG00000004806	4.895160897	4.105506	3.6181636	8.470598
ENSPMAG00000004807	3.20800949727273	3.746416	3.5846758	10.53428
ENSPMAG00000004808	0.282288037545455	0.318505566666667	0	0
ENSPMAG00000004809	3.66435072727273	1.57324653333333	1.523875	5.398963
ENSPMAG00000004810	2.82717998454545	3.55244766666667	2.8426166	1.406079
ENSPMAG00000004811	4.15662176472727	4.28062733333333	2.7600426	5.280132
ENSPMAG00000004812	2.52726978636364	0.270101066666667	0.25281414	3.026857
ENSPMAG00000004813	5.315044936	0	1.287099	6.921198
ENSPMAG00000004814	2.34127742390909	2.44709633333333	1.6374928	3.85985
ENSPMAG00000004815	3.32893711990909	0.827358966666667	0.05957774	0.4770784
ENSPMAG00000004816	4.64259849345455	6.21779166666667	4.651211	5.238951
ENSPMAG00000004817	2.38921702181818	0	0.07127632	0
ENSPMAG00000004818	4.94580369181818	2.45875566666667	2.0869198	3.827616
ENSPMAG00000004819	2.40553845227273	2.08620833333333	1.7696624	2.671189
ENSPMAG00000004820	1.23742114109091	0	0	2.005123
ENSPMAG00000004821	3.31498205872727	3.91311666666667	2.7164144	4.303803
ENSPMAG00000004822	1.46854426427273	0.924251533333333	0.7020882	2.720885
ENSPMAG00000004823	2.436982651	4.76392066666667	2.0969094	4.575712
ENSPMAG00000004824	4.10641143554545	4.69216066666667	2.1351374	8.415036
ENSPMAG00000004825	3.15132271572727	1.12302036666667	0	3.429194
ENSPMAG00000004826	2.17437416254545	3.625924	2.896607	4.803615
ENSPMAG00000004827	5.85061680254545	6.45791633333333	4.9674714	6.544869
ENSPMAG00000004828	3.18126273763636	1.2752798	0.36135616	4.046089
ENSPMAG00000004829	4.78562437145455	5.79726366666667	7.22877438	4.811497
ENSPMAG00000004830	4.34057145581818	3.52074566666667	2.7684262	6.153736
ENSPMAG00000004831	6.13236408054545	5.91834066666667	3.9629098	2.89934
ENSPMAG00000004832	2.33711166609091	1.77740866666667	1.3316038	1.926907
ENSPMAG00000004833	2.68730756672727	5.05957733333333	3.5964	3.304913
ENSPMAG00000004834	3.69859886027273	5.72586166666667	3.532689	3.228571
ENSPMAG00000004835	10.1281869967273	7.64986233333333	5.0077	10.01614
ENSPMAG00000004836	3.50851518209091	5.135231	6.6386732	0
ENSPMAG00000004837	3.512794154	3.62377966666667	3.6911742	3.24821
ENSPMAG00000004838	12.3550485796364	10.9542966666667	11.70962382	10.56084
ENSPMAG00000004839	4.13393027936364	4.04823166666667	2.87903	4.735825
ENSPMAG00000004840	3.94420482027273	2.51694933333333	0.8852494	5.448115
ENSPMAG00000004841	5.60281988827273	6.01878066666667	4.4152528	5.140668
ENSPMAG00000004842	2.24574057827273	2.75855366666667	3.4749802	1.222712
ENSPMAG00000004843	2.09949381636364	3.123618	2.5717604	3.06951
ENSPMAG00000004844	6.57503227354545	5.635284	3.9578146	6.081043
ENSPMAG00000004845	3.60904046627273	5.01745133333333	2.9035534	4.186049
ENSPMAG00000004846	2.18948599054545	4.39015466666667	4.70908314	2.197019
ENSPMAG00000004847	0.847230268818182	0	0.252228	3.054902
ENSPMAG00000004848	3.02799144063636	4.11781666666667	3.1101734	2.608173
ENSPMAG00000004849	0.179015111818182	0	0	1.214529
ENSPMAG00000004850	3.09629977681818	0.144795133333333	0.13194876	1.371787
ENSPMAG00000004851	2.74031564118182	5.46399833333333	5.1843622	4.490854
ENSPMAG00000004852	7.06671761272727	2.64477133333333	1.2922046	8.433064
ENSPMAG00000004853	2.80753600345455	6.33121466666667	5.00852804	4.435008
ENSPMAG00000004854	6.18919866754545	5.42986233333333	3.534158	4.419168
ENSPMAG00000004855	1.77462608418182	0.628509066666667	0.35540354	4.173055
ENSPMAG00000004856	9.56063225836364	2.99415133333333	0	7.552615
ENSPMAG00000004857	3.72034435854545	2.10310266666667	1.07952766	4.375672
ENSPMAG00000004858	3.84505398718182	0.853905266666667	0.5552798	5.461296
ENSPMAG00000004859	9.74201660927273	2.272379	1.98326	7.415083
ENSPMAG00000004860	3.224651484	4.61089433333333	3.264851	3.422657
ENSPMAG00000004861	2.35952571290909	4.19561466666667	2.9679328	6.693891
ENSPMAG00000004862	0.681005146818182	0.3957223	0.16950554	1.304458
ENSPMAG00000004863	2.10956982827273	1.0157098	0.6397407	1.537982
ENSPMAG00000004864	0.262017298545455	2.11192466666667	0	0
ENSPMAG00000004865	2.37983666672727	1.46664666666667	0.5352994	0
ENSPMAG00000004866	3.356602762	2.02765866666667	2.0715438	4.034982
ENSPMAG00000004867	0.466215899	0.177190533333333	0.18878292	1.849892
ENSPMAG00000004868	2.86159591336364	0	0	1.95274
ENSPMAG00000004869	1.24790720309091	1.69612533333333	2.3410552	2.84185
ENSPMAG00000004870	2.06331089336364	2.80865866666667	2.114611	3.483403
ENSPMAG00000004871	2.30246037727273	0	1.2034914	3.543836e-05
ENSPMAG00000004872	1.27670517245455	0.154659033333333	2.1236832	1.020861
ENSPMAG00000004873	2.02519708527273	2.46767266666667	0	1.205618
ENSPMAG00000004874	2.74072932418182	1.318678	1.12282802	2.832187
ENSPMAG00000004875	4.32185234336364	3.975373	2.11398	4.00733
ENSPMAG00000004876	3.54578127118182	1.2821608	0	0.5083191
ENSPMAG00000004877	4.06089726372727	5.79951766666667	4.75436916	5.343578
ENSPMAG00000004878	1.44117123345455	0	0	0.2763978
ENSPMAG00000004879	1.32228660536364	1.344647	2.0193122	0.9598836
ENSPMAG00000004880	3.20942719572727	2.761635	1.77395	3.067735
ENSPMAG00000004881	2.26657051763636	1.95835566666667	1.817162	1.682164
ENSPMAG00000004882	2.39644666627273	2.678996	2.3212802	2.200504
ENSPMAG00000004883	0.491960662727273	0.417984866666667	0	1.656043
ENSPMAG00000004884	1.10747088881818	0.128955	0.59108996	7.32437
ENSPMAG00000004885	0.76342949	0.4926632	0.87382794	2.586717
ENSPMAG00000004886	0.954570479	0.236312633333333	0.2057548	2.841277
ENSPMAG00000004887	2.61323881009091	1.01992766666667	0	0.8401852
ENSPMAG00000004888	3.986963952	2.695	0.8368853	5.273296
ENSPMAG00000004889	3.54852939309091	2.018959	2.4903704	1.577277
ENSPMAG00000004890	3.25598006318182	0	0.392549	1.774249
ENSPMAG00000004891	6.61212336236364	5.91516166666667	4.92585306	3.908352
ENSPMAG00000004892	1.48614613254545	0.9957542	1.0024942	6.275843
ENSPMAG00000004893	1.96400054518182	3.351158	0.3942444	1.747495
ENSPMAG00000004894	6.95044716490909	6.040149	4.81125136	6.800408
ENSPMAG00000004895	4.24637469181818	1.82670583333333	2.1397318	6.273462
ENSPMAG00000004896	2.77181796363636	3.490537	3.1709808	5.366609
ENSPMAG00000004897	0.868531306090909	0.132310733333333	0.13099432	0.2802591
ENSPMAG00000004898	4.56877973581818	4.83619033333333	3.1467828	4.327896
ENSPMAG00000004899	0.282211496	1.0760248	0	1.639399
ENSPMAG00000004900	1.88529396472727	0.641326	0	3.808992
ENSPMAG00000004901	1.95669096236364	1.780223	1.1932298	0.8081783
ENSPMAG00000004902	11.0053756418182	10.2698716666667	8.49231386	9.019688
ENSPMAG00000004903	0.398295385909091	2.273026	0.23796602	1.231703
ENSPMAG00000004904	5.226223439	5.40772866666667	4.3683766	6.428851
ENSPMAG00000004905	5.20284211927273	8.03112633333333	7.50415486	10.54752
ENSPMAG00000004906	0.293853623636364	0.3568747	0	3.8285
ENSPMAG00000004907	5.44787747609091	3.74315166666667	2.8474374	3.821771
ENSPMAG00000004908	2.36418646718182	0.947152	0	0
ENSPMAG00000004909	3.79315762845455	4.377341	2.8941066	3.487113
ENSPMAG00000004910	0.878986931	1.04220733333333	0.2208164	1.412261
ENSPMAG00000004911	2.67818293409091	3.78161966666667	4.1804764	4.66351
ENSPMAG00000004912	3.02473339090909	1.6557795	1.7851602	2.525816
ENSPMAG00000004913	9.37299911809091	8.92689833333333	7.63714948	8.696352
ENSPMAG00000004914	5.41172504190909	4.91632033333333	3.7281834	3.034401
ENSPMAG00000004915	1.15884047463636	4.64589633333333	5.3704142	2.81359
ENSPMAG00000004916	5.24676283545455	4.17238	1.5867694	4.412416
ENSPMAG00000004917	4.59317903390909	2.742153	2.2186706	3.007057
ENSPMAG00000004918	2.36490918772727	3.086851	2.00700506	2.271671
ENSPMAG00000004919	4.97729393454545	4.368485	3.3458096	2.060985
ENSPMAG00000004920	0.387183597454545	1.34002666666667	0	3.587197
ENSPMAG00000004921	5.49805031136364	4.64932033333333	5.740963	4.462301
ENSPMAG00000004922	5.79872818327273	5.582174	3.52108668	7.583369
ENSPMAG00000004923	6.43855967263636	8.752463	5.9273274	10.38261
ENSPMAG00000004924	1.81261956381818	1.35001	2.0286752	0
ENSPMAG00000004925	9.52151942981818	9.150477	6.1128978	6.946415
ENSPMAG00000004926	5.26056031918182	4.23569433333333	1.0855456	6.494128
ENSPMAG00000004927	1.98111071209091	3.461112	0	0
ENSPMAG00000004928	0.731673369363636	0.248698533333333	0.102632	3.811533
ENSPMAG00000004929	2.46780144381818	1.85397433333333	0.96509092	1.275818
ENSPMAG00000004930	7.37077475390909	8.14426	8.07736182	8.102658
ENSPMAG00000004931	1.32285338081818	0.408110333333333	8.620492	0
ENSPMAG00000004932	4.66183263763636	3.392146	0	8.13717
ENSPMAG00000004933	0.974345095090909	4.10178433333333	1.3505922	0.9265468
ENSPMAG00000004934	2.66939192018182	4.13154233333333	3.926376	5.84864
ENSPMAG00000004935	11.61107618	11.1132033333333	10.65361426	12.66202
ENSPMAG00000004936	3.23026393609091	5.16106233333333	4.1877406	4.659377
ENSPMAG00000004937	2.91092487927273	0.271043533333333	0.6260084	2.717112
ENSPMAG00000004938	3.93833823927273	4.792921	1.9251544	3.244051
ENSPMAG00000004939	0.331672110363636	0	0	0
ENSPMAG00000004940	0.464351685181818	2.07182566666667	1.7718504	0.3733876
ENSPMAG00000004941	0.252491382727273	5.69198583333333	0.17152042	0.3511534
ENSPMAG00000004942	0.565186421090909	0.926335	0.17859926	0.9452264
ENSPMAG00000004943	1.56399081527273	2.21914833333333	1.492701	2.183991
ENSPMAG00000004944	4.12230317809091	1.03033566666667	2.7242488	1.03904
ENSPMAG00000004945	3.78801122627273	1.26932033333333	5.1047374	0.321098
ENSPMAG00000004946	2.56019686309091	0	1.1339994	1.123176
ENSPMAG00000004947	3.90534140836364	4.69873466666667	3.6103058	1.327825
ENSPMAG00000004948	0.833554618818182	1.99505956666667	3.4346676	0
ENSPMAG00000004949	2.058044749	0.5197994	0.30147382	0.7658479
ENSPMAG00000004950	0.701760392	1.57443933333333	1.0321322	3.047927
ENSPMAG00000004951	5.62290572990909	4.277659	0	1.508236
ENSPMAG00000004952	4.00842658736364	3.498921	2.4228166	5.257569
ENSPMAG00000004953	5.61058455336364	0.128191966666667	0.4720911	0.5148949
ENSPMAG00000004954	5.722815767	0.662066666666667	3.4472116	1.713955
ENSPMAG00000004955	3.95757215818182	7.35607033333333	4.9653126	5.542295
ENSPMAG00000004956	0.681877860454545	0	0	0
ENSPMAG00000004957	5.90361350454545	6.67381966666667	6.53445768	5.415106
ENSPMAG00000004958	0.444809275363636	0	0.67737876	0.9037371
ENSPMAG00000004959	3.15242112527273	1.81836466666667	0	0.5587898
ENSPMAG00000004960	0.781404361818182	0.838277333333333	0.3442168	2.65053
ENSPMAG00000004961	0.949907120727273	0.211944133333333	0	1.488798
ENSPMAG00000004962	3.03263748163636	2.280561	2.6522994	2.865648
ENSPMAG00000004963	5.58069887363636	3.79080533333333	1.885157	0.9678134
ENSPMAG00000004964	0.297393597272727	0.4671967	1.14229546	0.3965201
ENSPMAG00000004965	1.30447485072727	0	0	3.981022
ENSPMAG00000004966	2.32148774572727	5.44905133333333	3.0849084	2.231306
ENSPMAG00000004967	0.1783181	0	0.2751102	0
ENSPMAG00000004968	3.23055462054545	4.18946433333333	2.8887852	3.646289
ENSPMAG00000004969	8.29677077436364	6.41129766666667	2.3380954	5.259619
ENSPMAG00000004970	0.503481018363636	0.171159866666667	6.262406	0.3691169
ENSPMAG00000004971	2.70755675054545	2.67903233333333	2.6316306	0.7543779
ENSPMAG00000004972	1.82417808927273	0.719014333333333	0	0.7983309
ENSPMAG00000004973	2.65243516881818	2.65601266666667	1.7951306	4.944516
ENSPMAG00000004974	6.089209986	3.82934133333333	3.3326596	5.530811
ENSPMAG00000004975	3.97864254663636	5.61568766666667	3.2535854	1.890038
ENSPMAG00000004976	4.81409855581818	4.534021	2.26507196	2.251189
ENSPMAG00000004977	5.00670084318182	4.87940833333333	6.0990042	2.877134
ENSPMAG00000004978	0.471251391363636	2.21000766666667	2.9317454	4.506316
ENSPMAG00000004979	3.03961295927273	2.40845133333333	2.7570794	3.244111
ENSPMAG00000004980	3.59467466436364	4.754828	4.16208052	3.589955
ENSPMAG00000004981	3.53711163681818	3.95024366666667	3.7169926	2.887816
ENSPMAG00000004982	1.16763583727273	1.43402933333333	1.8851662	2.618112
ENSPMAG00000004983	1.43106299654545	3.20353466666667	3.2691446	1.757659
ENSPMAG00000004984	1.61772949563636	2.47391066666667	2.8245292	3.936939
ENSPMAG00000004985	5.741941374	1.91493266666667	1.20186616	6.872804
ENSPMAG00000004986	5.643356064	5.778288	2.9910498	6.911464
ENSPMAG00000004987	0.978981846727273	1.88571633333333	0	0.6578083
ENSPMAG00000004988	3.54854262545455	3.77937766666667	2.42369398	3.782021
ENSPMAG00000004989	4.64471980090909	4.47397966666667	3.5701848	2.583707
ENSPMAG00000004990	1.42422597918182	0.296100333333333	1.1203214	1.310643
ENSPMAG00000004991	0.619033209272727	5.65849633333333	1.7464682	0
ENSPMAG00000004992	1.45798527172727	0.967535633333333	0.15982344	1.062087
ENSPMAG00000004993	3.10694739954545	1.91041333333333	1.760507	4.78553
ENSPMAG00000004994	1.681544751	2.42287166666667	0.71377228	1.245337
ENSPMAG00000004995	0.765442373	0.244263533333333	0	3.024639
ENSPMAG00000004996	3.53014850290909	3.27681966666667	2.8679312	4.555276
ENSPMAG00000004997	2.23326300309091	2.62759633333333	1.592476	3.146127
ENSPMAG00000004998	2.61716855454545	2.90319233333333	2.1244622	4.849589
ENSPMAG00000004999	2.74287211981818	2.23160033333333	1.18219256	6.94707
ENSPMAG00000005000	3.41194697881818	1.800128	1.7625462	2.321902
ENSPMAG00000005001	3.01439578809091	2.09944766666667	9.563184	0.9710274
ENSPMAG00000005002	0.200645773818182	0	0	0
ENSPMAG00000005003	3.67212958954545	3.70948333333333	2.699471	2.253841
ENSPMAG00000005004	6.60449803936364	5.86777833333333	4.25000374	5.054727
ENSPMAG00000005005	2.04937521554545	1.96199766666667	2.5394242	2.051595
ENSPMAG00000005006	2.41443122672727	2.493609	1.7416668	2.243968
ENSPMAG00000005007	2.730991641	4.43911	2.7212794	7.308603
ENSPMAG00000005008	4.16368479927273	5.09844033333333	4.0466912	2.152978
ENSPMAG00000005009	1.31104554109091	1.34466733333333	0.80618776	1.721635
ENSPMAG00000005010	4.67947647827273	4.78972266666667	3.0410562	6.394379
ENSPMAG00000005011	1.13793212090909	4.00842633333333	0.70106188	3.039742
ENSPMAG00000005012	0.128037097545455	3.63315533333333	0	0.3847295
ENSPMAG00000005013	0.351328738909091	0.535143066666667	0.88764316	0
ENSPMAG00000005014	2.93651373290909	0.8487278	0.09424894	4.217262
ENSPMAG00000005015	6.05073711190909	1.18905566666667	2.9972852	2.180148
ENSPMAG00000005016	6.06802618136364	5.44109966666667	3.6230434	4.862308
ENSPMAG00000005017	1.72807232745455	2.97560366666667	2.6811908	9.627957
ENSPMAG00000005018	1.36280706109091	0.561932033333333	2.12582372	4.131919
ENSPMAG00000005019	7.28124856118182	1.05224146666667	1.3709176	0.1273551
ENSPMAG00000005020	5.41963233290909	1.0780199	1.0073804	1.624255
ENSPMAG00000005021	5.78069401418182	5.92124033333333	3.81118936	4.638242
ENSPMAG00000005022	3.00414450909091	3.15218033333333	2.0561252	3.793823
ENSPMAG00000005023	7.11878497127273	0.806631466666667	1.295233	2.607655
ENSPMAG00000005024	5.97081252990909	5.291736	4.5051152	5.810803
ENSPMAG00000005025	6.66902553109091	4.49667533333333	3.091497	3.884412
ENSPMAG00000005026	7.59115917490909	9.20063533333333	9.6152689	5.215317
ENSPMAG00000005027	2.95445549545455	4.287671	3.7504452	3.946675
ENSPMAG00000005028	2.32958442727273	3.564948	1.3633304	2.386198
ENSPMAG00000005029	3.90601356945455	4.906539	2.2640362	4.058931
ENSPMAG00000005030	0.485235669090909	0.164679233333333	0	0.8737337
ENSPMAG00000005031	6.74807510190909	6.755619	5.5997508	5.947785
ENSPMAG00000005032	5.75690027845455	1.682954	2.739086	2.461198
ENSPMAG00000005033	3.69131884381818	6.74821233333333	4.0827894	2.776477
ENSPMAG00000005034	1.790118728	2.55707966666667	1.5347958	3.105804
ENSPMAG00000005035	3.38136669063636	5.549543	3.9408168	7.063298
ENSPMAG00000005036	3.67296524454545	4.182733	2.7038646	3.663345
ENSPMAG00000005037	1.99156799445455	2.182332	1.9142264	6.018583
ENSPMAG00000005038	7.71041935354545	10.2169573333333	11.46554978	12.3713
ENSPMAG00000005039	0.645067344909091	4.71424333333333	0	0
ENSPMAG00000005040	0.722657033636364	0.499496333333333	4.2627086	0.516956
ENSPMAG00000005041	8.41137025109091	3.20109753333333	1.7225754	4.468427
ENSPMAG00000005042	5.02769436163636	7.89853533333333	4.991735	5.034797
ENSPMAG00000005043	3.21828670672727	2.26982723333333	2.5856786	1.387589
ENSPMAG00000005044	3.757360378	2.00911833333333	1.3833462	1.507272
ENSPMAG00000005045	1.03765910363636	4.742776	2.220322	4.694863
ENSPMAG00000005046	6.85262798754545	5.72374066666667	3.6095848	4.975286
ENSPMAG00000005047	2.89019047390909	1.44653876666667	1.12319624	1.328216
ENSPMAG00000005048	2.34650575118182	3.960739	2.070554	3.61926
ENSPMAG00000005049	2.55851193127273	0.300407966666667	1.8073196	2.540741
ENSPMAG00000005050	1.50578820563636	0.782885666666667	0.3313834	1.777563
ENSPMAG00000005051	0.836867459090909	0	0	3.033028
ENSPMAG00000005052	1.70023303872727	0.631513166666667	0	0
ENSPMAG00000005053	5.100658933	3.18993233333333	1.3323002	1.221221
ENSPMAG00000005054	0.0995506616363636	0	0	0
ENSPMAG00000005055	2.45283484463636	2.9752588	2.7412786	2.521681
ENSPMAG00000005056	3.000883978	0.1433442	1.0397502	6.847158
ENSPMAG00000005057	0.706146579090909	0	1.1933008	0
ENSPMAG00000005058	4.07688351	0	0	0.8285853
ENSPMAG00000005059	0.398235444818182	4.603192	1.49121848	3.149765
ENSPMAG00000005060	2.15677448581818	1.454524	2.4670628	2.851621
