brain	heart	liver
ENSMGAG00000014873	6.9011017533	4.7160642207	5.021612283
ENSMGAG00000014874	3.2660826915	2.1121944546	0.838127250357143
ENSMGAG00000014875	0	0	0.222185875214286
ENSMGAG00000014876	0.247150764	0.8668349008	0
ENSMGAG00000014877	3.4424492751	2.7856995685	2.35107497628571
ENSMGAG00000014878	3.8366817844	2.8319426775	3.70252697857143
ENSMGAG00000014879	3.9101006007	4.645294482	4.08628634357143
ENSMGAG00000014880	1.826657945	3.0256780984	2.82176709842857
ENSMGAG00000014881	3.9197869718	6.6989324597	3.718425971
ENSMGAG00000014882	3.0494363871	2.9108522053	3.1543669195
ENSMGAG00000014884	2.6473814492	1.7510731194	0
ENSMGAG00000014885	0.438626438	0.07359233	0.01394305
ENSMGAG00000014886	2.053349839	2.0798029601	0
ENSMGAG00000014888	4.0901922435	0.0904085664	0.0813533062857143
ENSMGAG00000014890	3.4583131319	1.0634634814	2.70577919035714
ENSMGAG00000014892	3.8325156156	4.0710545483	4.25675257942857
ENSMGAG00000014893	3.636030945	4.914324888	4.55129095414286
ENSMGAG00000014894	6.1562009577	4.6692183199	5.63749989707143
ENSMGAG00000014895	5.3660260445	3.5048103489	4.47699242557143
ENSMGAG00000014896	4.3882014414	2.216115787	1.43548732535714
ENSMGAG00000014897	0.0681870977	0.1437805196	0.609398389357143
ENSMGAG00000014898	3.5818210177	1.701351028	1.31090427485714
ENSMGAG00000014899	5.5054555131	3.1743602932	3.27164184078571
ENSMGAG00000014900	4.4480821049	3.2078415977	3.68255469071429
ENSMGAG00000014901	5.3185345483	5.2949500358	4.55770587592857
ENSMGAG00000014903	6.1005900806	3.0599382802	2.61629932678571
ENSMGAG00000014904	5.9158496241	3.1588223255	3.42243605385714
ENSMGAG00000014906	1.223823985	1.2617035137	0.7396904065
ENSMGAG00000014907	4.7507688325	4.3574220701	6.04099403378571
ENSMGAG00000014908	2.3612451823	0.9727091807	0.899061623357143
ENSMGAG00000014910	2.7347940066	0.8676906056	1.17688937778571
ENSMGAG00000014911	4.1730333984	1.8684939685	2.13711954585714
ENSMGAG00000014913	3.5948145688	2.4895940235	2.18794076735714
ENSMGAG00000014914	2.9483707844	1.3576264904	3.09556528335714
ENSMGAG00000014915	0.7158351228	0	0
ENSMGAG00000014916	0.6336239534	0.06483587	0.103667756857143
ENSMGAG00000014918	1.2359112754	0.2737605168	0.250708997928571
ENSMGAG00000014919	0.107535617	0	0.073173284
ENSMGAG00000014921	2.0972137271	0	0.0536905474285714
ENSMGAG00000014922	5.7902718988	3.9532575666	3.02271677571429
ENSMGAG00000014923	6.5502847053	4.9401993942	4.61710453464286
ENSMGAG00000014924	0.821265221	0.2081126144	0.798641315214286
ENSMGAG00000014925	5.4308402119	2.750188226	3.0270467965
ENSMGAG00000014926	6.3895560368	4.5585017277	6.54574362492857
ENSMGAG00000014927	4.3545889267	3.4329365055	3.59050098671429
ENSMGAG00000014929	4.5925724885	1.8249444239	2.33250797121429
ENSMGAG00000014930	0.050581473	0	0
ENSMGAG00000014931	3.391588263	2.8415794373	4.15008721207143
ENSMGAG00000014932	4.1498679708	0.0230638389	0.0506442458571429
ENSMGAG00000014933	1.5226186291	1.7284773879	1.05602037692857
ENSMGAG00000014934	2.938712223	0.9901942382	0.266769475
ENSMGAG00000014935	4.0202639886	2.9440734932	2.10539234857143
ENSMGAG00000014936	2.4306052479	0.6129084177	2.656743063
ENSMGAG00000014937	8.3646051191	6.03040054	5.60188383671429
ENSMGAG00000014938	2.7152850953	1.9829531436	3.84187075392857
ENSMGAG00000014939	5.1783055405	3.2607243405	3.25288684057143
ENSMGAG00000014940	5.4332322761	5.4528057712	2.84955694278571
ENSMGAG00000014941	7.127053132	5.1385429666	4.68702735435714
ENSMGAG00000014942	4.75711291	2.3842506106	3.03055501435714
ENSMGAG00000014943	2.8646635076	3.8907733177	1.32587252328571
ENSMGAG00000014944	0.210195614	0.4319346732	1.93542966178571
ENSMGAG00000014945	10.6091624078	11.3867514825	9.30902382892857
ENSMGAG00000014946	5.0015122542	5.6550322238	3.4497290085
ENSMGAG00000014947	2.4339900124	1.7761862175	2.28356350635714
ENSMGAG00000014948	1.5236564712	1.4941469702	0.313419435357143
ENSMGAG00000014949	2.8849044933	1.5537777931	1.226734395
ENSMGAG00000014950	2.4841289543	2.2461124595	1.5213547
ENSMGAG00000014951	3.9861424765	3.5533631637	3.57756368242857
ENSMGAG00000014952	6.1471126013	6.8047278896	5.76229494292857
ENSMGAG00000014953	0.130973104	0.0953692935	5.99860251078571
ENSMGAG00000014954	3.7584157207	3.3112462232	4.34930420321429
ENSMGAG00000014956	2.7186833638	2.0794836838	0.185673271428571
ENSMGAG00000014957	2.5642211677	1.4266233637	0.295475863
ENSMGAG00000014959	3.14405736	0.1022894479	0.00776091971428571
ENSMGAG00000014960	2.7556693546	0.1288926294	0.0964095091428571
ENSMGAG00000014961	4.0201377179	3.7462053363	3.09669035914286
ENSMGAG00000014962	0.3978242808	1.433100097	0.508881574785714
ENSMGAG00000014964	0.5508264064	0.5973822564	1.83443455421429
ENSMGAG00000014965	0.1373756311	0	0.423134952142857
ENSMGAG00000014966	3.8504750569	0.4791556062	0.00581667557142857
ENSMGAG00000014967	0.5727946674	1.7547516314	0.0355024517142857
ENSMGAG00000014968	6.3556156679	5.4243368764	5.56858858592857
ENSMGAG00000014969	1.9959869933	2.8835386373	3.33527542892857
ENSMGAG00000014970	4.4336576859	4.4347015293	3.64888457178571
ENSMGAG00000014971	4.1454128109	3.2007183378	3.322780003
ENSMGAG00000014972	2.9268440588	3.012805467	2.01744968621429
ENSMGAG00000014973	3.0714487324	0	0.912560871928571
ENSMGAG00000014974	1.8409467258	2.7124998928	4.00099033992857
ENSMGAG00000014975	1.6349673594	0.562766046	0.0579647173571429
ENSMGAG00000014976	2.8648400052	1.388465251	1.32980275592857
ENSMGAG00000014977	0.123376013	0.067998871	0.214604702571429
ENSMGAG00000014978	0.881693612	1.1338689712	3.49104261514286
ENSMGAG00000014980	5.2058975135	4.0027819251	3.41622426814286
ENSMGAG00000014981	5.0334969565	2.2118096987	2.95736885528571
ENSMGAG00000014982	0.1602741913	0	0.00771394671428571
ENSMGAG00000014983	0.164976719	0	0.197072809285714
ENSMGAG00000014984	0.8457229396	0.188607051	0.0230113870714286
ENSMGAG00000014985	0.90470424	0.157829493	0.0631514344285714
ENSMGAG00000014986	4.430676023	3.3240192295	1.48715698042857
ENSMGAG00000014987	3.0541397906	2.3496252895	2.87316013421429
ENSMGAG00000014988	4.6751089547	3.7576117209	4.13038888607143
ENSMGAG00000014989	4.7083896784	3.3458040056	3.71228102821429
ENSMGAG00000014990	10.8433414871	11.4249395961	10.3170994153571
ENSMGAG00000014991	1.963258357	5.5690981283	3.49609823121429
ENSMGAG00000014992	3.1241032594	1.710896628	2.23157196085714
ENSMGAG00000014993	0.533179574	0	0.0746246918571429
ENSMGAG00000014995	4.4307869565	0.1029010095	0.107472751285714
ENSMGAG00000014996	5.3768585361	4.360816404	3.61801161028571
ENSMGAG00000014997	0.017804149	0.0242962317	8.23947194071429
ENSMGAG00000014998	2.9660302981	2.5728297947	5.52728258028571
ENSMGAG00000014999	0	0	0.0122389426428571
ENSMGAG00000015000	2.0883079274	0.7966739022	1.22873792507143
ENSMGAG00000015002	7.4951569853	7.0021207553	7.67308424728571
ENSMGAG00000015003	1.7366040347	1.1999587203	0.0630046205714286
ENSMGAG00000015004	7.0417703629	6.6383626818	2.69275662835714
ENSMGAG00000015006	4.5578658927	3.3671079964	3.24197622057143
ENSMGAG00000015007	9.2751241451	7.0141724673	6.43367389385714
ENSMGAG00000015008	3.0811810994	2.5003961631	1.95279072528571
ENSMGAG00000015009	0.360394896	2.0905485723	3.98859875785714
ENSMGAG00000015010	4.2146663361	3.8402162337	2.40141141278571
ENSMGAG00000015011	3.5769539689	3.1119215704	3.80134559671429
ENSMGAG00000015012	0.2416715276	0.3327760209	0.131088596428571
ENSMGAG00000015014	2.3561886617	1.3222434646	1.08311123214286
ENSMGAG00000015016	4.4967931071	1.5702794382	0.605320112642857
ENSMGAG00000015017	2.9342742669	2.1874362518	2.22147827942857
ENSMGAG00000015018	3.7361370604	2.2572980416	2.44780808514286
ENSMGAG00000015019	4.6845172585	4.3129063409	2.32969979271429
ENSMGAG00000015020	5.1605543146	2.9430118761	2.92834044071429
ENSMGAG00000015021	6.8205788505	5.0255609813	4.48082337671429
ENSMGAG00000015022	2.7384914177	0.9375444763	0.845499583285714
ENSMGAG00000015023	3.5060216148	1.9374937893	1.3260224975
ENSMGAG00000015025	4.8643689359	5.1351009215	4.07326312742857
ENSMGAG00000015026	2.2534635116	0.0095996907	0.253017415142857
ENSMGAG00000015027	2.6457555885	1.5340949835	1.80334491942857
ENSMGAG00000015028	3.6123439485	1.831304809	4.16218539214286
ENSMGAG00000015029	3.5195501579	2.4422466632	3.83359253592857
ENSMGAG00000015030	1.4450454448	0	0.0320476619285714
ENSMGAG00000015031	2.1660109593	0.0235069728	4.61218928564286
ENSMGAG00000015033	0.03035844	1.4380119698	0.178392686928571
ENSMGAG00000015034	2.114420461	1.178809665	0.265725352285714
ENSMGAG00000015035	3.7999848954	3.2348098353	3.269374305
ENSMGAG00000015036	2.9842748333	4.3564036543	2.52938992642857
ENSMGAG00000015037	3.4625739566	1.2738863332	1.83263088564286
ENSMGAG00000015038	0.5983876912	0.013147883	0.219401431714286
ENSMGAG00000015039	4.469396979	2.4433292217	3.07284599821429
ENSMGAG00000015040	5.5317012934	5.4522896705	5.2630522655
ENSMGAG00000015041	3.5181725815	3.480639666	1.61219518114286
ENSMGAG00000015042	1.2585009657	1.3619843653	1.84895864142857
ENSMGAG00000015044	5.2989611293	2.4317634517	2.61272299135714
ENSMGAG00000015045	1.6224250639	0.2789075609	1.44965171478571
ENSMGAG00000015046	3.9855662769	0.6486017735	8.21266647257143
ENSMGAG00000015047	0.536752359	0.1816911509	0.474485923642857
ENSMGAG00000015048	3.157240351	1.6252140346	1.6427644205
ENSMGAG00000015049	3.230411755	1.7117911401	2.24015897357143
ENSMGAG00000015050	0.8958204496	0.1508959515	0.416155145714286
ENSMGAG00000015052	6.3344602932	4.7983942788	5.51496745528571
ENSMGAG00000015053	2.678709989	0.2011705762	0.0864818605714286
ENSMGAG00000015054	0.7270072395	5.1723578714	4.17549284257143
ENSMGAG00000015055	0.9491418432	0.5290082698	0.558361314714286
ENSMGAG00000015057	4.4834344931	3.071967208	3.43460434835714
ENSMGAG00000015058	3.9210579695	2.6491378654	4.51172078335714
ENSMGAG00000015059	4.8765522322	1.2218087873	2.90460710285714
ENSMGAG00000015060	1.5584349979	1.1301250904	0.511347537357143
ENSMGAG00000015061	7.653719274	5.7276389826	5.9606986385
ENSMGAG00000015062	1.7103493614	0.017222251	0.790802771357143
ENSMGAG00000015063	3.2676121897	2.3177098587	2.20482611521429
ENSMGAG00000015064	3.7983558805	0	0.394976904142857
ENSMGAG00000015065	6.1090639296	0.0648408768	0.956373358428571
ENSMGAG00000015066	5.2016030633	0.7071763186	0.0931338040714286
ENSMGAG00000015067	0.7656110882	0.3721854226	0.0456039032142857
ENSMGAG00000015068	3.7803992859	0.565069714	0.143052533071429
ENSMGAG00000015069	2.8022935993	2.3122214569	1.99061584121429
ENSMGAG00000015070	2.6808982909	2.4248712123	2.62292616685714
ENSMGAG00000015071	1.0795218544	0.1676027376	0.619589683714286
ENSMGAG00000015073	4.359570422	2.4970400983	1.98149315492857
ENSMGAG00000015074	3.9906492943	2.823038768	2.44957796035714
ENSMGAG00000015076	1.6620284269	1.1623427323	3.39606307207143
ENSMGAG00000015077	0.6690202153	0.861382877	0.835457814214286
ENSMGAG00000015078	1.2529211974	0.9398643009	0.0958748221428571
ENSMGAG00000015079	4.9654902084	3.7348583649	2.6363522225
ENSMGAG00000015080	2.4972786129	1.9197103795	1.23513030285714
ENSMGAG00000015082	3.6001567823	1.1965093707	2.09884839628571
ENSMGAG00000015083	6.5214253043	2.8214029562	3.48353985671429
ENSMGAG00000015085	2.0177096571	1.6719788212	3.10328344764286
ENSMGAG00000015086	4.4546925293	2.6618498117	3.42734736321429
ENSMGAG00000015087	7.4453643028	6.7600740002	6.06155529478571
ENSMGAG00000015088	3.8293361406	1.2409308681	0.753762043857143
ENSMGAG00000015089	7.3660077341	5.7478232403	5.34237448985714
ENSMGAG00000015090	3.5669697141	0.8150235969	1.16971031185714
ENSMGAG00000015091	2.6497457718	2.753128158	0.033003596
ENSMGAG00000015093	2.2280073347	1.5794919622	2.2881404895
ENSMGAG00000015094	7.8722193264	6.952455032	6.52213649607143
ENSMGAG00000015095	2.5199575651	2.1107048238	1.19060618828571
ENSMGAG00000015096	3.1098187354	2.4797237622	2.54481936821429
ENSMGAG00000015097	0.2052554936	0.0983429144	0.446646828285714
ENSMGAG00000015099	0	0.0142206904	0.447235319571429
ENSMGAG00000015100	3.2662745892	2.8830164328	3.49573364128571
ENSMGAG00000015101	4.7102059491	4.0709121222	4.26438392178571
ENSMGAG00000015102	5.139413286	3.6477417128	4.11827483585714
ENSMGAG00000015103	2.9112147817	0.9063652531	0.818224315857143
ENSMGAG00000015105	10.8255505745	10.1878613192	10.0915422273571
ENSMGAG00000015106	3.5064705758	0.7465078817	1.37284946757143
ENSMGAG00000015107	2.4025990983	1.0985080228	0.657457416214286
ENSMGAG00000015108	3.3375449216	1.2035258397	1.84393122821429
ENSMGAG00000015109	3.6138506797	2.9396178833	2.93240671192857
ENSMGAG00000015110	3.1349305258	0.0224841766	0.088415466
ENSMGAG00000015111	3.4550257907	2.8054578359	2.41138997121429
ENSMGAG00000015112	4.0321705933	2.6932677899	2.23200917057143
ENSMGAG00000015113	3.4887912401	0.060268062	0.117546608428571
ENSMGAG00000015114	0	0	0.0338057732857143
ENSMGAG00000015115	4.3225334913	5.4453877731	4.01496652685714
ENSMGAG00000015116	2.4161165304	0.7848410778	3.37483504585714
ENSMGAG00000015117	3.7013928624	2.4464791234	1.182307976
ENSMGAG00000015119	3.1244603054	2.8435390978	0.461345510214286
ENSMGAG00000015120	2.8631025893	6.7961987553	1.72770985014286
ENSMGAG00000015121	2.4690049513	2.9110103991	3.64175560078571
ENSMGAG00000015122	3.8957226613	4.0333126267	4.79577712135714
ENSMGAG00000015123	0.8326764858	2.2093432696	2.41489130464286
ENSMGAG00000015124	7.8161924912	6.7866718153	7.13771104614286
ENSMGAG00000015126	1.7805164252	2.8457076147	2.38347561378571
ENSMGAG00000015128	1.5966745128	1.3987671427	1.64445897985714
ENSMGAG00000015129	5.126242576	3.7384585209	2.80767048735714
ENSMGAG00000015130	4.2727758403	2.8992675725	3.48206974978571
ENSMGAG00000015131	3.5201552195	2.5612738872	5.85473777314286
ENSMGAG00000015132	0.0909058243	0.0425297882	0.0265839853571429
ENSMGAG00000015133	3.1834792675	2.3306212365	2.69698722285714
ENSMGAG00000015134	4.9796521042	3.2044489477	2.43462030285714
ENSMGAG00000015135	4.2044083233	2.882459071	2.73101001935714
ENSMGAG00000015136	2.4357802036	2.2613499282	2.16841067328571
ENSMGAG00000015137	0.6622404366	0.73500104	0.591586511928571
ENSMGAG00000015138	0.069413817	0.003226196	0.263624791785714
ENSMGAG00000015139	4.6395008404	0.6756424971	0.268980013214286
ENSMGAG00000015141	3.9282111723	4.5315772799	5.99155075235714
ENSMGAG00000015142	6.3679444236	6.8958303216	5.76334348792857
ENSMGAG00000015143	1.4742043213	1.7952185947	0.674817672857143
ENSMGAG00000015144	5.5743011105	0.6624363419	0.231905764071429
ENSMGAG00000015145	3.6691264073	2.3739767096	2.81792210085714
ENSMGAG00000015146	0.064637962	0.0849040649	2.04939111121429
ENSMGAG00000015147	4.9273177404	4.8257968125	4.65028359785714
ENSMGAG00000015148	2.7107485761	1.4718782733	2.12771970971429
ENSMGAG00000015149	2.7014352705	1.5520654833	1.72261670742857
ENSMGAG00000015150	7.2165177521	8.4342419511	7.55525222464286
ENSMGAG00000015152	4.3701105662	4.5038511935	2.8685497505
ENSMGAG00000015153	2.7302206767	0.0680485841	2.11092932442857
ENSMGAG00000015155	7.8079956811	0.0570869849	0.103328615642857
ENSMGAG00000015156	3.6986695381	2.5099219417	2.10801955114286
ENSMGAG00000015157	3.1670246097	1.5831253989	1.80454589835714
ENSMGAG00000015158	0	0	0
ENSMGAG00000015159	2.5657705705	1.5314147824	0.3446899115
ENSMGAG00000015160	4.7429791074	2.526214761	2.44332468028571
ENSMGAG00000015161	3.010211619	0.4251730729	0.189064199071429
ENSMGAG00000015162	4.3694152014	2.3928146352	2.09990449921429
ENSMGAG00000015163	4.935672527	0.1142421846	1.06410173614286
ENSMGAG00000015164	2.5436868068	1.3506493366	1.350871555
ENSMGAG00000015166	2.7289932232	3.2796273751	0.916502561357143
ENSMGAG00000015167	2.1447455306	0.3936930945	0.587568153785714
ENSMGAG00000015168	4.6065384598	3.6250394152	4.41110528285714
ENSMGAG00000015169	0.086513969	0.5494200066	0.269822048428571
ENSMGAG00000015170	0.1298156944	0.0751950448	0.384632786285714
ENSMGAG00000015171	0.1072585759	0.0442199972	0
ENSMGAG00000015172	0.175512325	0.402152649	4.402158297
ENSMGAG00000015173	4.5822688764	3.7448461168	8.40266815571429
ENSMGAG00000015174	4.6659326586	5.2322240042	4.393297155
ENSMGAG00000015175	3.1686725863	4.2070535788	2.87215520221429
ENSMGAG00000015176	3.5789938125	1.03310764	0.215194866071429
ENSMGAG00000015177	0.4541045452	0.059297007	0.0212630098571429
ENSMGAG00000015178	0.5255907345	1.1463942777	0.496601968428571
ENSMGAG00000015179	1.131622757	0.8441662756	0.124691849
ENSMGAG00000015180	0.7532588398	1.1211281278	0.268081247642857
ENSMGAG00000015182	2.0274506598	2.1285189046	2.23583256128571
ENSMGAG00000015183	1.7108223053	0.0357514538	0.0306820820714286
ENSMGAG00000015184	3.0310163348	2.3454661564	2.69101681657143
ENSMGAG00000015186	1.3305245668	1.247589386	0.499611803
ENSMGAG00000015187	5.610578647	3.4045762872	2.42449717285714
ENSMGAG00000015188	3.0578918105	2.1298392106	2.44110095642857
ENSMGAG00000015189	2.6512646219	2.2180417668	1.72180150535714
ENSMGAG00000015190	3.3818658088	1.5245246727	1.54538883285714
ENSMGAG00000015191	2.1092093949	1.9423989465	1.41210855878571
ENSMGAG00000015192	3.1377331688	2.7294581483	0.897248513642857
ENSMGAG00000015193	6.7836246731	6.1027225651	5.1530164235
ENSMGAG00000015194	1.7761364207	3.3092090183	0.521439716285714
ENSMGAG00000015195	0.6034696916	0.8377416618	0.476297118357143
ENSMGAG00000015196	4.5172318353	3.3643610713	3.02383252128571
ENSMGAG00000015197	2.901797203	1.9282445072	2.03094134042857
ENSMGAG00000015198	0.3254680546	0.1022510705	0.1306445875
ENSMGAG00000015199	3.2419997885	0.4602374166	1.15613132742857
ENSMGAG00000015200	0.322257714	0.1397638872	0.0753949945714286
ENSMGAG00000015201	0.11954128	0	5.69365024078571
ENSMGAG00000015202	0.1751368803	0.020846311	0.464070281714286
ENSMGAG00000015203	1.6283439317	0.4244107015	3.12040538621429
ENSMGAG00000015204	4.6739887901	3.3175270901	3.91201330464286
ENSMGAG00000015205	3.1304736419	3.339486518	6.85066988428571
ENSMGAG00000015206	3.8407225325	2.0532019194	3.46016533042857
ENSMGAG00000015210	1.4191048449	1.2109576044	0.943779402857143
ENSMGAG00000015214	0.3124769872	0.00798715	0.0352771860714286
ENSMGAG00000015215	1.8915026149	0.2339344057	1.06956792707143
ENSMGAG00000015216	1.8394546441	0.7234251987	0.332108804857143
ENSMGAG00000015217	5.237601089	3.5430440589	4.06308409585714
ENSMGAG00000015218	3.0516055848	1.8876873768	2.24794463728571
ENSMGAG00000015219	0.1479159534	2.0990453397	0.282521517071429
ENSMGAG00000015220	0.1698257011	0.0243095609	0.0205097345714286
ENSMGAG00000015221	4.153667927	0.007882362	0.0089801615
ENSMGAG00000015222	5.4665450611	3.4667344597	6.366253276
ENSMGAG00000015223	0.1237225231	0	0
ENSMGAG00000015226	2.0624999403	3.3934897875	4.09220066714286
ENSMGAG00000015227	5.583405691	5.021891337	1.05168472414286
ENSMGAG00000015228	2.5438923413	3.6872331714	4.15500348785714
ENSMGAG00000015229	1.885424403	1.0215602651	1.04713503821429
ENSMGAG00000015230	4.5216047037	3.5168358568	4.65306666557143
ENSMGAG00000015231	3.5588123581	2.6805189638	3.178057404
ENSMGAG00000015232	1.4281797936	0.69987736	0.604864761357143
ENSMGAG00000015233	4.5523731172	4.4085943014	2.9971721715
ENSMGAG00000015234	5.8294273741	1.3815257849	0.254004267142857
ENSMGAG00000015236	5.0485801598	5.0945179253	4.12059097
ENSMGAG00000015237	1.2402339279	0.4550593048	0.349936429
ENSMGAG00000015238	1.626263646	0.1405151394	0.0707745037142857
ENSMGAG00000015239	4.2604085469	2.8941054552	2.37001247507143
ENSMGAG00000015240	0.4077330398	0.0837298305	0.0755334661428572
ENSMGAG00000015241	5.1282406959	4.2067744441	3.53594371978571
ENSMGAG00000015242	6.7347452125	5.788803518	5.2630505155
ENSMGAG00000015244	0	0	0
ENSMGAG00000015246	1.4429376003	1.0108751712	0.0772118120714286
ENSMGAG00000015247	3.4726706444	3.221696977	2.64260410078571
ENSMGAG00000015248	1.9466347042	1.7322982193	0.530981587928571
ENSMGAG00000015249	3.205424819	2.7715152716	3.10621265757143
ENSMGAG00000015250	6.4618390038	7.7376931531	7.25472073421429
ENSMGAG00000015251	1.5524662766	0.0596526354	0.206066893
ENSMGAG00000015252	0.091501081	1.392273365	8.66304375057143
ENSMGAG00000015253	0.1926701362	0.0441665744	1.14635106921429
ENSMGAG00000015254	3.597577755	2.5511721778	3.06777013414286
ENSMGAG00000015257	3.4185857656	2.0621831576	1.97575242935714
ENSMGAG00000015258	6.6969836709	5.445804342	5.30108107742857
ENSMGAG00000015259	2.3384766432	0.4799126676	3.46774564671429
ENSMGAG00000015260	4.7038674046	1.2944109057	0.525843601214286
ENSMGAG00000015261	2.1719389773	0.0308684644	0.0452911196428571
ENSMGAG00000015262	0.9659033521	0.2284176773	0.463105117714286
ENSMGAG00000015263	0.9943124444	0.9899883271	0.647992441642857
ENSMGAG00000015264	3.099902864	1.9976908936	2.55912283928571
ENSMGAG00000015265	0.094865606	0.0211364629	0.0252827278571429
ENSMGAG00000015266	2.5936976932	1.6922766063	1.560613469
ENSMGAG00000015267	2.6650628342	1.7900547585	2.36574041471429
ENSMGAG00000015268	1.615155314	0.1415644624	1.16939209564286
ENSMGAG00000015269	3.4126105958	2.8801251419	3.33061578314286
ENSMGAG00000015270	0	3.272462857	0.0262010482857143
ENSMGAG00000015271	0.04384281	0.3776153147	5.42012753028571
ENSMGAG00000015272	0.069641231	1.3231958363	0.178733783571429
ENSMGAG00000015273	0.02341555	2.4105745289	2.24786386978571
ENSMGAG00000015274	5.7388307891	6.8943255277	4.96674961157143
ENSMGAG00000015276	5.2430493227	4.3320958056	5.79738045107143
ENSMGAG00000015277	1.6225051798	1.2973197678	0.371953317214286
ENSMGAG00000015279	4.5006731637	3.6766235015	2.52425258492857
ENSMGAG00000015280	3.0745654225	1.6496681711	1.91637827407143
ENSMGAG00000015281	5.7724736398	3.5623136791	2.87848130114286
ENSMGAG00000015283	0.0816016732	0.0297164153	0
ENSMGAG00000015284	0	0.0156410856	0
ENSMGAG00000015285	0.3619046886	0.7409059418	0.2851780175
ENSMGAG00000015286	3.5357610683	2.5138530534	2.83043701721429
ENSMGAG00000015287	7.5957046989	0.127234234	0.0630624742857143
ENSMGAG00000015288	0.9480846163	0.1333451176	0.028552925
ENSMGAG00000015289	3.5692569876	0	0.00820091628571428
ENSMGAG00000015290	5.7211323171	3.2215479847	4.47787196835714
ENSMGAG00000015291	4.4566072971	7.2181066444	5.59339882578571
ENSMGAG00000015292	10.247234706	10.5691656052	10.4325420510714
ENSMGAG00000015293	3.3849165465	1.8241621577	1.59694332057143
ENSMGAG00000015295	2.349794613	1.1901977579	2.37698985085714
ENSMGAG00000015296	0.2234088754	0.005378685	0.0165558337857143
ENSMGAG00000015297	7.3353885683	5.8408687184	7.39687825607143
ENSMGAG00000015298	8.2463175638	5.1089464399	5.45056406671429
ENSMGAG00000015299	3.1110107976	1.0383751814	1.11506109007143
ENSMGAG00000015300	5.5678805467	5.2200458415	5.04889138957143
ENSMGAG00000015301	4.4560808857	3.8188963376	4.11228278978571
ENSMGAG00000015302	4.1563939452	2.8244479096	3.21878752928571
ENSMGAG00000015303	1.8141861991	0.6694912202	0.378363862285714
ENSMGAG00000015304	0.4334776837	0.3590495366	0.0494504265
ENSMGAG00000015306	0.7762131649	0.4206695593	0.407462469785714
ENSMGAG00000015307	1.4671156686	0.6441120063	0.458540316428571
ENSMGAG00000015308	1.1848564519	2.2719941642	1.56218342364286
ENSMGAG00000015310	6.1787830443	2.9413937478	3.48276950692857
ENSMGAG00000015311	1.4005455198	0.3835440014	0.064282125
ENSMGAG00000015314	6.1688411739	1.1075414104	0.761603763714286
ENSMGAG00000015315	1.8463615999	0.0651246559	0.0434517112857143
ENSMGAG00000015316	0.2577314982	1.3370389386	3.23391939942857
ENSMGAG00000015317	3.4339175114	2.4243229226	2.30881744835714
ENSMGAG00000015318	0.8657926385	1.7736432767	1.07256322142857
ENSMGAG00000015319	0.060999995	0.0115532438	0.0455077207142857
ENSMGAG00000015320	3.7935987586	0.0210481097	0
ENSMGAG00000015321	0.205419009	0.2425120039	0.190268275428571
ENSMGAG00000015327	1.3238022103	0.5448454138	0.140816742357143
ENSMGAG00000015328	2.3073654714	0.1156166477	0.03680898
ENSMGAG00000015329	1.453218312	1.5860914406	0.672225678857143
ENSMGAG00000015330	1.665905145	1.2827987268	2.9604653955
ENSMGAG00000015331	2.9848631017	3.6026993656	6.23853921228571
ENSMGAG00000015332	1.9498932685	0	0
ENSMGAG00000015334	2.6099399336	0	0
ENSMGAG00000015335	0.137574566	0	0
ENSMGAG00000015336	1.1423338435	2.2566754936	1.15318148885714
ENSMGAG00000015338	0.01820973	0.011776724	0
ENSMGAG00000015339	0	0	0
ENSMGAG00000015341	3.8540331144	0.824558979	0.144606428571429
ENSMGAG00000015342	0	0.1085568699	0.452576019714286
ENSMGAG00000015344	4.6923232757	1.3197301625	6.82262672885714
ENSMGAG00000015345	1.6702119713	2.8495438281	4.24780342935714
ENSMGAG00000015347	2.5202990884	0.2368515107	0.532196847142857
ENSMGAG00000015350	0	0	0
ENSMGAG00000015352	1.3008330855	0.2249904615	0.228203376571429
ENSMGAG00000015354	4.643412666	2.8282181368	1.65740660207143
ENSMGAG00000015355	3.9013927329	0.0724177205	0
ENSMGAG00000015356	2.9892003894	1.7375919581	2.15965936528571
ENSMGAG00000015359	3.6246881339	2.0665893874	0.0697466762142857
ENSMGAG00000015361	4.3369350063	1.4070142555	4.69615498578571
ENSMGAG00000015362	0.859547041	1.1740342971	1.95468553435714
ENSMGAG00000015367	5.9140303672	0.9326766285	0.274664843142857
ENSMGAG00000015369	0	0.4091102318	0
ENSMGAG00000015370	1.1195378096	0.3484858454	0.699283762714286
ENSMGAG00000015371	3.3202014841	1.3712390015	0.748309740714286
ENSMGAG00000015375	0.02194554	0.4049019541	1.28716412892857
ENSMGAG00000015376	0	0	0.133087434928571
ENSMGAG00000015378	1.4787975975	0.0067162329	0.0363584391428571
ENSMGAG00000015379	3.3728181284	3.3240457316	2.03899780657143
ENSMGAG00000015381	11.0765324764	12.1078942875	11.2922963527857
ENSMGAG00000015382	4.1793314879	2.6143316095	2.8894284865
ENSMGAG00000015383	0.7267335879	0.8737007732	0.0581751805714286
ENSMGAG00000015384	0.8536932524	0.7588568659	0.647042564
ENSMGAG00000015385	0.20217698	1.7566855061	0.2498320045
ENSMGAG00000015387	3.9402836578	2.5415371447	2.03009843985714
