brain	liver	ovary
ENSAPLG00000009067	5.27137	6.24776925	6.36900464683333
ENSAPLG00000009068	1.298817	0.454463630833333	3.41717715233333
ENSAPLG00000009069	0.2331174	0.00712638083333333	0.0759843348333333
ENSAPLG00000009070	0.7324802	2.13801645	4.69035274366667
ENSAPLG00000009071	8.818112	8.741361	8.057350788
ENSAPLG00000009072	0.0487787	0.4899435	1.92036266666667
ENSAPLG00000009073	5.763438	5.28118891666667	5.77198128466667
ENSAPLG00000009074	4.910003	5.34954591666667	6.49223944883333
ENSAPLG00000009075	6.112233	6.54733808333333	6.17051337016667
ENSAPLG00000009076	0	0.0246029141666667	0.953073154
ENSAPLG00000009077	0.01037173	0.226784906666667	1.02185550033333
ENSAPLG00000009078	1.115945	2.26918575	2.75149336083333
ENSAPLG00000009079	5.413184	7.23284875	6.4472112725
ENSAPLG00000009080	0.04061796	1.14228043	0.120775614
ENSAPLG00000009081	0.2033904	0.658323808333333	0.4173166295
ENSAPLG00000009082	2.372462	2.12998233333333	2.78621214866667
ENSAPLG00000009083	0.08145567	4.2892345	0.496361514833333
ENSAPLG00000009084	4.496801	3.06407933333333	3.34402765416667
ENSAPLG00000009085	0	0	0
ENSAPLG00000009086	2.509323	4.27567333333333	3.9245176575
ENSAPLG00000009087	4.508872	5.35769633333333	6.68082252533333
ENSAPLG00000009088	4.508505	4.63898641666667	4.57613825366667
ENSAPLG00000009089	4.391527	2.22079323333333	2.90183085966667
ENSAPLG00000009090	1.676461	2.3269695	2.555258731
ENSAPLG00000009091	4.426298	1.95032379166667	4.0075310825
ENSAPLG00000009092	0.1804585	0.793612633333333	0.798435849
ENSAPLG00000009093	1.672317	2.51626116666667	1.92574817416667
ENSAPLG00000009094	5.228815	5.0539175	4.855206902
ENSAPLG00000009095	2.471401	2.06657666666667	4.32561401416667
ENSAPLG00000009096	4.614757	4.89900041666667	5.09242157483333
ENSAPLG00000009097	1.126292	0.93788055	1.425193344
ENSAPLG00000009098	2.230815	0.836691058333333	4.60538499016667
ENSAPLG00000009099	6.708725	4.01078266666667	4.72413744166667
ENSAPLG00000009100	3.656508	4.39109458333333	4.32325041466667
ENSAPLG00000009101	4.297551	3.61989741666667	4.17056266516667
ENSAPLG00000009102	0	0.0595313083333333	0.0931052863333333
ENSAPLG00000009103	4.863438	4.70535958333333	7.25463996816667
ENSAPLG00000009104	2.521938	1.50189845833333	3.65607043
ENSAPLG00000009105	4.019924	5.18276366666667	4.48648625516667
ENSAPLG00000009106	4.565938	5.94068991666667	3.7485575085
ENSAPLG00000009107	2.45962	1.96597796666667	3.9413408375
ENSAPLG00000009108	5.933979	6.86902383333333	6.848028213
ENSAPLG00000009109	5.731615	5.95302733333333	6.41507868566667
ENSAPLG00000009110	4.335197	0.86113125	5.647729563
ENSAPLG00000009111	6.239434	4.81490283333333	4.82660608966667
ENSAPLG00000009112	0	0.0144485	0.0112498766666667
ENSAPLG00000009113	3.202153	6.10574075	5.251165429
ENSAPLG00000009114	11.72106	10.872335	10.6992190675
ENSAPLG00000009115	0.06659858	0.3582774	8.15238723233333
ENSAPLG00000009116	5.313271	2.60750075	0.824792731833333
ENSAPLG00000009117	3.953852	3.85336133333333	5.37240110383333
ENSAPLG00000009118	5.646465	3.45163925	3.18439746366667
ENSAPLG00000009119	2.525212	2.0367842	3.04488854683333
ENSAPLG00000009120	1.694666	0.700562816666667	4.033068882
ENSAPLG00000009121	4.043563	5.15823091666667	4.13199678616667
ENSAPLG00000009122	0.0654685	10.39822025	0.446839183666667
ENSAPLG00000009123	3.959557	6.51749133333333	5.846417472
ENSAPLG00000009124	2.875562	6.4569855	4.3592593435
ENSAPLG00000009125	4.435342	3.8455305	6.64610368233333
ENSAPLG00000009126	2.869451	2.6138675	2.31241576466667
ENSAPLG00000009127	7.00018	1.77311236666667	2.7894135095
ENSAPLG00000009128	3.819729	3.98429658333333	2.8539615835
ENSAPLG00000009129	5.525972	8.43665125	7.0935059965
ENSAPLG00000009130	5.8572	5.45327008333333	5.87274062666667
ENSAPLG00000009131	0.2124648	0.862053966666667	0.184215261833333
ENSAPLG00000009132	3.447581	2.91303941666667	4.0124212175
ENSAPLG00000009133	2.333003	2.70442691666667	2.97586703716667
ENSAPLG00000009134	5.512075	6.23488825	6.211902346
ENSAPLG00000009135	1.263671	0.328350883333333	1.65259850633333
ENSAPLG00000009136	3.551614	1.28526780833333	2.80743585233333
ENSAPLG00000009137	3.864889	3.18792025	4.23476678066667
ENSAPLG00000009138	0.7549559	0.230916435	2.2962775505
ENSAPLG00000009139	0.5657171	0.0097106675	1.18258063866667
ENSAPLG00000009140	6.497387	1.913232025	4.2208619105
ENSAPLG00000009141	5.802666	4.1274615	6.24896127016667
ENSAPLG00000009142	1.654372	0.334989366666667	1.33738489133333
ENSAPLG00000009143	4.200881	5.40671233333333	5.12172026933333
ENSAPLG00000009144	0.6474858	1.15632320833333	2.45458744866667
ENSAPLG00000009145	3.330566	3.85562916666667	3.48234076583333
ENSAPLG00000009146	4.175517	3.70119416666667	4.10091118416667
ENSAPLG00000009147	2.113857	2.36791558333333	2.7114375865
ENSAPLG00000009148	2.549743	0.760811705	2.52805544316667
ENSAPLG00000009149	0.4608034	0.347443965833333	0.145758572666667
ENSAPLG00000009150	0.09443661	3.39311475	0.779261117333333
ENSAPLG00000009151	3.592266	4.65191425	3.7600252125
ENSAPLG00000009152	3.786053	2.46041041666667	1.73855267683333
ENSAPLG00000009153	5.144006	4.53835766666667	3.74727481566667
ENSAPLG00000009154	2.744202	4.19579391666667	3.32245118916667
ENSAPLG00000009155	0.3629243	3.2361085	1.4986505705
ENSAPLG00000009156	4.629759	6.18269275	5.2679177385
ENSAPLG00000009157	9.119315	3.11292490833333	6.286921703
ENSAPLG00000009158	3.559749	5.4766385	4.39665734533333
ENSAPLG00000009159	3.888354	3.50885775	4.950830578
ENSAPLG00000009160	2.803256	1.22554533333333	1.36576654033333
ENSAPLG00000009161	4.650753	3.81753333333333	6.054227221
ENSAPLG00000009162	1.708832	2.88763861666667	3.29189515816667
ENSAPLG00000009163	0.5202281	0.002539425	0.4143038425
ENSAPLG00000009164	2.760008	2.01848483333333	1.61146390333333
ENSAPLG00000009165	3.43455	2.90012916666667	4.18834145683333
ENSAPLG00000009166	6.889766	8.08416616666667	7.64287174816667
ENSAPLG00000009167	7.641972	6.27688941666667	8.25943743783333
ENSAPLG00000009168	0.2550946	0.0122793583333333	1.37524062333333
ENSAPLG00000009169	0.0257027	0.00986055416666667	1.08698063783333
ENSAPLG00000009170	0	0.0593071725	0.0750856378333333
ENSAPLG00000009171	4.960141	5.16041475	5.11059822033333
ENSAPLG00000009172	0	0.0146047141666667	0.03193327
ENSAPLG00000009173	3.805096	2.76556975	3.908718597
ENSAPLG00000009174	0.7157572	0.0281802666666667	7.1872491085
ENSAPLG00000009175	5.672725	6.231285	5.63349176
ENSAPLG00000009176	4.642985	3.06992316666667	5.04052079916667
ENSAPLG00000009177	0	0.1469083	0.0547289231666667
ENSAPLG00000009178	0.2969942	7.16130641666667	0.104602398666667
ENSAPLG00000009179	4.94326	4.119686	4.12563928266667
ENSAPLG00000009180	0.2680271	0.622141141666667	1.58123821066667
ENSAPLG00000009181	3.866918	1.696870225	1.789803449
ENSAPLG00000009182	4.24338	5.76455041666667	4.666627106
ENSAPLG00000009183	3.90133	5.09277558333333	4.56610557883333
ENSAPLG00000009184	4.476084	4.73297616666667	5.19854980366667
ENSAPLG00000009185	5.6858	7.11296683333333	6.57723612916667
ENSAPLG00000009186	6.594705	7.74272	7.71579004083333
ENSAPLG00000009187	3.01214	0.0304004183333333	0.2460533515
ENSAPLG00000009188	2.820553	3.02131175	4.018518321
ENSAPLG00000009189	3.618309	4.588417	3.9824124885
ENSAPLG00000009190	0.7266185	1.389975575	2.11373132383333
ENSAPLG00000009191	1.895291	0.9941861	4.27822561416667
ENSAPLG00000009192	4.625972	6.93097633333333	6.00277634283333
ENSAPLG00000009193	3.626673	1.93866449166667	3.2878716605
ENSAPLG00000009194	5.656963	6.63187691666667	6.17471329283333
ENSAPLG00000009195	5.032634	4.6501745	4.43059750566667
ENSAPLG00000009196	0.2697262	0.977157325	1.11451230366667
ENSAPLG00000009197	3.261732	4.33838925	4.76188350416667
ENSAPLG00000009198	0	0.0874585891666667	0.301751951833333
ENSAPLG00000009199	0.5402287	0.0256151583333333	5.34842637766667
ENSAPLG00000009200	2.837949	0.449122784166667	0.954966673333333
ENSAPLG00000009201	5.359718	6.2785095	5.71215423633333
ENSAPLG00000009202	0.2211767	0.487571433333333	0.433998115833333
ENSAPLG00000009203	3.337917	5.53941033333333	5.80371739683333
ENSAPLG00000009204	3.674619	3.422699475	2.86327410516667
ENSAPLG00000009205	3.716563	1.70714744166667	2.42500652133333
ENSAPLG00000009206	5.354872	5.96959458333333	4.571640186
ENSAPLG00000009207	6.660923	7.875018	7.5640863545
ENSAPLG00000009208	5.28504	5.49780858333333	4.85837188933333
ENSAPLG00000009209	3.362018	4.26409266666667	4.1735757015
ENSAPLG00000009210	6.745748	7.05595025	7.02569321816667
ENSAPLG00000009211	4.471799	5.05151091666667	5.43682523883333
ENSAPLG00000009212	0.1164031	2.89052266666667	0.0240394095
ENSAPLG00000009213	0.4545623	5.47286320833333	2.21876570366667
ENSAPLG00000009214	0.7480636	0.772373058333333	1.70116533183333
ENSAPLG00000009215	0.02522884	0.00946229966666667	0.131775525833333
ENSAPLG00000009216	2.764212	3.89505166666667	3.87886061316667
ENSAPLG00000009217	4.740042	6.26428408333333	3.95838614283333
ENSAPLG00000009218	2.887065	2.54034958333333	3.00433987316667
ENSAPLG00000009219	3.041765	0.650367575	4.54383524183333
ENSAPLG00000009220	3.127153	3.14441716666667	4.40303499766667
ENSAPLG00000009221	7.093074	5.7074145	7.55535044933333
ENSAPLG00000009222	4.516763	3.8359985	4.13197091716667
ENSAPLG00000009223	4.200041	5.5993515	5.954649704
ENSAPLG00000009224	1.522387	4.55870558333333	2.3482297105
ENSAPLG00000009225	4.613272	3.61914166666667	4.41768133783333
ENSAPLG00000009226	5.23357	2.91942138333333	6.43254376216667
ENSAPLG00000009227	2.099548	2.24122223333333	1.20112454966667
ENSAPLG00000009228	4.824595	2.17185293333333	5.71419772516667
ENSAPLG00000009229	1.633961	0.0948382	0.822498533666667
ENSAPLG00000009230	4.121156	4.52713083333333	3.9604818325
ENSAPLG00000009231	3.513971	4.15703616666667	4.410893052
ENSAPLG00000009232	4.902402	4.41457741666667	5.02075055866667
ENSAPLG00000009233	0.815773	0.103427758333333	1.05204203383333
ENSAPLG00000009234	3.899582	3.34895541666667	4.67669119533333
ENSAPLG00000009235	0	0	0.0658566
ENSAPLG00000009236	3.801097	1.15261026666667	3.89265591266667
ENSAPLG00000009237	0	0	0.672055118833333
ENSAPLG00000009238	4.232354	4.74063158333333	3.93027229616667
ENSAPLG00000009239	4.926853	5.8795895	6.0088558625
ENSAPLG00000009240	3.340897	4.946812	4.54115267133333
ENSAPLG00000009241	0.1954799	0.0057184825	0.863694968833333
ENSAPLG00000009242	4.798367	7.369168	5.70920677266667
ENSAPLG00000009243	0.3083539	0.988639408333333	1.915443994
ENSAPLG00000009244	0.3847748	0.379450214166667	1.5374440355
ENSAPLG00000009245	6.294606	5.74325183333333	6.04917075933333
ENSAPLG00000009246	3.970053	4.99468275	3.67648981416667
ENSAPLG00000009247	0.03616035	0.143956588333333	2.93897452466667
ENSAPLG00000009248	6.742424	8.96414058333333	7.7792578205
ENSAPLG00000009249	1.10052	0.5307869675	2.32841062283333
ENSAPLG00000009250	3.773068	4.14149825	4.27681961516667
ENSAPLG00000009251	2.222761	2.95943425833333	4.61321316183333
ENSAPLG00000009252	4.182557	4.0274795	3.52115450833333
ENSAPLG00000009253	3.870828	0.239317393333333	4.6421240525
ENSAPLG00000009254	3.346505	3.67223633333333	3.358309991
ENSAPLG00000009255	1.669176	2.84436916666667	1.3761584715
ENSAPLG00000009256	1.848522	1.11076831666667	5.55740320083333
ENSAPLG00000009257	3.717057	4.75049166666667	4.82025815283333
ENSAPLG00000009258	3.707414	4.20281325	6.00046628233333
ENSAPLG00000009259	3.325644	2.89391483333333	4.43930302383333
ENSAPLG00000009260	0.03754149	0.867427679166667	2.80733766183333
ENSAPLG00000009261	5.293385	6.84801233333333	6.409171617
ENSAPLG00000009262	3.207987	5.47102325	7.23069052933333
ENSAPLG00000009263	6.231553	8.40711591666667	6.76156517283333
ENSAPLG00000009264	0.05653983	0.0121880841666667	4.49113579266667
ENSAPLG00000009265	2.299913	2.67107733333333	3.81588333583333
ENSAPLG00000009266	2.271187	1.53144233333333	2.15670899483333
ENSAPLG00000009267	2.830704	0.8943045	4.03832582133333
ENSAPLG00000009268	2.891091	1.02889209166667	4.15468484933333
ENSAPLG00000009269	0.07439034	0	0.0075231
ENSAPLG00000009270	0.1466526	0.772527398333333	3.882665777
ENSAPLG00000009271	3.313767	2.26750508333333	3.54585912883333
ENSAPLG00000009272	5.354636	6.97794841666667	5.919223289
ENSAPLG00000009273	0.05609321	0	1.92481165233333
ENSAPLG00000009274	0.03221301	0.0277952425	0.0220071983333333
ENSAPLG00000009275	7.522346	6.00395083333333	7.16678731116667
ENSAPLG00000009276	0.3988965	1.03833393166667	3.6561624155
ENSAPLG00000009277	5.71513	2.15382763333333	4.21261549533333
ENSAPLG00000009278	5.403837	5.65194533333333	5.20887729333333
ENSAPLG00000009279	4.433073	4.74556858333333	5.473120751
ENSAPLG00000009280	3.013873	3.035414	2.3245220685
ENSAPLG00000009281	4.986079	5.57116675	6.779627293
ENSAPLG00000009282	5.526088	5.35222041666667	5.09939554866667
ENSAPLG00000009283	3.60849	4.35345925	4.79688659916667
ENSAPLG00000009284	4.472039	4.44718158333333	5.627111904
ENSAPLG00000009285	2.330091	2.14484191666667	1.89185802766667
ENSAPLG00000009286	6.12594	5.74772008333333	5.62088615833333
ENSAPLG00000009287	6.792514	5.97611058333333	6.50026354616667
ENSAPLG00000009288	0.05644744	0.0215512983333333	1.70945829266667
ENSAPLG00000009289	0	0.0402684083333333	0.503278589
ENSAPLG00000009290	3.379829	1.81481970833333	5.99477526466667
ENSAPLG00000009291	0.02399621	5.25213125	5.12361055466667
ENSAPLG00000009292	2.979945	1.4101762	3.98543699766667
ENSAPLG00000009293	6.823775	8.90609116666667	7.477771783
ENSAPLG00000009294	0.2209688	2.15096298333333	3.44502087166667
ENSAPLG00000009295	0	0.00248205083333333	0.0519519503333333
ENSAPLG00000009296	3.080334	2.23145189166667	4.03157504633333
ENSAPLG00000009297	2.205946	2.22529211666667	1.78437515066667
ENSAPLG00000009298	6.064312	6.65130258333333	4.77816444083333
ENSAPLG00000009299	0	0.443674741666667	1.11576796333333
ENSAPLG00000009300	4.405829	4.32034458333333	5.267177064
ENSAPLG00000009301	5.181604	3.9275335	5.3365326935
ENSAPLG00000009302	0.6406237	7.16401133333333	1.85750347383333
ENSAPLG00000009303	0.597308	0.742344616666667	0.599917073
ENSAPLG00000009304	4.149219	6.3482185	4.3646164155
ENSAPLG00000009305	0.02755693	1.11286713333333	0.534620852833333
ENSAPLG00000009306	4.366553	4.50178333333333	4.45359988516667
ENSAPLG00000009307	0	0.15643009	0.0238812311666667
ENSAPLG00000009308	3.232856	3.8010735	4.5921201695
ENSAPLG00000009309	4.776336	4.8789525	3.67658668
ENSAPLG00000009310	0.0556842	0.399161541666667	0.141306369666667
ENSAPLG00000009311	2.325363	6.35843508333333	5.25989984966667
ENSAPLG00000009312	6.487195	0.454904175	2.31108757983333
ENSAPLG00000009313	4.473163	3.12462875	3.93983746266667
ENSAPLG00000009314	1.481299	2.39924866666667	4.43202028116667
ENSAPLG00000009315	1.178205	0.738792858333333	1.51175459216667
ENSAPLG00000009316	2.39717	2.146356375	1.833298082
ENSAPLG00000009317	4.687464	4.2308015	4.615517348
ENSAPLG00000009318	4.693214	4.60802866666667	5.193408246
ENSAPLG00000009319	0.6118343	4.65355975	5.267069948
ENSAPLG00000009320	5.822516	7.01772141666667	6.9640179795
ENSAPLG00000009321	1.998542	1.82330725833333	2.82828331733333
ENSAPLG00000009322	0.06442542	1.463072525	2.54495345183333
ENSAPLG00000009323	1.230221	0.268483915	3.750827475
ENSAPLG00000009324	7.249862	6.87357966666667	7.4426996575
ENSAPLG00000009325	4.813602	6.18793716666667	5.84532993616667
ENSAPLG00000009326	5.79653	2.92539875	5.01110358
ENSAPLG00000009327	0.05102512	0.19556875	0.0734049048333333
ENSAPLG00000009328	2.957107	3.44241166666667	3.40832452766667
ENSAPLG00000009329	3.629368	4.23769925	3.43518086516667
ENSAPLG00000009330	3.73681	5.30920283333333	4.45441947683333
ENSAPLG00000009331	2.054824	1.85507183333333	2.9758706905
ENSAPLG00000009332	4.573156	4.95909925	5.76109010083333
ENSAPLG00000009333	0.07371413	1.25007445833333	1.29165992483333
ENSAPLG00000009334	0.5446407	0.990117545833333	2.108143569
ENSAPLG00000009335	5.506091	4.77160725	5.40056514716667
ENSAPLG00000009336	3.422238	0.991382866666667	2.98439579483333
ENSAPLG00000009337	4.389794	6.1633575	6.16279017816667
ENSAPLG00000009338	3.749556	5.53026016666667	4.70899261716667
ENSAPLG00000009339	5.739403	5.86948775	5.17477134883333
ENSAPLG00000009340	0.1836034	0.80902215	1.17121804833333
ENSAPLG00000009341	0.2665743	0.044224325	0.512759354333333
ENSAPLG00000009342	4.617733	3.92420233333333	6.10230042616667
ENSAPLG00000009343	7.936167	9.94421608333333	8.73161997116667
ENSAPLG00000009344	2.375084	3.32460816666667	4.07997629283333
ENSAPLG00000009345	2.640278	5.05716183333333	5.76301415566667
ENSAPLG00000009346	0.3364479	0.376968171666667	1.44202901966667
ENSAPLG00000009347	4.967067	4.23700275	2.82641036766667
ENSAPLG00000009348	2.729825	4.0528125	2.93392637833333
ENSAPLG00000009349	12.14675	12.829905	12.2777426696667
ENSAPLG00000009350	0.9846338	1.99821716666667	4.13371293033333
ENSAPLG00000009351	5.097244	5.01451883333333	4.27242696766667
ENSAPLG00000009352	0.8824255	1.64637265	3.24670276883333
ENSAPLG00000009353	2.921505	3.03063675	3.53218610483333
ENSAPLG00000009354	0	0.35054325	3.73279888116667
ENSAPLG00000009355	3.439914	3.04937808333333	3.95156444666667
ENSAPLG00000009356	0	1.13620795666667	1.7743679145
ENSAPLG00000009357	6.073013	1.38475860833333	1.82916439716667
ENSAPLG00000009358	0	0	0
ENSAPLG00000009359	0.2394738	0.0382694683333333	2.33041670616667
ENSAPLG00000009360	1.110931	1.98175966666667	3.12933428
ENSAPLG00000009361	3.075817	3.970002	3.24510807766667
ENSAPLG00000009362	4.582026	1.7127101	2.7100191635
ENSAPLG00000009363	3.652647	3.808111	4.27346028933333
ENSAPLG00000009364	2.055258	2.96413480833333	2.78537626566667
ENSAPLG00000009365	5.503387	6.33953375	6.37673538116667
ENSAPLG00000009366	2.299127	1.35066584166667	4.12247286066667
ENSAPLG00000009367	3.537979	6.47143825	4.78408304233333
ENSAPLG00000009368	0.03921028	0.00118747666666667	0.325945276333333
ENSAPLG00000009369	1.670691	2.33766515833333	2.11643731933333
ENSAPLG00000009370	3.22761	1.00740003333333	1.58858094816667
ENSAPLG00000009371	0.02976228	0.00156119083333333	0.0119853643333333
ENSAPLG00000009372	3.969832	3.45933008333333	3.12741871016667
ENSAPLG00000009373	2.241578	2.15736021666667	2.29598369733333
ENSAPLG00000009374	3.211716	3.70383133333333	4.711942721
ENSAPLG00000009375	6.187904	6.62004733333333	6.15380878
ENSAPLG00000009376	3.880686	3.85404425	4.38135814416667
ENSAPLG00000009377	0	0.045944325	0
ENSAPLG00000009378	4.490435	0.356916583333333	6.2741037715
ENSAPLG00000009379	3.215281	5.63952916666667	3.92895278133333
ENSAPLG00000009380	0	0	0.0416433168333333
ENSAPLG00000009381	7.542297	7.86540441666667	8.17666626233333
ENSAPLG00000009382	3.839133	3.30409758333333	4.418766962
ENSAPLG00000009383	4.24943	5.13384408333333	4.7162804815
ENSAPLG00000009384	0.4591071	0.715331145	2.95776752066667
ENSAPLG00000009385	3.522345	4.40552625	4.322612571
ENSAPLG00000009386	0	0	2.004799562
ENSAPLG00000009387	3.736865	4.0279405	3.69819261666667
ENSAPLG00000009388	3.951662	5.47074383333333	5.95104676066667
ENSAPLG00000009389	5.157957	4.14653666666667	4.691892547
ENSAPLG00000009390	2.985152	1.487480025	3.9911928525
ENSAPLG00000009391	3.738716	5.33673666666667	3.451310491
ENSAPLG00000009392	7.248345	7.63240275	7.28401268833333
ENSAPLG00000009393	0	0.127952278333333	2.70028869116667
ENSAPLG00000009394	8.056459	5.73953608333333	6.96826411016667
ENSAPLG00000009395	0.5290723	3.5383445	1.37279798066667
ENSAPLG00000009396	4.036723	5.81752791666667	4.37846664416667
ENSAPLG00000009397	2.877471	0.349768501666667	0.755169737333333
ENSAPLG00000009398	2.381023	3.67531591666667	4.2840249035
ENSAPLG00000009399	7.337479	2.0327059	5.1265782525
ENSAPLG00000009400	5.60213	6.86110716666667	8.01023263433333
ENSAPLG00000009401	1.226897	1.94609959166667	5.60879904816667
ENSAPLG00000009402	0	0.165492611666667	0.0982706218333333
ENSAPLG00000009403	1.686523	2.46422135833333	1.81972939583333
ENSAPLG00000009404	3.72123	4.68405575	4.9571134805
ENSAPLG00000009405	4.256218	0.244467516666667	1.92586437333333
ENSAPLG00000009406	4.804534	5.20514658333333	5.81392686233333
ENSAPLG00000009407	3.222403	3.69317491666667	3.47160939566667
ENSAPLG00000009408	3.264676	1.73868683333333	3.31614804683333
ENSAPLG00000009409	1.18811	0.227512133333333	0.4859786705
ENSAPLG00000009410	3.831381	4.51135941666667	4.73105579366667
ENSAPLG00000009411	0.861926	1.09077283333333	3.83069082783333
ENSAPLG00000009412	0.4921578	0.0135667408333333	1.36556584533333
ENSAPLG00000009413	3.305178	5.64796866666667	4.09460739466667
ENSAPLG00000009414	3.408683	4.9617915	1.53328712066667
ENSAPLG00000009415	1.007877	0.384046058333333	3.9287579575
ENSAPLG00000009416	3.238743	3.46179008333333	3.9355131835
ENSAPLG00000009417	0.7819765	1.67773194166667	1.793853842
ENSAPLG00000009418	0.9503146	0.4990992	1.48051814966667
ENSAPLG00000009419	2.934573	3.27380433333333	4.369478186
ENSAPLG00000009420	5.611146	5.896783	5.68565840316667
ENSAPLG00000009421	3.373094	3.55931716666667	2.791864188
ENSAPLG00000009422	2.259357	0.8569535	3.06679150233333
ENSAPLG00000009423	4.835747	6.55853758333333	5.91669096216667
ENSAPLG00000009424	6.270002	5.0121215	3.97794133133333
ENSAPLG00000009425	4.661898	4.69690175	5.65195966433333
ENSAPLG00000009426	1.966637	0.371456166666667	1.12489300183333
ENSAPLG00000009427	0.2460663	2.06327105	2.9179925695
ENSAPLG00000009428	3.273076	2.32760866666667	3.57838341066667
ENSAPLG00000009429	0.09341036	0.144858608333333	0.089671323
ENSAPLG00000009430	7.818697	7.0906615	6.774078887
ENSAPLG00000009431	1.325392	0.265448224166667	1.05253694516667
ENSAPLG00000009432	5.711886	5.34700691666667	5.05984469133333
ENSAPLG00000009433	1.054383	1.64933333333333	3.68802421716667
ENSAPLG00000009434	5.272281	5.58521733333333	6.14618404233333
ENSAPLG00000009435	0.2499016	0.0266405458333333	0.0964157048333333
ENSAPLG00000009436	2.73021	1.76124395833333	2.56949023466667
ENSAPLG00000009437	5.30256	6.69997366666667	6.19720676783333
ENSAPLG00000009438	0.1947729	0.0167186333333333	0.489689358666667
ENSAPLG00000009439	4.16547	6.86256041666667	5.05526629983333
ENSAPLG00000009440	7.759675	7.45382708333333	6.53027322266667
ENSAPLG00000009441	0	0.0127832416666667	1.743397393
ENSAPLG00000009442	4.118609	4.31142633333333	3.37880012583333
ENSAPLG00000009443	4.224735	4.02043841666667	6.0441285235
ENSAPLG00000009444	0.7674802	0.351991225	2.523856833
ENSAPLG00000009445	3.979961	4.30738883333333	4.32931316516667
ENSAPLG00000009446	3.660906	2.67897358333333	4.69836858183333
ENSAPLG00000009447	3.759241	4.10452975	5.129050523
ENSAPLG00000009448	7.083926	4.59326475	4.21685709666667
ENSAPLG00000009449	3.437964	4.03805825	3.34332319583333
ENSAPLG00000009450	1.317415	4.71157026666667	2.73443095533333
ENSAPLG00000009451	3.394757	4.13735675	5.32509869066667
ENSAPLG00000009452	2.951241	3.61663733333333	2.84681005316667
ENSAPLG00000009453	5.883484	0.573272891666667	6.8056831865
ENSAPLG00000009454	1.940358	1.25930720833333	1.63049420166667
ENSAPLG00000009455	0.9998016	0	1.34762444633333
ENSAPLG00000009456	1.445266	0.647099725	4.58845790666667
ENSAPLG00000009457	2.58547	4.16655741666667	3.423134537
ENSAPLG00000009458	0.1107379	0.348095429166667	4.32744217316667
ENSAPLG00000009459	0.3742605	0.908183494166667	2.12021440083333
ENSAPLG00000009460	6.201375	4.07191471666667	6.077871939
ENSAPLG00000009461	4.753738	7.48344725	6.89165414683333
ENSAPLG00000009462	5.929921	4.284071275	6.3914773035
ENSAPLG00000009463	4.468916	3.666789	4.28946369716667
ENSAPLG00000009464	3.851169	5.28092116666667	5.260421095
ENSAPLG00000009465	4.438446	4.37734891666667	4.71685896783333
ENSAPLG00000009466	0.8633018	0.5507203725	2.23583662733333
ENSAPLG00000009467	4.694975	6.00174883333333	5.64676470233333
ENSAPLG00000009468	0	0	0
ENSAPLG00000009469	2.304526	0.942261741666667	3.35086190516667
ENSAPLG00000009470	2.740023	3.87101158333333	5.06170997166667
ENSAPLG00000009471	5.757839	4.31255141666667	4.67121785216667
ENSAPLG00000009472	0.03712705	0.0346325941666667	4.00389646666667
ENSAPLG00000009473	3.170472	0.36996495	1.42976952333333
ENSAPLG00000009474	2.989023	3.33347725	3.064062495
ENSAPLG00000009475	0.2434205	0.111984541666667	0.408113665166667
ENSAPLG00000009476	1.196909	2.17976736666667	2.15074441783333
ENSAPLG00000009477	0.1932873	0.165334965833333	3.08446774533333
ENSAPLG00000009478	5.261106	6.39805758333333	6.732917773
ENSAPLG00000009479	1.438298	2.10504525833333	2.5475422955
ENSAPLG00000009480	1.808344	3.34910366666667	5.709836379
ENSAPLG00000009481	4.784263	4.31935816666667	4.25404737416667
ENSAPLG00000009482	0.7307851	3.73586241666667	1.1646823755
ENSAPLG00000009483	3.38136	6.25847108333333	4.1487031545
ENSAPLG00000009484	4.887944	6.7628635	6.93892839416667
ENSAPLG00000009485	1.999026	0.933871233333333	5.64496349933333
ENSAPLG00000009486	4.776688	5.524461	5.90915458683333
ENSAPLG00000009487	4.177567	6.76786083333333	5.31017530416667
ENSAPLG00000009488	5.098617	5.48342808333333	5.42097515383333
ENSAPLG00000009489	4.262035	5.06332258333333	4.64691534683333
ENSAPLG00000009490	5.21524	5.890479	6.16720093383333
ENSAPLG00000009491	0.09200604	0.0330798883333333	0.149711338666667
ENSAPLG00000009492	0.3541158	0.598197056666667	4.21620358466667
ENSAPLG00000009493	8.995615	8.40005966666667	8.10482143283333
ENSAPLG00000009494	0.05526133	1.09028490833333	5.66740326133333
ENSAPLG00000009495	5.602878	4.43188616666667	5.08367740783333
ENSAPLG00000009496	4.311714	4.91609566666667	4.386309862
ENSAPLG00000009497	0.1510535	0.09089565	0.245393581666667
ENSAPLG00000009498	5.358347	4.878579	5.47911105616667
ENSAPLG00000009499	13.08579	10.9948758333333	11.1593249006667
ENSAPLG00000009500	5.25655	4.80455308333333	4.91069546583333
ENSAPLG00000009501	5.354392	3.23147275	1.68585404783333
ENSAPLG00000009502	2.462338	2.94953808333333	1.55663023716667
ENSAPLG00000009503	4.624545	4.53819641666667	5.8359210735
ENSAPLG00000009504	3.645413	3.93294425	4.33643366633333
ENSAPLG00000009505	0.2628577	0.169929841666667	0.0651083041666667
ENSAPLG00000009506	0.3702469	0.558768565	0.267316688333333
